Выборы Президента Российской Федерации																																																																									
Дата голосования: 04.03.2012																																																																									
																																																																									
Наименование Избирательной комиссии:    Салаватская городская																																																																									
																																																																									
Сводная таблица итогов голосования																																																																									
																																																																									
	Число участковых избирательных комиссий	62																																																																							
	Число участковых избирательных комиссий, приступивших к передаче сведений	62																																																																							
																																																																									
		Сумма	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610									
1	Число избирателей, включенных в список избирателей	114650	1838	1876	1054	1281	2160	828	1368	1199	125	1059	1951	1161	985	1091	1071	1499	1584	1483	1723	1529	627	2465	1575	2248	2242	2369	2319	1811	2164	2147	2093	2770	2470	2634	2261	2405	2373	2089	2489	1832	1764	2051	1419	1887	1855	1232	2156	1793	2562	2350	2715	2137	2647	2373	1590	2395	2283	2475	1308	1522	1395	2493									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	107825	1780	1680	920	1230	2110	790	1300	1090	125	980	1750	1070	950	1020	1000	1420	1440	1350	1610	1440	520	2370	1550	2160	2190	2200	2150	1720	2040	2040	2000	2450	2390	2530	2170	2270	2240	2010	2370	1750	1670	1870	1300	1750	1850	1120	2090	1800	2300	2020	2430	2090	2160	2370	1550	2200	2260	2390	1250	1400	1320	2460									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	85898	1011	1641	701	1012	1747	682	1088	942	125	881	1540	882	743	867	821	1192	1299	1109	1351	1136	281	1928	1246	1790	1818	1868	1680	1265	1725	1547	1437	2026	1943	2124	1415	1939	1893	1671	1947	1398	934	1644	1065	1552	1166	970	1777	934	2101	1359	2089	1578	1823	1792	1205	1415	1842	2008	841	1278	802	2012									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3584	84	28	165	39	24	1	33	51	0	17	60	45	57	31	76	34	47	92	62	81	198	64	43	53	19	33	198	22	39	42	32	52	33	56	73	34	53	42	91	52	27	38	100	51	455	40	72	38	18	16	29	49	30	83	99	54	30	22	8	16	21	32									
6	Число погашенных избирательных бюллетеней	18343	685	11	54	179	339	107	179	97	0	82	150	143	150	122	103	194	94	149	197	223	41	378	261	317	353	299	272	433	276	451	531	372	414	350	682	297	294	297	332	300	709	188	135	147	229	110	241	828	181	645	312	463	307	495	246	731	388	360	401	106	497	416									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3584	84	28	165	39	24	1	33	51	0	17	60	45	57	31	76	34	47	92	62	81	198	64	43	53	19	33	198	22	39	42	32	52	33	56	73	34	53	42	91	52	27	38	100	51	455	40	72	38	18	16	29	49	30	83	99	54	30	22	8	16	21	32									
8	Число бюллетеней в стационарных ящиках для голосования	85757	1011	1641	701	1012	1747	682	1088	942	125	872	1540	882	743	867	821	1192	1299	1109	1289	1136	281	1928	1246	1790	1818	1868	1680	1211	1725	1547	1437	2026	1943	2124	1415	1939	1893	1671	1947	1398	934	1644	1065	1552	1166	970	1777	934	2101	1359	2089	1578	1823	1792	1205	1415	1842	2008	841	1262	802	2012									
9	Число недействительных избирательных бюллетеней	628	3	2	0	6	8	0	11	7	0	16	0	0	0	1	0	3	3	6	15	0	0	20	6	0	7	15	7	11	19	11	12	221	6	0	0	0	0	21	4	10	0	6	1	0	0	0	0	19	0	13	11	16	16	6	0	15	22	12	10	2	5	23									
10	Число действительных избирательных бюллетеней	88713	1092	1667	866	1045	1763	683	1110	986	125	873	1600	927	800	897	897	1223	1343	1195	1336	1217	479	1972	1283	1843	1830	1886	1871	1222	1745	1578	1457	1857	1970	2180	1488	1973	1946	1692	2034	1440	961	1676	1164	1603	1621	1010	1849	953	2119	1362	2107	1611	1837	1869	1304	1454	1850	2018	839	1276	818	2021									
11	Число полученных открепительных  удостоверений	782	8	11	3	16	25	4	9	12	0	9	11	7	12	9	5	13	15	5	6	8	0	18	11	13	20	12	17	10	14	11	13	16	13	18	16	15	15	21	20	8	10	13	2	8	11	12	18	9	16	19	23	17	15	25	17	16	16	14	10	6	12	24									
