Выборы Президента Российской Федерации																																																																									
Дата голосования: 18.03.2018																																																																									
																																																																									
Наименование Избирательной комиссии:    Салаватская городская																																																																									
																																																																									
Сводная таблица итогов голосования																																																																									
																																																																									
	Число участковых избирательных комиссий	62																																																																							
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	62																																																																							
																																																																									
		Сумма	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617									
1	"Число избирателей, включенных в список избирателей"	108324	1851	1730	893	1320	2023	1318	1252	1333	1252	1792	1022	944	967	945	1417	1452	1334	1564	1411	558	2180	1477	2007	2051	2320	1632	1670	2508	1913	1738	2359	2107	2357	1960	2405	2092	1984	2253	1668	1663	1889	1520	1661	1762	1168	1750	1841	2550	3259	2795	1944	2790	2389	1488	2191	2039	2208	1199	1386	1289	2279	205									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	95905	1400	1500	750	1100	1800	1200	1100	1200	1100	1600	900	850	850	850	1300	1300	1200	1400	1150	450	1950	1300	1800	1800	2000	1350	1500	2300	1700	1600	2100	1900	2100	1900	2100	1900	1700	2000	1500	1450	1600	1300	1450	1550	1100	1600	1550	2150	2900	2500	1700	2500	2150	1350	2000	1800	2000	1100	1250	1200	2000	205									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	68472	1203	917	521	786	1216	891	797	931	831	853	691	639	535	633	747	862	759	850	712	286	1795	889	1293	1398	1909	983	920	1486	1375	959	1460	1468	1548	1337	1560	1265	1341	1270	1032	977	1228	872	1056	1012	771	1018	1038	1942	2110	1715	1115	1883	1504	1096	1394	1297	1381	866	754	842	1448	205									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3143	72	48	28	51	38	19	40	49	49	78	31	46	35	36	50	54	47	66	28	69	58	63	58	43	63	59	36	96	56	55	62	49	53	53	50	66	61	75	70	57	57	76	92	30	26	50	49	35	25	88	77	69	74	40	48	41	54	27	28	17	23	0									
6	Число погашенных избирательных бюллетеней	24290	125	535	201	263	546	290	263	220	220	669	178	165	280	181	503	384	394	484	410	95	97	348	449	359	28	308	544	718	269	586	578	383	499	510	490	569	298	655	398	416	315	352	302	508	303	532	463	173	765	697	508	548	572	214	558	462	565	207	468	341	529	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3143	72	48	28	51	38	19	40	49	49	78	31	46	35	36	50	54	47	66	28	69	58	63	58	43	63	59	36	96	56	55	62	49	53	53	50	66	61	75	70	57	57	76	92	30	26	50	49	35	25	88	77	69	74	40	48	41	54	27	28	17	23	0									
8	Число бюллетеней в стационарных ящиках для голосования	68469	1203	917	521	786	1216	891	797	931	831	853	691	639	535	633	747	862	759	850	712	286	1795	889	1293	1398	1909	983	920	1486	1375	958	1460	1468	1548	1337	1560	1265	1341	1270	1032	977	1228	872	1056	1012	771	1017	1038	1942	2110	1715	1114	1883	1504	1096	1394	1297	1381	866	754	842	1448	205									
9	Число недействительных избирательных бюллетеней	807	28	14	7	0	14	10	7	14	17	11	2	1	11	1	0	11	15	14	13	6	8	9	0	8	2	18	26	18	15	2	26	11	28	4	44	20	14	10	17	21	16	9	2	4	11	17	11	0	7	30	23	0	30	11	38	0	25	20	10	11	35	0									
10	Число действительных избирательных бюллетеней	70805	1247	951	542	837	1240	900	830	966	863	920	720	684	559	668	797	905	791	902	727	349	1845	943	1351	1433	1970	1024	930	1564	1416	1011	1496	1506	1573	1386	1566	1311	1388	1335	1085	1013	1269	939	1146	1038	786	1050	1076	1977	2128	1773	1168	1952	1548	1125	1404	1338	1410	873	772	848	1436	205									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
