Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Шипуновская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839	УИК №1840	УИК №1841	УИК №1842	УИК №1843	УИК №1844	УИК №1845	УИК №1846	УИК №1847	УИК №1848	УИК №1849	УИК №1850	УИК №1851	УИК №1852	УИК №1853	УИК №1854	УИК №1855	УИК №1856	УИК №1857	УИК №1858	УИК №1859	УИК №1860	УИК №1861	УИК №1862	УИК №1863	УИК №1864	УИК №1865	УИК №1866	УИК №1867					
1	"Число избирателей, внесенных в список избирателей"	26297	377	735	268	767	690	179	282	435	1068	570	115	85	582	258	196	229	332	931	914	182	304	163	836	450	530	797	1165	903	634	1017	172	703	818	2669	630	2125	2552	634					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	27800	400	750	300	800	700	200	300	500	1100	600	150	100	600	300	200	250	400	1000	1000	200	300	200	900	500	600	800	1200	1000	700	1100	200	700	850	2700	700	2200	2600	700					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	12683	209	370	164	401	340	96	140	219	450	310	73	51	312	178	123	137	170	497	441	92	173	89	385	237	258	356	560	417	369	474	90	372	411	1145	296	933	1037	308					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1198	33	28	15	14	27	7	10	31	55	22	0	4	26	32	30	12	11	83	30	13	24	12	28	15	16	29	26	19	12	50	6	29	72	86	21	82	177	11					
6	Число погашенных избирательных бюллетеней	13919	158	352	121	385	333	97	150	250	595	268	77	45	262	90	47	101	219	420	529	95	103	99	487	248	326	415	614	564	319	576	104	299	367	1469	383	1185	1386	381					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1198	33	28	15	14	27	7	10	31	55	22	0	4	26	32	30	12	11	83	30	13	24	12	28	15	16	29	26	19	12	50	6	29	72	86	21	82	177	11					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	12682	209	370	164	401	340	96	140	219	449	310	73	51	312	178	123	137	170	497	441	92	173	89	385	237	258	356	560	417	369	474	90	372	411	1145	296	933	1037	308					
9	Число недействительных избирательных бюллетеней	288	2	9	6	13	9	1	4	4	13	5	1	1	6	2	5	2	6	9	8	2	4	2	10	6	7	3	18	11	7	24	1	9	11	21	2	16	21	7					
10	Число действительных избирательных бюллетеней	13592	240	389	173	402	358	102	146	246	491	327	72	54	332	208	148	147	175	571	463	103	193	99	403	246	267	382	568	425	374	500	95	392	472	1210	315	999	1193	312					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	278	1	7	0	7	5	5	5	5	5	5	5	1	1	0	5	2	1	10	7	1	5	5	5	5	1	2	6	3	7	5	0	7	8	31	13	35	44	18					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	211	0	6	0	1	5	2	0	2	2	0	0	0	0	0	1	1	0	10	5	0	3	1	5	2	1	2	3	1	7	4	0	5	5	30	13	33	44	17					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	131	5	3	4	3	3	3	3	3	4	3	0	5	4	3	2	2	2	5	3	2	6	3	4	2	2	4	1	3	5	7	3	5	3	4	2	5	9	1					
14	Число погашенных неиспользованных открепительных удостоверений	67	1	1	0	6	0	3	5	3	3	5	5	1	1	0	4	1	1	0	2	1	2	4	0	3	0	0	3	2	0	1	0	2	3	1	0	2	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	4	1	3	3	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2355	21	87	37	61	65	29	21	33	74	66	25	17	66	36	8	35	26	103	89	16	39	12	83	39	35	59	102	47	41	77	26	40	83	220	45	193	238	61					
		16.97%	8.68%	21.86%	20.67%	14.70%	17.71%	28.16%	14.00%	13.20%	14.68%	19.88%	34.25%	30.91%	19.53%	17.14%	5.23%	23.49%	14.36%	17.76%	18.90%	15.24%	19.80%	11.88%	20.10%	15.48%	12.77%	15.32%	17.41%	10.78%	10.76%	14.69%	27.08%	9.98%	17.18%	17.87%	14.20%	19.01%	19.60%	19.12%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1921	38	45	27	45	57	17	16	31	71	41	9	7	65	33	29	22	27	82	47	22	16	20	59	22	29	41	108	54	60	78	10	75	88	189	50	113	133	45					
