Выборы Президента Российской Федерации																																																												
Дата голосования: 04.03.2012																																																												
																																																												
Наименование Избирательной комиссии:    Ивановская																																																												
																																																												
Сводная таблица итогов голосования																																																												
																																																												
	Число участковых избирательных комиссий	49																																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	49																																																										
																																																												
		Сумма	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499									
1	Число избирателей, включенных в список избирателей	29131	393	364	367	989	542	280	652	153	776	658	230	534	655	1063	1264	167	1228	1124	628	667	668	377	159	179	163	645	1050	554	722	1042	892	353	534	777	1025	711	702	344	349	315	841	1020	788	309	327	269	519	538	225									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	26080	340	320	320	810	490	260	600	130	700	590	210	550	620	970	1120	150	1090	1010	540	610	600	350	140	150	130	580	940	490	650	920	780	320	510	680	900	640	600	320	320	290	750	910	750	270	300	220	460	480	200									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	15335	179	76	175	550	212	84	249	82	393	391	59	289	324	654	500	39	607	579	351	502	385	140	52	111	38	371	634	306	388	547	574	148	197	387	601	336	281	278	232	238	554	655	440	99	100	70	350	380	148									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4833	113	209	118	179	188	103	160	30	109	68	125	234	117	122	362	55	127	143	83	94	59	91	62	36	77	51	46	80	40	100	42	136	125	45	37	35	166	38	83	49	24	25	117	124	139	135	61	47	24									
6	Число погашенных избирательных бюллетеней	5912	48	35	27	81	90	73	191	18	198	131	26	27	179	194	258	56	356	288	106	14	156	119	26	3	15	158	260	104	222	273	164	36	188	248	262	269	153	4	5	3	172	230	193	47	61	15	49	53	28									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4833	113	209	118	179	188	103	160	30	109	68	125	234	117	122	362	55	127	143	83	94	59	91	62	36	77	51	46	80	40	100	42	136	125	45	37	35	166	38	83	49	24	25	117	124	139	135	61	47	24									
8	Число бюллетеней в стационарных ящиках для голосования	15316	178	76	175	550	212	84	249	82	392	391	59	289	323	654	500	39	607	579	351	502	385	140	52	111	38	371	631	306	388	547	565	148	197	387	601	336	277	278	232	238	554	655	440	99	100	70	350	380	148									
9	Число недействительных избирательных бюллетеней	229	0	0	6	26	19	0	4	0	7	4	0	22	1	11	5	0	5	5	4	4	9	2	0	0	0	7	3	3	4	9	10	0	2	2	9	6	1	2	1	0	12	8	2	6	0	0	5	3	0									
10	Число действительных избирательных бюллетеней	19920	291	285	287	703	381	187	405	112	494	455	184	501	439	765	857	94	729	717	430	592	435	229	114	147	115	415	674	383	424	638	597	284	320	430	629	365	442	314	314	287	566	672	555	217	239	205	406	424	172									
11	Число полученных открепительных  удостоверений	674	12	7	12	18	13	11	9	3	12	14	7	30	35	23	31	5	26	20	18	17	14	9	3	3	3	15	22	14	15	18	18	7	14	20	15	15	14	7	10	8	15	15	29	6	7	5	11	11	8									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	627	10	6	12	11	13	11	7	2	12	14	7	30	35	23	31	5	22	16	18	17	14	9	3	3	3	15	22	14	14	18	14	5	14	18	14	15	12	7	9	8	15	13	28	6	7	5	9	8	3									
13	Число избирателей, проголосовавших по открепительным удостоверениям	926	25	16	29	35	15	7	6	9	3	13	4	31	9	11	12	9	29	28	42	45	16	3	4	12	8	26	44	35	21	32	39	10	4	41	45	22	39	3	5	10	32	26	7	6	5	5	21	19	8									
14	Число неиспользованных открепительных удостоверений	47	2	1	0	7	0	0	2	1	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	1	0	4	2	0	2	1	0	2	0	1	0	0	2	1	0	0	0	2	3	5									
15	Число открепительных удостоверений, выданных избирателям ТИК	76	0	1	0	3	4	1	1	0	0	2	0	0	2	5	4	2	3	3	0	2	0	0	0	1	0	4	2	2	1	7	6	1	2	1	1	0	2	0	1	1	0	5	0	0	3	1	1	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																												
19	Жириновский Владимир Вольфович	1147	14	13	7	26	21	14	23	3	54	31	13	19	39	38	50	8	41	40	22	22	29	15	4	8	2	26	41	19	40	35	33	17	20	13	47	30	33	14	16	19	35	41	28	17	13	6	15	22	11									
