Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
"Наименование Избирательной комиссии:    Самара, Ленинская"																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865					
1	"Число избирателей, внесенных в список избирателей"	55689	2316	2011	2630	2318	1936	2448	2869	1796	1585	2220	2971	2929	1801	2483	1859	2346	2269	2191	2275	2334	2407	2343	2965	2387					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	51515	2000	2000	2215	2200	1800	2000	2700	1500	1500	2100	2800	2800	1800	2400	1700	2200	2200	2100	2000	2200	2300	2200	2800	2000					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	40609	1089	1712	1679	1638	1199	1482	2430	1327	1270	1839	1987	2260	1429	1703	1561	1542	1476	1778	1824	1867	1711	1897	2355	1554					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	967	33	22	236	27	15	19	13	42	72	63	31	22	28	11	41	33	45	25	49	35	28	21	27	29					
6	Число погашенных избирательных бюллетеней	9939	878	266	300	535	586	499	257	131	158	198	782	518	343	686	98	625	679	297	127	298	561	282	418	417					
7	Число избирательных бюллетеней в переносных ящиках для голосования	967	33	22	236	27	15	19	13	42	72	63	31	22	28	11	41	33	45	25	49	35	28	21	27	29					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	40481	1089	1712	1649	1638	1199	1482	2397	1327	1270	1830	1981	2260	1429	1703	1561	1542	1476	1737	1815	1867	1711	1897	2355	1554					
9	Число недействительных избирательных бюллетеней	578	37	20	29	17	14	16	53	17	22	25	27	21	82	19	9	18	16	0	18	22	18	16	35	27					
10	Число действительных избирательных бюллетеней	40870	1085	1714	1856	1648	1200	1485	2357	1352	1320	1868	1985	2261	1375	1695	1593	1557	1505	1762	1846	1880	1721	1902	2347	1556					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	836	30	30	80	30	30	30	35	30	30	30	42	33	30	40	30	45	30	30	30	30	40	30	41	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	735	27	24	72	30	22	29	34	23	19	30	38	31	21	35	23	43	22	30	19	25	39	29	41	29					
