Выборы Президента Российской Федерации																																																						
Дата голосования: 04.03.2012																																																						
																																																						
Наименование Избирательной комиссии:    Старорусская																																																						
																																																						
Сводная таблица итогов голосования																																																						
																																																						
	Число участковых избирательных комиссий	43																																																				
	Число участковых избирательных комиссий, приступивших к передаче сведений	43																																																				
																																																						
		Сумма	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478									
1	Число избирателей, включенных в список избирателей	39249	221	308	450	338	478	592	470	358	454	367	626	371	314	1127	692	971	248	272	284	610	405	473	1226	842	1128	1129	1484	956	1694	1913	1308	948	1305	1045	1249	549	1206	1013	1642	1814	2049	1699	2621									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	38430	230	300	450	350	450	600	450	350	450	400	600	400	300	1150	700	950	250	250	300	600	400	500	1200	800	1100	1000	1400	900	1700	1900	1300	900	1300	1000	1200	500	1200	1000	1600	1800	2000	1600	2600									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	19882	101	120	184	152	234	276	232	153	246	173	300	161	146	589	269	458	85	77	113	254	201	188	597	450	591	553	863	546	965	1073	561	467	571	414	671	306	681	601	925	1071	1013	732	1519									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3152	40	105	97	54	68	115	163	85	71	98	119	104	84	42	176	156	87	99	75	133	66	117	40	27	26	136	30	33	18	54	72	64	79	90	34	18	20	34	32	40	63	63	25									
6	Число погашенных избирательных бюллетеней	15396	89	75	169	144	148	209	55	112	133	129	181	135	70	519	255	336	78	74	112	213	133	195	563	323	483	311	507	321	717	773	667	369	650	496	495	176	499	365	643	689	924	805	1056									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3152	40	105	97	54	68	115	163	85	71	98	119	104	84	42	176	156	87	99	75	133	66	117	40	27	26	136	30	33	18	54	72	64	79	90	34	18	20	34	32	40	63	63	25									
8	Число бюллетеней в стационарных ящиках для голосования	19845	101	120	184	152	234	276	232	153	246	173	300	161	146	589	269	458	85	77	113	254	201	188	597	450	591	553	863	546	965	1073	561	467	571	414	668	306	681	567	925	1071	1013	732	1519									
9	Число недействительных избирательных бюллетеней	255	2	1	2	1	4	2	3	2	2	1	1	2	3	7	3	7	2	2	0	1	3	1	13	6	6	6	9	11	9	13	6	9	2	3	9	7	15	12	8	17	13	14	15									
10	Число действительных избирательных бюллетеней	22742	139	224	279	205	298	389	392	236	315	270	418	263	227	624	442	607	170	174	188	386	264	304	624	471	611	683	884	568	974	1114	627	522	648	501	693	317	686	589	949	1094	1063	781	1529									
11	Число полученных открепительных  удостоверений	884	21	10	20	20	15	20	40	20	20	35	35	40	15	30	20	20	10	10	25	20	20	43	15	15	15	10	15	10	25	30	20	10	10	10	30	15	15	15	20	25	25	15	30									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	739	21	10	20	20	15	20	36	20	17	35	35	40	15	30	20	7	5	10	25	15	20	43	12	13	15	9	6	8	24	21	10	5	8	2	19	10	7	15	14	21	14	3	24									
13	Число избирателей, проголосовавших по открепительным удостоверениям	468	6	8	5	5	5	3	9	5	2	5	11	8	3	8	3	11	2	4	9	8	7	7	9	15	19	16	17	53	18	37	8	13	13	10	8	7	11	7	6	19	10	7	31									
14	Число неиспользованных открепительных удостоверений	145	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	13	5	0	0	5	0	0	3	2	0	1	9	2	1	9	10	5	2	8	11	5	8	0	6	4	11	12	6									
15	Число открепительных удостоверений, выданных избирателям ТИК	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	1	1	0	0	0	0	0	0	1	0	2	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																						
19	Жириновский Владимир Вольфович	1381	13	18	17	9	25	24	35	26	25	23	17	26	6	57	26	35	5	14	12	21	18	18	52	23	25	44	41	18	57	62	34	36	32	28	39	18	45	25	48	64	85	52	83									
		6.01%	9.22%	8.00%	6.05%	4.37%	8.28%	6.14%	8.86%	10.92%	7.89%	8.49%	4.06%	9.81%	2.61%	9.03%	5.84%	5.70%	2.91%	7.95%	6.38%	5.43%	6.74%	5.90%	8.16%	4.82%	4.05%	6.39%	4.59%	3.11%	5.80%	5.50%	5.37%	6.78%	4.92%	5.56%	5.56%	5.56%	6.42%	4.16%	5.02%	5.76%	7.90%	6.54%	5.38%									
20	Зюганов Геннадий Андреевич	4589	31	26	65	31	56	51	56	38	51	31	73	38	15	88	85	137	12	21	12	97	82	35	122	97	132	150	201	133	226	227	142	94	133	118	154	64	171	84	233	280	247	163	287									
		19.95%	21.99%	11.56%	23.13%	15.05%	18.54%	13.04%	14.18%	15.97%	16.09%	11.44%	17.42%	14.34%	6.52%	13.95%	19.10%	22.31%	6.98%	11.93%	6.38%	25.06%	30.71%	11.48%	19.15%	20.34%	21.39%	21.77%	22.51%	22.97%	22.99%	20.14%	22.43%	17.70%	20.46%	23.41%	21.94%	19.75%	24.39%	13.98%	24.35%	25.20%	22.96%	20.50%	18.59%									
21	Миронов Сергей Михайлович	1930	7	8	20	10	18	28	13	16	15	16	29	10	11	53	24	47	10	11	20	24	10	21	55	53	78	48	98	66	103	113	61	43	65	38	63	25	74	37	87	113	96	57	136									
		8.39%	4.96%	3.56%	7.12%	4.85%	5.96%	7.16%	3.29%	6.72%	4.73%	5.90%	6.92%	3.77%	4.78%	8.40%	5.39%	7.65%	5.81%	6.25%	10.64%	6.20%	3.75%	6.89%	8.63%	11.11%	12.64%	6.97%	10.97%	11.40%	10.48%	10.03%	9.64%	8.10%	10.00%	7.54%	8.97%	7.72%	10.56%	6.16%	9.09%	10.17%	8.92%	7.17%	8.81%									
22	Прохоров Михаил Дмитриевич	1300	6	9	14	13	9	9	17	10	14	15	23	11	9	31	13	34	11	3	6	17	6	10	39	40	38	34	61	39	68	71	33	27	36	29	46	20	35	33	73	66	79	60	83									
