Выборы Президента Российской Федерации																																	
Дата голосования: 18.03.2018																																	
																																	
Наименование Избирательной комиссии:    Дмитровская																																	
																																	
Сводная таблица итогов голосования																																	
																																	
	Число участковых избирательных комиссий	22																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	22																															
																																	
		Сумма	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275									
1	"Число избирателей, включенных в список избирателей"	10156	280	191	218	106	215	84	449	353	224	248	494	428	295	104	180	155	373	436	301	101	2315	2606									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	10282	275	186	239	101	220	80	433	353	184	248	503	445	287	113	173	164	390	423	327	95	2371	2672									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	6004	154	139	156	41	153	65	239	133	126	121	339	232	135	77	123	119	266	303	182	71	1303	1527									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1226	92	13	34	3	29	5	92	184	27	59	72	57	64	18	41	25	52	91	72	22	93	81									
6	Число погашенных избирательных бюллетеней	3052	29	34	49	57	38	10	102	36	31	68	92	156	88	18	9	20	72	29	73	2	975	1064									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1226	92	13	34	3	29	5	92	184	27	59	72	57	64	18	41	25	52	91	72	22	93	81									
8	Число бюллетеней в стационарных ящиках для голосования	6004	154	139	156	41	153	65	239	133	126	121	339	232	135	77	123	119	266	303	182	71	1303	1527									
9	Число недействительных избирательных бюллетеней	81	0	2	2	0	1	2	3	0	2	2	1	4	2	0	0	3	1	4	1	0	22	29									
10	Число действительных избирательных бюллетеней	7149	246	150	188	44	181	68	328	317	151	178	410	285	197	95	164	141	317	390	253	93	1374	1579									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																	
13	Бабурин Сергей Николаевич	50	3	1	2	0	0	0	4	1	1	2	3	1	1	0	0	0	2	1	3	0	12	13									
		0.69%	1.22%	0.66%	1.05%	0.00%	0.00%	0.00%	1.21%	0.32%	0.65%	1.11%	0.73%	0.35%	0.50%	0.00%	0.00%	0.00%	0.63%	0.25%	1.18%	0.00%	0.86%	0.81%									
14	Грудинин Павел Николаевич	1253	18	35	36	3	17	16	31	50	17	21	73	43	20	22	32	26	27	60	22	23	324	337									
		17.33%	7.32%	23.03%	18.95%	6.82%	9.34%	22.86%	9.37%	15.77%	11.11%	11.67%	17.76%	14.88%	10.05%	23.16%	19.51%	18.06%	8.49%	15.23%	8.66%	24.73%	23.21%	20.96%									
15	Жириновский Владимир Вольфович	431	6	10	3	3	15	3	24	13	7	17	22	27	17	2	4	10	6	22	20	2	82	116									
		5.96%	2.44%	6.58%	1.58%	6.82%	8.24%	4.29%	7.25%	4.10%	4.58%	9.44%	5.35%	9.34%	8.54%	2.11%	2.44%	6.94%	1.89%	5.58%	7.87%	2.15%	5.87%	7.21%									
16	Путин Владимир Владимирович	5273	217	101	143	38	147	47	265	248	121	132	294	203	157	70	127	104	278	306	205	68	927	1075									
		72.93%	88.21%	66.45%	75.26%	86.36%	80.77%	67.14%	80.06%	78.23%	79.08%	73.33%	71.53%	70.24%	78.89%	73.68%	77.44%	72.22%	87.42%	77.66%	80.71%	73.12%	66.40%	66.85%									
17	Собчак Ксения Анатольевна	51	0	2	0	0	1	1	0	4	1	4	8	5	1	0	0	0	1	0	0	0	9	14									
		0.71%	0.00%	1.32%	0.00%	0.00%	0.55%	1.43%	0.00%	1.26%	0.65%	2.22%	1.95%	1.73%	0.50%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.64%	0.87%									
18	Сурайкин Максим Александрович	45	2	0	2	0	1	1	3	1	1	1	5	2	1	0	1	0	1	0	1	0	10	12									
		0.62%	0.81%	0.00%	1.05%	0.00%	0.55%	1.43%	0.91%	0.32%	0.65%	0.56%	1.22%	0.69%	0.50%	0.00%	0.61%	0.00%	0.31%	0.00%	0.39%	0.00%	0.72%	0.75%									
19	Титов Борис Юрьевич	28	0	1	1	0	0	0	1	0	1	1	3	3	0	1	0	1	2	0	1	0	5	7									
		0.39%	0.00%	0.66%	0.53%	0.00%	0.00%	0.00%	0.30%	0.00%	0.65%	0.56%	0.73%	1.04%	0.00%	1.05%	0.00%	0.69%	0.63%	0.00%	0.39%	0.00%	0.36%	0.44%									
20	Явлинский Григорий Алексеевич	18	0	0	1	0	0	0	0	0	2	0	2	1	0	0	0	0	0	1	1	0	5	5									
		0.25%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	1.31%	0.00%	0.49%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.39%	0.00%	0.36%	0.31%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
