Выборы Президента Российской Федерации																																																															
Дата голосования: 04.03.2012																																																															
																																																															
Наименование Избирательной комиссии:    Выксунская																																																															
																																																															
Сводная таблица итогов голосования																																																															
																																																															
	Число участковых избирательных комиссий	52																																																													
	Число участковых избирательных комиссий, приступивших к передаче сведений	52																																																													
																																																															
		Сумма	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №2490									
1	Число избирателей, включенных в список избирателей	70741	2327	1563	1966	2130	1064	1246	1524	2519	2383	2310	1744	1783	1439	1610	2219	325	2569	2394	1294	810	2372	2355	2204	2362	1150	1248	1545	811	1703	1745	2292	1973	1082	1052	918	618	1557	1542	303	879	1170	659	628	306	326	119	156	795	189	250	718	495									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	71550	2360	1580	1960	2170	1090	1260	1530	2520	2410	2320	1760	1820	1450	1630	2300	320	2580	2390	1300	800	2410	2390	2220	2400	1150	1280	1570	820	1770	1790	2300	2000	1070	1040	890	620	1560	1530	300	910	1210	680	600	320	360	100	160	800	200	250	750	550									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	43090	1589	1054	1149	1294	641	724	891	1684	1598	1448	1098	1099	893	973	1412	198	1562	1418	841	430	1441	1523	1240	1468	694	861	860	404	999	964	1272	1092	631	615	596	388	892	875	206	587	686	387	420	128	231	63	68	406	109	160	333	495									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2503	16	13	37	100	67	37	32	25	33	111	29	49	50	28	52	9	20	42	21	39	24	17	34	39	55	8	84	77	41	49	141	151	41	42	35	47	47	76	20	55	110	85	74	30	60	34	23	39	18	26	111	0									
6	Число погашенных избирательных бюллетеней	25957	755	513	774	776	382	499	607	811	779	761	633	672	507	629	836	113	998	930	438	331	945	850	946	893	401	411	626	339	730	777	887	757	398	383	259	185	621	579	74	268	414	208	106	162	69	3	69	355	73	64	306	55									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2503	16	13	37	100	67	37	32	25	33	111	29	49	50	28	52	9	20	42	21	39	24	17	34	39	55	8	84	77	41	49	141	151	41	42	35	47	47	76	20	55	110	85	74	30	60	34	23	39	18	26	111	0									
8	Число бюллетеней в стационарных ящиках для голосования	43089	1589	1054	1149	1294	641	724	891	1683	1598	1448	1098	1099	893	973	1412	198	1562	1418	841	430	1441	1523	1240	1468	694	861	860	404	999	964	1272	1092	631	615	596	388	892	875	206	587	686	387	420	128	231	63	68	406	109	160	333	495									
9	Число недействительных избирательных бюллетеней	458	7	13	10	16	6	4	16	14	22	8	12	9	10	4	7	3	33	37	6	5	16	15	16	12	6	5	8	6	18	13	15	9	6	7	4	6	13	4	0	7	10	4	3	0	3	0	0	2	1	1	5	1									
10	Число действительных избирательных бюллетеней	45134	1598	1054	1176	1378	702	757	907	1694	1609	1551	1115	1139	933	997	1457	204	1549	1423	856	464	1449	1525	1258	1495	743	864	936	475	1022	1000	1398	1234	666	650	627	429	926	947	226	635	786	468	491	158	288	97	91	443	126	185	439	494									
11	Число полученных открепительных  удостоверений	620	20	16	19	15	11	14	17	22	19	17	13	22	13	15	16	3	15	15	15	5	19	21	21	17	10	15	10	10	12	9	15	15	10	6	3	7	10	15	2	7	10	9	5	5	25	5	5	5	5	1	9	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	577	20	16	19	15	11	9	16	21	19	17	13	22	13	15	15	1	15	15	12	5	19	20	20	16	10	15	10	10	12	9	15	11	6	5	1	6	8	10	0	5	10	8	5	5	25	3	5	5	5	1	8	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	514	7	13	14	11	11	10	22	30	17	13	6	7	14	16	11	12	7	16	16	14	10	9	8	8	22	10	13	3	1	11	6	14	5	7	9	5	5	13	0	11	3	8	13	4	7	2	2	6	2	2	4	24									
14	Число неиспользованных открепительных удостоверений	43	0	0	0	0	0	5	1	1	0	0	0	0	0	0	1	2	0	0	3	0	0	1	1	1	0	0	0	0	0	0	0	4	4	1	2	1	2	5	2	2	0	1	0	0	0	2	0	0	0	0	1	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	80	1	1	2	0	1	2	3	2	5	2	1	3	4	0	1	0	2	6	1	0	4	1	4	2	0	0	1	2	2	1	3	1	0	3	0	1	0	2	2	0	1	0	3	2	2	0	0	3	1	0	2	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																															
19	Жириновский Владимир Вольфович	2846	123	81	74	95	45	50	56	90	102	85	75	61	43	58	100	15	115	70	53	27	101	96	79	78	52	62	64	39	76	93	108	78	46	47	56	19	44	62	7	33	35	25	11	7	13	5	7	23	9	17	19	17									
		6.24%	7.66%	7.59%	6.24%	6.81%	6.36%	6.57%	6.07%	5.27%	6.25%	5.45%	6.65%	5.31%	4.56%	5.79%	6.83%	7.25%	7.27%	4.79%	6.15%	5.76%	6.89%	6.23%	6.20%	5.18%	6.94%	7.13%	6.78%	8.11%	7.31%	9.18%	7.64%	6.28%	6.85%	7.15%	8.87%	4.37%	4.69%	6.52%	3.10%	5.14%	4.40%	5.30%	2.23%	4.43%	4.47%	5.15%	7.69%	5.17%	7.09%	9.14%	4.28%	3.43%									
20	Зюганов Геннадий Андреевич	8465	331	204	221	255	127	152	182	370	324	276	215	243	155	165	251	36	323	273	192	71	319	304	336	310	141	156	192	64	201	200	256	210	66	98	89	65	162	202	42	91	123	40	31	41	48	28	27	72	15	51	56	63									
		18.57%	20.62%	19.12%	18.63%	18.29%	17.94%	19.97%	19.72%	21.66%	19.87%	17.70%	19.08%	21.17%	16.44%	16.48%	17.14%	17.39%	20.42%	18.70%	22.27%	15.14%	21.77%	19.74%	26.37%	20.57%	18.83%	17.95%	20.34%	13.31%	19.33%	19.74%	18.12%	16.89%	9.82%	14.92%	14.10%	14.94%	17.25%	21.24%	18.58%	14.17%	15.45%	8.47%	6.28%	25.95%	16.49%	28.87%	29.67%	16.18%	11.81%	27.42%	12.61%	12.73%									
21	Миронов Сергей Михайлович	1525	52	40	48	43	18	29	37	67	70	56	34	45	34	32	44	9	66	57	33	16	52	65	23	41	28	28	26	15	31	37	68	36	17	24	18	11	40	36	2	12	16	7	7	3	8	1	1	18	2	5	10	7									
		3.34%	3.24%	3.75%	4.05%	3.08%	2.54%	3.81%	4.01%	3.92%	4.29%	3.59%	3.02%	3.92%	3.61%	3.20%	3.01%	4.35%	4.17%	3.90%	3.83%	3.41%	3.55%	4.22%	1.81%	2.72%	3.74%	3.22%	2.75%	3.12%	2.98%	3.65%	4.81%	2.90%	2.53%	3.65%	2.85%	2.53%	4.26%	3.79%	0.88%	1.87%	2.01%	1.48%	1.42%	1.90%	2.75%	1.03%	1.10%	4.04%	1.57%	2.69%	2.25%	1.41%									
22	Прохоров Михаил Дмитриевич	2672	98	68	74	81	42	54	75	120	120	120	61	83	66	68	117	16	89	111	64	28	91	84	68	108	50	66	47	17	61	36	69	75	21	16	17	28	39	59	8	21	28	16	11	3	7	1	5	11	2	3	25	24									
		5.86%	6.11%	6.37%	6.24%	5.81%	5.93%	7.10%	8.13%	7.03%	7.36%	7.70%	5.41%	7.23%	6.99%	6.79%	7.99%	7.73%	5.63%	7.60%	7.42%	5.97%	6.21%	5.45%	5.34%	7.17%	6.68%	7.59%	4.98%	3.53%	5.87%	3.55%	4.88%	6.03%	3.13%	2.44%	2.69%	6.44%	4.15%	6.20%	3.54%	3.27%	3.52%	3.39%	2.23%	1.90%	2.41%	1.03%	5.49%	2.47%	1.57%	1.61%	5.63%	4.85%									
23	Путин Владимир Владимирович	29626	994	661	759	904	470	472	557	1047	993	1014	730	707	635	674	945	128	956	912	514	322	886	976	752	958	472	552	607	340	653	634	897	835	516	465	447	306	641	588	167	478	584	380	431	104	212	62	51	319	98	109	329	383									
		64.98%	61.93%	61.95%	63.99%	64.85%	66.38%	62.02%	60.35%	61.30%	60.88%	65.04%	64.77%	61.59%	67.34%	67.33%	64.55%	61.84%	60.43%	62.47%	59.63%	68.66%	60.48%	63.38%	59.03%	63.57%	63.02%	63.52%	64.30%	70.69%	62.79%	62.59%	63.48%	67.18%	76.79%	70.78%	70.84%	70.34%	68.26%	61.83%	73.89%	74.45%	73.37%	80.51%	87.25%	65.82%	72.85%	63.92%	56.04%	71.69%	77.17%	58.60%	74.10%	77.37%									
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
