Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Ногайская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145					
1	"Число избирателей, внесенных в списки избирателей"	14368	254	744	1167	349	1286	1145	107	154	139	1090	378	451	534	450	35	317	339	361	1638	1488	1942					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	14277	250	730	1170	350	1270	1140	100	150	140	1080	360	430	530	410	35	330	350	360	1652	1500	1940					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	8808	154	558	873	332	940	648	95	121	67	508	218	419	503	334	35	229	301	228	749	627	869					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	778	18	89	126	0	173	17	0	0	0	173	16	0	15	28	0	29	20	13	32	13	16					
6	Число погашенных избирательных бюллетеней	4691	78	83	171	18	157	475	5	29	73	399	126	11	12	48	0	72	29	119	871	860	1055					
7	Число избирательных бюллетеней в переносных ящиках для голосования	778	18	89	126	0	173	17	0	0	0	173	16	0	15	28	0	29	20	13	32	13	16					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8797	154	558	873	332	940	648	95	121	67	508	218	419	503	334	35	229	301	228	738	627	869					
9	Число недействительных избирательных бюллетеней	46	3	0	1	0	0	2	0	0	0	8	0	4	0	4	0	1	0	0	8	3	12					
10	Число действительных избирательных бюллетеней	9529	169	647	998	332	1113	663	95	121	67	673	234	415	518	358	35	257	321	241	762	637	873					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	270	5	14	21	7	24	21	2	3	3	20	7	8	10	8	1	7	7	7	25	25	45					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	52	0	2	1	0	0	2	0	1	0	1	1	0	8	0	0	0	0	0	7	14	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	30	2	0	1	0	0	2	4	1	0	0	0	0	3	2	1	1	3	4	2	3	1					
14	Число погашенных неиспользованных открепительных удостоверений	218	5	12	20	7	24	19	2	2	3	19	6	8	2	8	1	7	7	7	18	11	30					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	60	0	0	0	0	0	7	0	2	0	4	3	0	0	0	0	0	0	2	5	2	35					
		0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	1.05%	0.00%	1.65%	0.00%	0.59%	1.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.83%	0.65%	0.31%	3.95%					
19	2.Всероссийская политическая партия «Гражданская Сила»	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.11%					
20	3.Политическая партия «Демократическая партия России»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
