Выборы Президента Российской Федерации																																																					
Дата голосования: 02.03.2008																																																					
																																																					
Наименование Избирательной комиссии:    Шаранская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
	Число участковых избирательных комиссий	46																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	46																																																			
																																																					
		Сумма	УИК №3442	УИК №3443	УИК №3444	УИК №3445	УИК №3446	УИК №3447	УИК №3448	УИК №3449	УИК №3450	УИК №3451	УИК №3452	УИК №3453	УИК №3454	УИК №3455	УИК №3456	УИК №3457	УИК №3458	УИК №3459	УИК №3460	УИК №3461	УИК №3462	УИК №3463	УИК №3464	УИК №3465	УИК №3466	УИК №3467	УИК №3468	УИК №3469	УИК №3470	УИК №3471	УИК №3472	УИК №3473	УИК №3474	УИК №3475	УИК №3476	УИК №3477	УИК №3478	УИК №3479	УИК №3480	УИК №3481	УИК №3482	УИК №3483	УИК №3484	УИК №3485	УИК №3486	УИК №3487					
1	"Число избирателей, включенных в списки избирателей"	15981	415	184	162	444	375	126	413	220	341	253	182	307	715	178	91	471	288	335	129	316	181	150	542	99	161	583	102	299	291	276	183	114	270	405	190	130	211	134	691	436	890	1401	1055	512	582	148					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	16299	427	188	167	460	379	128	427	236	356	256	195	310	729	180	93	478	302	343	131	324	181	154	552	101	172	588	102	312	295	284	194	117	274	423	192	131	213	140	691	440	899	1427	1069	503	583	153					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	14904	369	169	145	433	360	126	377	196	318	245	172	301	689	166	86	390	273	296	97	211	156	134	527	89	153	549	90	276	281	261	158	98	265	338	150	126	198	126	685	422	834	1374	1028	483	536	148					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1043	46	15	17	11	15	0	36	24	23	8	10	6	25	12	5	81	15	39	32	105	25	16	15	10	8	34	12	23	10	15	25	16	5	67	40	4	13	8	6	14	45	23	19	20	45	0					
6	Число погашенных избирательных бюллетеней	352	12	4	5	16	4	2	14	16	15	3	13	3	15	2	2	7	14	8	2	8	0	4	10	2	11	5	0	13	4	8	11	3	4	18	2	1	2	6	0	4	20	30	22	0	2	5					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1043	46	15	17	11	15	0	36	24	23	8	10	6	25	12	5	81	15	39	32	105	25	16	15	10	8	34	12	23	10	15	25	16	5	67	40	4	13	8	6	14	45	23	19	20	45	0					
8	Число бюллетеней в стационарных ящиках для голосования	14896	369	169	145	433	360	126	377	196	318	245	172	301	689	166	86	390	273	296	97	211	156	134	527	89	153	549	90	276	281	261	158	98	265	338	150	126	198	126	685	422	826	1374	1028	483	536	148					
9	Число недействительных избирательных бюллетеней	26	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	9	3	0	0	0	0					
10	Число действительных избирательных бюллетеней	15913	415	184	162	444	375	126	413	220	341	253	182	307	707	178	91	471	288	335	129	316	181	150	542	99	161	583	96	299	291	276	183	114	270	404	190	130	211	134	691	436	862	1394	1047	503	581	148					
11	Число полученных открепительных  удостоверений	368	23	6	11	4	2	0	10	8	24	3	6	0	7	3	0	15	7	10	4	9	2	4	3	1	4	7	0	9	7	5	15	3	3	16	8	5	2	6	3	3	29	36	20	22	3	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	357	23	6	11	1	2	0	10	8	24	3	6	0	6	1	0	15	7	10	4	9	2	4	3	1	4	7	0	9	2	5	15	3	3	16	8	5	2	6	3	3	29	36	20	22	3	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	117	3	4	0	1	3	0	4	0	3	4	0	1	3	1	0	2	2	1	3	2	3	1	2	0	0	4	2	2	0	0	1	2	1	0	2	5	1	3	0	3	11	8	8	17	3	1					
14	Число неиспользованных открепительных удостоверений	11	0	0	0	3	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	32	0	0	0	0	1	0	0	0	2	1	0	0	1	1	0	6	0	1	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	4	1	3	1	1	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																					
18	Богданов Андрей Владимирович	25	0	1	0	0	0	0	0	0	1	0	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	2	5	3	2	1	1					
		0.16%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.21%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.25%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.36%	0.29%	0.40%	0.17%	0.68%					
19	Жириновский Владимир Вольфович	123	3	1	2	2	0	0	1	1	3	3	2	0	8	2	0	1	1	3	1	1	1	1	1	0	1	4	1	1	1	2	3	0	2	3	2	0	0	0	0	0	10	40	7	3	3	2					
		0.77%	0.72%	0.54%	1.23%	0.45%	0.00%	0.00%	0.24%	0.45%	0.88%	1.19%	1.10%	0.00%	1.12%	1.12%	0.00%	0.21%	0.35%	0.90%	0.78%	0.32%	0.55%	0.67%	0.18%	0.00%	0.62%	0.69%	0.98%	0.33%	0.34%	0.72%	1.64%	0.00%	0.74%	0.74%	1.05%	0.00%	0.00%	0.00%	0.00%	0.00%	1.15%	2.86%	0.67%	0.60%	0.52%	1.35%					
