Выборы Президента Российской Федерации																																																								
Дата голосования: 04.03.2012																																																								
																																																								
Наименование Избирательной комиссии:    Шаранская																																																								
																																																								
Сводная таблица итогов голосования																																																								
																																																								
	Число участковых избирательных комиссий	45																																																						
	Число участковых избирательных комиссий, приступивших к передаче сведений	45																																																						
																																																								
		Сумма	УИК №3409	УИК №3410	УИК №3411	УИК №3412	УИК №3413	УИК №3414	УИК №3415	УИК №3416	УИК №3417	УИК №3418	УИК №3419	УИК №3420	УИК №3421	УИК №3422	УИК №3423	УИК №3424	УИК №3425	УИК №3426	УИК №3427	УИК №3428	УИК №3429	УИК №3430	УИК №3431	УИК №3432	УИК №3433	УИК №3434	УИК №3435	УИК №3436	УИК №3437	УИК №3438	УИК №3439	УИК №3440	УИК №3441	УИК №3442	УИК №3443	УИК №3444	УИК №3445	УИК №3446	УИК №3447	УИК №3448	УИК №3449	УИК №3450	УИК №3451	УИК №3452	УИК №3453									
1	Число избирателей, включенных в список избирателей	16807	342	271	179	142	216	140	474	502	440	235	386	264	175	319	709	183	88	483	296	385	132	307	188	151	543	85	176	614	101	356	291	291	204	126	267	399	214	715	411	947	1459	1260	639	548	154									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	17011	343	288	179	142	214	144	478	504	439	234	384	262	176	316	707	182	88	484	299	386	132	316	189	156	543	84	174	609	99	358	288	293	200	129	263	398	215	775	426	972	1532	1258	634	567	152									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	13738	268	228	158	125	175	109	372	442	347	183	343	239	153	259	653	154	72	402	235	301	101	208	161	135	489	67	163	482	87	325	265	220	165	118	235	337	157	633	340	744	1202	889	469	410	118									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1351	20	32	15	8	13	8	58	46	27	19	33	16	16	35	33	12	12	62	39	54	24	90	24	11	32	12	10	32	11	24	15	20	27	6	24	25	18	50	42	77	53	37	48	68	13									
6	Число погашенных избирательных бюллетеней	1922	55	28	6	9	26	27	48	16	65	32	8	7	7	22	21	16	4	20	25	31	7	18	4	10	22	5	1	95	1	9	8	53	8	5	4	36	40	92	44	151	277	332	117	89	21									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1351	20	32	15	8	13	8	58	46	27	19	33	16	16	35	33	12	12	62	39	54	24	90	24	11	32	12	10	32	11	24	15	20	27	6	24	25	18	50	42	77	53	37	48	68	13									
8	Число бюллетеней в стационарных ящиках для голосования	13738	268	228	158	125	175	109	372	442	347	183	343	239	153	259	653	154	72	402	235	301	101	208	161	135	489	67	163	482	87	325	265	220	165	118	235	337	157	633	340	744	1202	889	469	410	118									
9	Число недействительных избирательных бюллетеней	142	0	0	0	2	1	4	0	2	0	2	4	6	22	7	6	0	0	5	3	2	1	0	0	1	0	0	0	6	0	13	1	2	1	0	2	5	0	12	2	7	2	6	9	3	3									
10	Число действительных избирательных бюллетеней	14947	288	260	173	131	187	113	430	486	374	200	372	249	147	287	680	166	84	459	271	353	124	298	185	145	521	79	173	508	98	336	279	238	191	124	257	357	175	671	380	814	1253	920	508	475	128									
11	Число полученных открепительных  удостоверений	449	6	5	3	4	10	1	12	6	14	9	24	9	15	2	20	7	2	20	7	2	8	6	2	13	18	3	9	5	3	11	8	6	19	1	0	24	12	3	8	38	35	13	14	11	1									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	449	6	5	3	4	10	1	12	6	14	9	24	9	15	2	20	7	2	20	7	2	8	6	2	13	18	3	9	5	3	11	8	6	19	1	0	24	12	3	8	38	35	13	14	11	1									
13	Число избирателей, проголосовавших по открепительным удостоверениям	97	1	0	0	2	0	2	2	2	2	1	3	2	2	2	2	1	0	3	1	1	1	1	3	1	4	0	1	6	2	2	0	1	2	0	3	1	1	1	0	20	9	3	2	2	2									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	51	1	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	4	0	1	1	6	1	5	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	4	16	3	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																								
19	Жириновский Владимир Вольфович	528	3	9	6	4	9	2	13	5	11	7	10	7	4	19	16	17	0	8	7	15	9	9	1	11	4	1	2	13	4	6	12	5	7	4	20	7	12	35	15	37	51	55	21	11	4									
