Выборы Президента Российской Федерации																																																																
Дата голосования: 04.03.2012																																																																
																																																																
Наименование Избирательной комиссии:    Марксовская																																																																
																																																																
Сводная таблица итогов голосования																																																																
																																																																
	Число участковых избирательных комиссий	53																																																														
	Число участковых избирательных комиссий, приступивших к передаче сведений	53																																																														
																																																																
		Сумма	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145									
1	Число избирателей, включенных в список избирателей	48308	759	217	517	168	893	644	558	330	55	238	505	1228	1486	1671	240	520	791	187	361	44	278	182	64	231	359	592	298	732	581	836	714	782	1359	1055	234	131	790	1092	825	182	1708	159	1462	971	2240	2602	2592	2370	2334	2188	2355	2210	2388									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	43696	700	205	485	165	850	641	552	402	73	283	560	1082	1285	1460	226	520	830	207	374	44	322	205	73	236	402	572	316	665	593	836	700	660	1346	1008	189	121	790	990	770	191	1512	135	1230	932	1843	2160	2208	2313	1898	1750	1880	1943	1963									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	35655	626	159	424	146	759	559	528	266	50	164	319	724	1102	1235	185	423	641	115	294	44	232	141	58	141	226	368	246	591	378	656	624	607	1181	957	157	102	644	740	733	144	1211	117	889	835	1634	1913	2056	1891	1313	1263	1784	1345	1715									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4859	43	26	59	19	89	67	21	58	5	69	150	358	93	122	22	28	140	57	28	0	46	38	4	73	129	178	42	51	127	147	66	32	109	46	32	12	104	156	24	28	296	5	87	45	69	165	152	307	98	430	71	41	195									
6	Число погашенных избирательных бюллетеней	3182	31	20	2	0	2	15	3	78	18	50	91	0	90	103	19	69	49	35	52	0	44	26	11	22	47	26	28	23	88	33	10	21	56	5	0	7	42	94	13	19	5	13	254	52	140	82	0	115	487	57	25	557	53									
