Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Аромашевская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111					
1	"Число избирателей, внесенных в списки"	10589	905	785	1078	926	821	114	243	135	73	544	128	74	268	133	588	102	301	123	139	115	195	359	71	181	363	336	388	113	482	506					
2	"Число бюллетеней, полученных участковыми комиссиями"	10605	865	750	1073	958	782	111	243	129	82	553	125	105	278	130	585	109	304	123	138	115	195	365	69	188	359	337	379	112	537	506					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	6484	431	417	612	490	428	84	160	107	63	315	107	74	207	107	312	75	150	84	132	95	109	265	60	128	252	266	264	80	293	317					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	877	82	20	39	35	20	2	18	0	0	33	9	0	9	10	89	0	81	13	6	7	52	26	1	31	29	22	52	25	84	82					
6	Число погашенных бюллетеней	3244	352	313	422	433	334	25	65	22	19	205	9	31	62	13	184	34	73	26	0	13	34	74	8	29	78	49	63	7	160	107					
7	Число бюллетеней в переносных ящиках для голосования	877	82	20	39	35	20	2	18	0	0	33	9	0	9	10	89	0	81	13	6	7	52	26	1	31	29	22	52	25	84	82					
8	Число бюллетеней в стационарных ящиках для голосования	6484	431	417	612	490	428	84	160	107	63	315	107	74	207	107	312	75	150	84	132	95	109	265	60	128	252	266	264	80	293	317					
9	Число недействительных бюллетеней	66	2	9	10	4	1	1	0	3	1	2	3	0	3	0	6	0	4	0	0	0	2	2	0	2	4	0	0	0	6	1					
10	Число действительных бюллетеней	7295	511	428	641	521	447	85	178	104	62	346	113	74	213	117	395	75	227	97	138	102	159	289	61	157	277	288	316	105	371	398					
