Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Саянская городская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068					
1	"Число избирателей, внесенных в списки избирателей"	33161	721	1796	1725	1563	1701	1659	1654	1740	1455	1722	1774	1743	1616	1533	1672	512	1531	1329	1445	1462	1264	1544					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	32250	750	1600	1700	1550	1650	1600	1700	1700	1400	1600	1700	1700	1650	1450	1700	500	1500	1300	1500	1500	1000	1500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	20968	368	1047	1061	996	1066	1094	1099	1093	972	1185	1190	1127	982	1005	1025	276	980	805	986	998	624	989					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1272	250	140	37	17	35	37	46	27	38	25	8	40	36	33	36	10	39	29	46	28	297	18					
6	Число погашенных избирательных бюллетеней	10010	132	413	602	537	549	469	555	580	390	390	502	533	632	412	639	214	481	466	468	474	79	493					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1272	250	140	37	17	35	37	46	27	38	25	8	40	36	33	36	10	39	29	46	28	297	18					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	20965	368	1046	1061	996	1066	1094	1099	1093	972	1185	1190	1127	982	1005	1025	276	978	805	986	998	624	989					
9	Число недействительных избирательных бюллетеней	219	14	10	6	12	14	12	16	14	7	13	14	13	7	11	6	0	4	9	13	6	6	12					
10	Число действительных избирательных бюллетеней	22018	604	1176	1092	1001	1087	1119	1129	1106	1003	1197	1184	1154	1011	1027	1055	286	1013	825	1019	1020	915	995					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	680	4	30	40	30	40	30	40	40	30	30	40	40	30	36	30	10	30	30	40	30	20	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	508	4	29	23	21	18	20	26	24	17	26	32	28	24	34	24	7	19	30	39	24	12	27					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	220	60	5	8	12	6	9	11	4	8	7	17	3	6	3	14	1	8	13	4	7	6	8					
14	Число погашенных неиспользованных открепительных удостоверений	172	0	1	17	9	22	10	14	16	13	4	8	12	6	2	6	3	11	0	1	6	8	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	20	1	1	2	0	3	0	1	2	0	0	0	0	1	3	0	0	2	0	2	1	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	1.Политическая партия «Аграрная партия России»	1020	4	60	64	35	44	53	37	67	36	55	60	54	40	50	64	24	55	25	50	50	44	49					
		4.59%	0.65%	5.06%	5.83%	3.46%	3.99%	4.69%	3.23%	5.98%	3.56%	4.55%	5.01%	4.63%	3.93%	4.82%	6.03%	8.39%	5.41%	2.99%	4.84%	4.87%	4.78%	4.87%					
19	2.Всероссийская политическая партия «Гражданская Сила»	136	2	4	5	12	8	6	7	3	6	6	11	8	3	9	3	0	9	4	12	8	3	7					
		0.61%	0.32%	0.34%	0.46%	1.18%	0.73%	0.53%	0.61%	0.27%	0.59%	0.50%	0.92%	0.69%	0.29%	0.87%	0.28%	0.00%	0.88%	0.48%	1.16%	0.78%	0.33%	0.70%					
20	3.Политическая партия «Демократическая партия России»	37	0	2	2	0	3	3	2	2	3	3	2	1	4	1	1	0	1	3	1	2	0	1					
		0.17%	0.00%	0.17%	0.18%	0.00%	0.27%	0.27%	0.17%	0.18%	0.30%	0.25%	0.17%	0.09%	0.39%	0.10%	0.09%	0.00%	0.10%	0.36%	0.10%	0.19%	0.00%	0.10%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2534	43	119	163	125	131	137	114	106	117	125	121	156	119	99	146	25	153	93	126	140	83	93					
		11.40%	6.96%	10.03%	14.85%	12.34%	11.90%	12.11%	9.96%	9.46%	11.58%	10.33%	10.10%	13.37%	11.69%	9.54%	13.76%	8.74%	15.04%	11.15%	12.21%	13.65%	9.01%	9.24%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	359	4	26	21	23	18	14	19	16	10	16	17	15	15	16	21	2	23	18	13	17	12	23					
		1.61%	0.65%	2.19%	1.91%	2.27%	1.63%	1.24%	1.66%	1.43%	0.99%	1.32%	1.42%	1.29%	1.47%	1.54%	1.98%	0.70%	2.26%	2.16%	1.26%	1.66%	1.30%	2.28%					
