Выборы Президента Российской Федерации																																																																							
Дата голосования: 18.03.2018																																																																							
																																																																							
Наименование Избирательной комиссии:    Луховицкая городская																																																																							
																																																																							
Сводная таблица итогов голосования																																																																							
																																																																							
	Число участковых избирательных комиссий	60																																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	60																																																																					
																																																																							
		Сумма	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424									
1	"Число избирателей, включенных в список избирателей"	49897	1404	279	1233	1267	1411	1328	1228	1099	628	1296	1303	1259	1326	1169	1260	1388	1231	1200	1336	1118	1204	1321	477	506	563	564	518	489	551	505	495	566	583	959	538	765	1072	612	771	973	602	395	354	495	683	537	582	580	358	172	294	566	620	281	1380	1350	782	348	860	863									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	44540	1270	250	1080	1100	1280	1180	1090	980	550	1170	1150	1100	1200	1050	1150	1160	1100	1100	1200	1050	1100	1100	450	450	500	500	500	450	500	450	450	520	500	900	500	700	1000	560	700	800	500	300	300	450	600	500	500	500	300	150	300	500	550	250	1200	1200	750	300	750	800									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	30959	901	181	722	839	868	869	697	740	406	856	838	688	763	756	823	798	778	807	905	731	734	812	283	308	329	315	273	259	332	294	265	409	339	609	275	485	713	384	441	567	313	256	254	303	487	341	397	315	227	106	150	313	378	168	902	900	427	238	569	523									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2055	29	14	35	30	27	14	14	11	11	15	42	54	39	17	17	29	17	12	15	10	22	27	41	12	42	24	48	42	37	13	20	0	47	45	86	14	33	33	96	142	82	39	19	54	13	44	38	38	27	19	39	53	47	21	52	28	34	23	60	49									
6	Число погашенных избирательных бюллетеней	11526	340	55	323	231	385	297	379	229	133	299	270	358	398	277	310	333	305	281	280	309	344	261	126	130	129	161	179	149	131	143	165	111	114	246	139	201	254	143	163	91	105	5	27	93	100	115	65	147	46	25	111	134	125	61	246	272	289	39	121	228									
