Выборы Президента Российской Федерации																																												
Дата голосования: 18.03.2018																																												
																																												
Наименование Избирательной комиссии:    Лихославльская																																												
																																												
Сводная таблица итогов голосования																																												
																																												
	Число участковых избирательных комиссий	33																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	33																																										
																																												
		Сумма	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574									
1	"Число избирателей, включенных в список избирателей"	22155	796	1499	1284	1124	740	1380	1232	1321	541	834	1317	1173	1173	646	502	633	597	784	637	441	310	331	449	354	323	207	199	423	182	221	106	165	231									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	21550	800	1400	1300	1100	700	1400	1200	1300	500	800	1300	1200	1100	600	500	600	600	750	650	400	300	300	450	350	300	200	200	400	200	200	100	150	200									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	11499	322	869	718	556	375	843	690	797	346	462	593	577	618	299	231	405	261	388	337	210	132	148	202	138	165	68	97	266	78	98	38	73	99									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1357	76	41	22	48	17	30	29	48	16	38	78	59	44	47	57	48	42	36	100	87	31	23	30	26	46	35	36	38	32	33	27	19	18									
6	Число погашенных избирательных бюллетеней	8693	402	490	560	496	308	527	480	455	138	300	629	564	438	254	212	147	297	326	213	103	137	129	218	186	89	97	67	96	90	69	35	58	83									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1357	76	41	22	48	17	30	29	48	16	38	78	59	44	47	57	48	42	36	100	87	31	23	30	26	46	35	36	38	32	33	27	19	18									
8	Число бюллетеней в стационарных ящиках для голосования	11495	322	868	716	555	375	843	690	797	346	462	593	577	618	299	231	405	261	388	337	210	132	148	202	138	165	68	97	266	78	98	38	73	99									
9	Число недействительных избирательных бюллетеней	112	2	6	8	8	3	8	6	7	4	3	14	7	7	4	5	4	1	3	3	2	0	1	3	0	0	1	0	1	0	1	0	0	0									
10	Число действительных избирательных бюллетеней	12740	396	903	730	595	389	865	713	838	358	497	657	629	655	342	283	449	302	421	434	295	163	170	229	164	211	102	133	303	110	130	65	92	117									
11	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																												
13	Бабурин Сергей Николаевич	79	3	6	3	3	3	10	3	2	5	2	2	5	1	2	0	5	2	4	4	1	0	1	0	1	2	1	3	0	1	0	1	0	3									
		0.61%	0.75%	0.66%	0.41%	0.50%	0.77%	1.15%	0.42%	0.24%	1.38%	0.40%	0.30%	0.79%	0.15%	0.58%	0.00%	1.10%	0.66%	0.94%	0.92%	0.34%	0.00%	0.58%	0.00%	0.61%	0.95%	0.97%	2.26%	0.00%	0.91%	0.00%	1.54%	0.00%	2.56%									
14	Грудинин Павел Николаевич	1267	34	108	76	65	58	92	78	101	38	59	80	72	82	31	13	36	24	35	31	21	13	17	8	4	19	9	6	27	8	12	5	0	5									
		9.86%	8.54%	11.88%	10.30%	10.78%	14.80%	10.54%	10.85%	11.95%	10.50%	11.80%	11.92%	11.32%	12.39%	8.96%	4.51%	7.95%	7.92%	8.25%	7.09%	7.07%	7.98%	9.94%	3.45%	2.44%	9.00%	8.74%	4.51%	8.88%	7.27%	9.16%	7.69%	0.00%	4.27%									
