Выборы Президента Российской Федерации																																												
Дата голосования: 02.03.2008																																												
																																												
Наименование Избирательной комиссии:    Гуковская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
	Число участковых избирательных комиссий	37																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	37																																										
																																												
		Сумма	УИК №2237	УИК №2238	УИК №2239	УИК №2240	УИК №2241	УИК №2242	УИК №2243	УИК №2244	УИК №2245	УИК №2246	УИК №2247	УИК №2248	УИК №2249	УИК №2250	УИК №2251	УИК №2252	УИК №2253	УИК №2254	УИК №2255	УИК №2256	УИК №2257	УИК №2258	УИК №2259	УИК №2260	УИК №2261	УИК №2262	УИК №2263	УИК №2264	УИК №2265	УИК №2266	УИК №2267	УИК №2268	УИК №2269	УИК №2270	УИК №2271	УИК №2272	УИК №2277					
1	"Число избирателей, включенных в списки избирателей"	55027	2561	2915	2308	1325	1724	1117	1212	1057	2289	2165	2314	1610	1485	1541	1510	1898	2239	2918	1182	1154	1215	1300	1178	1462	1123	1297	1188	846	835	1389	697	1204	1057	343	1045	1349	975					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	50150	2250	2700	2150	1200	1600	1000	1100	950	2100	2000	2150	1500	1300	1450	1400	1750	2100	2700	1100	1050	1100	900	1050	1350	1000	1200	1100	750	750	1300	650	1100	950	300	950	1250	900					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	25587	1047	1327	1435	647	720	532	665	578	968	1309	1091	663	423	679	742	897	961	1418	507	521	561	621	599	592	475	540	468	509	337	563	318	765	472	193	423	590	431					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3404	113	80	75	232	60	42	79	17	63	67	23	109	109	173	115	38	36	40	109	381	78	236	67	214	102	72	83	34	52	77	43	20	83	36	60	121	65					
6	Число погашенных избирательных бюллетеней	21159	1090	1293	640	321	820	426	356	355	1069	624	1036	728	768	598	543	815	1103	1242	484	148	461	43	384	544	423	588	549	207	361	660	289	315	395	71	467	539	404					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3404	113	80	75	232	60	42	79	17	63	67	23	109	109	173	115	38	36	40	109	381	78	236	67	214	102	72	83	34	52	77	43	20	83	36	60	121	65					
8	Число бюллетеней в стационарных ящиках для голосования	25585	1047	1327	1435	647	720	532	665	578	968	1309	1091	663	423	679	742	897	961	1418	507	521	561	621	599	592	475	540	468	509	337	563	318	765	472	193	421	590	431					
9	Число недействительных избирательных бюллетеней	242	16	16	7	0	4	7	0	5	14	0	12	13	0	4	5	5	14	6	27	2	5	5	4	5	2	2	8	7	0	6	0	2	4	3	23	9	0					
10	Число действительных избирательных бюллетеней	28747	1144	1391	1503	879	776	567	744	590	1017	1376	1102	759	532	848	852	930	983	1452	589	900	634	852	662	801	575	610	543	536	389	634	361	783	551	226	458	702	496					
11	Число полученных открепительных  удостоверений	982	49	55	58	21	36	18	19	22	37	35	43	26	22	35	30	34	37	63	19	19	28	16	19	29	17	21	19	14	13	23	11	19	17	6	17	22	13					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	883	47	54	54	14	35	18	13	22	37	33	43	24	14	35	28	34	37	63	16	19	25	14	16	25	11	19	12	10	9	19	5	16	14	6	14	22	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	675	117	9	12	15	17	11	18	16	9	15	11	17	12	10	18	4	2	17	4	5	7	224	11	12	11	13	4	9	8	3	1	10	5	4	3	6	5					
14	Число неиспользованных открепительных удостоверений	99	2	1	4	7	1	0	6	0	0	2	0	2	8	0	2	0	0	0	3	0	3	2	3	4	6	2	7	4	4	4	6	3	3	0	3	0	7					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	18	5	1	0	0	0	1	2	0	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																												
18	Богданов Андрей Владимирович	217	9	13	12	2	6	8	7	3	9	11	7	7	1	7	4	7	18	4	6	3	6	7	9	2	3	2	5	4	2	4	5	3	3	0	6	7	5					
		0.75%	0.78%	0.92%	0.79%	0.23%	0.77%	1.39%	0.94%	0.50%	0.87%	0.80%	0.63%	0.91%	0.19%	0.82%	0.47%	0.75%	1.81%	0.27%	0.97%	0.33%	0.94%	0.82%	1.35%	0.25%	0.52%	0.33%	0.91%	0.74%	0.51%	0.63%	1.39%	0.38%	0.54%	0.00%	1.25%	0.98%	1.01%					
19	Жириновский Владимир Вольфович	2425	132	200	77	30	59	50	27	52	77	49	142	23	12	94	73	68	115	103	18	65	68	93	57	27	55	37	60	48	40	81	16	73	48	30	65	102	59					
		8.37%	11.38%	14.21%	5.10%	3.41%	7.56%	8.71%	3.63%	8.74%	7.47%	3.56%	12.75%	2.98%	2.26%	11.03%	8.52%	7.27%	11.53%	7.06%	2.92%	7.21%	10.64%	10.85%	8.56%	3.35%	9.53%	6.05%	10.89%	8.84%	10.28%	12.66%	4.43%	9.30%	8.65%	13.10%	13.51%	14.35%	11.90%					
20	Зюганов Геннадий Андреевич	5809	295	372	304	197	125	168	154	89	298	305	272	39	17	199	137	167	282	234	135	148	143	104	129	118	43	115	171	79	54	154	86	151	84	66	119	141	115					
		20.04%	25.43%	26.44%	20.13%	22.41%	16.03%	29.27%	20.70%	14.96%	28.90%	22.17%	24.42%	5.05%	3.20%	23.36%	15.99%	17.86%	28.28%	16.05%	21.92%	16.41%	22.38%	12.14%	19.37%	14.64%	7.45%	18.79%	31.03%	14.55%	13.88%	24.06%	23.82%	19.24%	15.14%	28.82%	24.74%	19.83%	23.19%					
21	Медведев Дмитрий Анатольевич	20296	708	806	1110	650	586	341	556	446	633	1011	681	690	502	548	638	688	568	1111	430	684	417	648	467	654	474	456	307	405	293	395	254	556	416	130	268	452	317					
		70.01%	61.03%	57.29%	73.51%	73.95%	75.13%	59.41%	74.73%	74.96%	61.40%	73.47%	61.13%	89.38%	94.36%	64.32%	74.45%	73.58%	56.97%	76.20%	69.81%	75.83%	65.26%	75.61%	70.12%	81.14%	82.15%	74.51%	55.72%	74.59%	75.32%	61.72%	70.36%	70.83%	74.95%	56.77%	55.72%	63.57%	63.91%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
