Выборы Президента Российской Федерации																																
Дата голосования: 18.03.2018																																
																																
Наименование Избирательной комиссии:    Алексеевский район																																
																																
Сводная таблица итогов голосования																																
																																
	Число участковых избирательных комиссий	21																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	21																														
																																
		Сумма	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №3655									
1	"Число избирателей, включенных в список избирателей"	43365	3026	2208	1814	1687	1748	2444	3060	2145	2506	1708	2836	1766	2203	1689	1990	1807	1848	2641	2026	1676	537									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	32700	2300	1750	1350	1300	1300	1950	2200	1700	1850	1300	2000	1300	1600	1250	1500	1200	1450	1900	1600	1150	750									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	24735	1701	1162	1051	948	979	1368	1852	1178	1428	1006	1479	1011	1293	958	1153	1023	1076	1633	1144	918	374									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1122	56	62	47	43	35	47	63	43	29	52	99	46	45	42	57	42	44	68	33	22	147									
6	Число погашенных избирательных бюллетеней	6843	543	526	252	309	286	535	285	479	393	242	422	243	262	250	290	135	330	199	423	210	229									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1120	56	62	47	43	35	47	63	43	29	52	98	46	45	42	57	42	43	68	33	22	147									
8	Число бюллетеней в стационарных ящиках для голосования	24681	1697	1160	1048	945	977	1368	1849	1178	1426	993	1476	1010	1290	958	1153	1023	1075	1626	1141	915	373									
9	Число недействительных избирательных бюллетеней	342	30	16	16	14	9	9	25	16	14	10	28	14	22	17	12	14	15	24	19	13	5									
10	Число действительных избирательных бюллетеней	25459	1723	1206	1079	974	1003	1406	1887	1205	1441	1035	1546	1042	1313	983	1198	1051	1103	1670	1155	924	515									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																
13	Бабурин Сергей Николаевич	252	14	7	6	14	15	14	22	17	4	10	14	12	18	4	15	8	14	18	10	12	4									
		0.98%	0.80%	0.57%	0.55%	1.42%	1.48%	0.99%	1.15%	1.39%	0.27%	0.96%	0.89%	1.14%	1.35%	0.40%	1.24%	0.75%	1.25%	1.06%	0.85%	1.28%	0.77%									
14	Грудинин Павел Николаевич	3477	236	176	142	129	151	213	251	194	207	128	179	125	181	128	179	147	148	221	184	107	51									
		13.48%	13.46%	14.40%	12.97%	13.06%	14.92%	15.05%	13.13%	15.89%	14.23%	12.25%	11.37%	11.84%	13.56%	12.80%	14.79%	13.80%	13.24%	13.05%	15.67%	11.42%	9.81%									
15	Жириновский Владимир Вольфович	1035	46	74	38	28	41	75	77	43	57	56	65	36	52	37	54	28	43	61	60	39	25									
		4.01%	2.62%	6.06%	3.47%	2.83%	4.05%	5.30%	4.03%	3.52%	3.92%	5.36%	4.13%	3.41%	3.90%	3.70%	4.46%	2.63%	3.85%	3.60%	5.11%	4.16%	4.81%									
16	Путин Владимир Владимирович	17153	1134	832	741	677	639	947	1252	813	979	733	987	686	862	670	818	715	730	1150	754	639	395									
		66.48%	64.69%	68.09%	67.67%	68.52%	63.14%	66.93%	65.48%	66.58%	67.29%	70.14%	62.71%	64.96%	64.57%	67.00%	67.60%	67.14%	65.30%	67.89%	64.22%	68.20%	75.96%									
17	Собчак Ксения Анатольевна	1541	120	46	74	50	61	63	129	56	85	48	129	91	91	55	56	65	79	95	65	61	22									
		5.97%	6.85%	3.76%	6.76%	5.06%	6.03%	4.45%	6.75%	4.59%	5.84%	4.59%	8.20%	8.62%	6.82%	5.50%	4.63%	6.10%	7.07%	5.61%	5.54%	6.51%	4.23%									
18	Сурайкин Максим Александрович	187	14	8	3	6	12	16	11	5	11	6	8	11	6	7	11	13	13	8	7	6	5									
		0.72%	0.80%	0.65%	0.27%	0.61%	1.19%	1.13%	0.58%	0.41%	0.76%	0.57%	0.51%	1.04%	0.45%	0.70%	0.91%	1.22%	1.16%	0.47%	0.60%	0.64%	0.96%									
19	Титов Борис Юрьевич	537	44	20	19	24	24	26	43	23	25	18	37	16	39	28	22	25	22	37	23	16	6									
		2.08%	2.51%	1.64%	1.74%	2.43%	2.37%	1.84%	2.25%	1.88%	1.72%	1.72%	2.35%	1.52%	2.92%	2.80%	1.82%	2.35%	1.97%	2.18%	1.96%	1.71%	1.15%									
20	Явлинский Григорий Алексеевич	1277	115	43	56	46	60	52	102	54	73	36	127	65	64	54	43	50	54	80	52	44	7									
		4.95%	6.56%	3.52%	5.11%	4.66%	5.93%	3.67%	5.33%	4.42%	5.02%	3.44%	8.07%	6.16%	4.79%	5.40%	3.55%	4.69%	4.83%	4.72%	4.43%	4.70%	1.35%									
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
