Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																										
Дата голосования: 04.12.2011																										
																										
Наименование Избирательной комиссии:    Юргинская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056					
1	"Число избирателей, внесенных в список избирателей"	9090	346	418	395	411	286	59	749	382	484	727	108	145	383	1486	785	694	790	202	240					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	9623	362	435	416	445	311	66	807	429	528	784	114	161	406	1538	806	711	843	204	257					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	51	0	0	0	0	31	0	6	0	0	0	0	14	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	7428	250	342	346	352	226	51	606	323	404	663	104	99	304	1129	638	614	614	160	203					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1097	88	68	42	59	27	8	136	59	74	61	4	32	77	124	86	57	45	27	23					
6	Число погашенных избирательных бюллетеней	1047	24	25	28	34	27	7	59	47	50	60	6	16	25	285	82	40	184	17	31					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1148	88	68	42	59	58	8	142	59	74	61	4	46	77	124	86	57	45	27	23					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7428	250	342	346	352	226	51	606	323	404	663	104	99	304	1129	638	614	614	160	203					
9	Число недействительных избирательных бюллетеней	38	0	0	0	0	0	0	0	0	0	0	0	0	0	26	4	0	1	1	6					
10	Число действительных избирательных бюллетеней	8538	338	410	388	411	284	59	748	382	478	724	108	145	381	1227	720	671	658	186	220					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	589	22	26	25	27	19	4	47	26	32	47	7	15	24	93	50	42	52	12	19					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	453	22	11	12	27	19	4	47	26	32	47	3	15	18	56	19	31	37	8	19					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	84	5	2	2	3	0	0	5	7	2	11	0	1	3	23	4	5	3	5	3					
14	Число погашенных неиспользованных открепительных удостоверений	136	0	15	13	0	0	0	0	0	0	0	4	0	6	37	31	11	15	4	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	148	5	4	6	5	6	0	6	7	8	6	0	1	3	9	10	17	8	27	20					
		1.73%	1.48%	0.98%	1.55%	1.22%	2.11%	0.00%	0.80%	1.83%	1.67%	0.83%	0.00%	0.69%	0.79%	0.72%	1.38%	2.53%	1.21%	14.44%	8.85%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	260	11	10	14	6	8	0	12	6	19	21	3	2	3	13	32	20	23	21	36					
		3.03%	3.25%	2.44%	3.61%	1.46%	2.82%	0.00%	1.60%	1.57%	3.97%	2.90%	2.78%	1.38%	0.79%	1.04%	4.42%	2.98%	3.49%	11.23%	15.93%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	19	0	0	1	0	0	0	0	2	0	0	0	0	0	4	0	0	5	5	2					
		0.22%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.76%	2.67%	0.88%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	176	12	6	11	8	0	2	12	11	14	5	2	3	1	10	23	10	14	15	17					
		2.05%	3.55%	1.46%	2.84%	1.95%	0.00%	3.39%	1.60%	2.88%	2.93%	0.69%	1.85%	2.07%	0.26%	0.80%	3.18%	1.49%	2.12%	8.02%	7.52%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	11	0	0	0	0	0	0	0	0	1	0	0	0	0	3	4	0	0	2	1					
		0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.24%	0.55%	0.00%	0.00%	1.07%	0.44%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7915	308	390	356	391	270	57	718	356	436	692	103	139	374	1188	651	624	605	115	142					
		92.29%	91.12%	95.12%	91.75%	95.13%	95.07%	96.61%	95.99%	93.19%	91.21%	95.58%	95.37%	95.86%	98.16%	94.81%	89.92%	92.99%	91.81%	61.50%	62.83%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	9	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2					
		0.10%	0.59%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.53%	0.88%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
