Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Ялуторовская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103					
1	"Число избирателей, внесенных в списки избирателей"	10651	329	92	54	609	571	308	131	164	52	361	93	555	478	393	161	578	263	740	260	204	481	160	288	287	668	164	494	1104	609					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	11700	325	105	76	639	631	323	142	180	61	406	97	636	536	440	157	557	331	731	261	231	540	186	326	312	768	167	592	1248	696					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	9483	229	87	49	567	534	259	123	151	48	323	89	475	441	331	131	477	239	602	222	198	459	142	256	261	627	135	479	993	556					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	721	35	4	5	42	32	46	8	13	4	20	3	80	30	42	14	24	15	56	15	0	20	17	26	20	36	27	11	30	46					
6	Число погашенных избирательных бюллетеней	1496	61	14	22	30	65	18	11	16	9	63	5	81	65	67	12	56	77	73	24	33	61	27	44	31	105	5	102	225	94					
7	Число избирательных бюллетеней в переносных ящиках для голосования	721	35	4	5	42	32	46	8	13	4	20	3	80	30	42	14	24	15	56	15	0	20	17	26	20	36	27	11	30	46					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9483	229	87	49	567	534	259	123	151	48	323	89	475	441	331	131	477	239	602	222	198	459	142	256	261	627	135	479	993	556					
9	Число недействительных избирательных бюллетеней	27	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	18					
10	Число действительных избирательных бюллетеней	10177	264	91	54	609	566	305	131	164	52	343	87	555	471	372	145	501	254	658	237	198	476	159	282	281	663	162	490	1023	584					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	465	5	3	0	3	0	1	0	0	0	33	2	65	45	2	10	26	20	24	10	32	17	15	10	10	52	0	10	50	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	465	5	3	0	3	0	1	0	0	0	33	2	65	45	2	10	26	20	24	10	32	17	15	10	10	52	0	10	50	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	63	5	2	1	11	1	2	0	1	0	1	0	0	2	1	0	8	0	4	2	3	1	0	5	2	3	0	0	8	0					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	685	53	12	21	32	53	12	10	17	8	0	0	0	0	50	0	30	31	30	0	0	28	0	26	6	43	0	80	93	50					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	1.Политическая партия «Аграрная партия России»	38	1	0	0	0	0	0	0	0	0	4	0	2	0	2	0	5	1	2	0	0	9	0	2	0	0	0	1	3	6					
		0.37%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.17%	0.00%	0.36%	0.00%	0.54%	0.00%	0.99%	0.39%	0.30%	0.00%	0.00%	1.88%	0.00%	0.71%	0.00%	0.00%	0.00%	0.20%	0.29%	0.99%					
19	2.Всероссийская политическая партия «Гражданская Сила»	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	4					
		0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.66%					
20	3.Политическая партия «Демократическая партия России»	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%					
