Выборы Президента Российской Федерации																																																					
Дата голосования: 04.03.2012																																																					
																																																					
Наименование Избирательной комиссии:    район Северное Тушино																																																					
																																																					
Сводная таблица итогов голосования																																																					
																																																					
	Число участковых избирательных комиссий	42																																																			
	Число участковых избирательных комиссий, приступивших к передаче сведений	42																																																			
																																																					
		Сумма	УИК №2841	УИК №2842	УИК №2843	УИК №2844	УИК №2845	УИК №2846	УИК №2847	УИК №2848	УИК №2849	УИК №2850	УИК №2851	УИК №2852	УИК №2853	УИК №2854	УИК №2855	УИК №2856	УИК №2857	УИК №2858	УИК №2859	УИК №2860	УИК №2861	УИК №2862	УИК №2863	УИК №2864	УИК №2865	УИК №2866	УИК №2867	УИК №2868	УИК №2869	УИК №2870	УИК №2871	УИК №2872	УИК №2873	УИК №2874	УИК №2875	УИК №2876	УИК №2877	УИК №2878	УИК №2879	УИК №3183	УИК №3184	УИК №3386									
1	Число избирателей, включенных в список избирателей	97414	2703	2450	2228	2911	2915	2447	2528	2699	3169	2031	2693	2306	2246	2488	2617	2156	2584	2662	2202	2445	2681	2691	2340	2018	2026	1971	2427	2547	2588	2709	2226	2139	2402	2422	2343	2507	2583	2538	384	1247	1985	160									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	83820	2300	2100	2000	2400	2500	2100	2300	2400	2400	1700	2200	2000	2000	2200	2300	1800	2200	2200	1800	2100	2300	2300	2000	1700	1700	1700	2100	2100	2200	2300	2000	2000	2100	2100	2000	2200	2200	2200	365	1180	1920	155									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	54329	1507	1371	1227	1466	1673	1263	1453	1512	1921	1049	1327	1190	1295	1387	1386	1202	1444	1468	1210	1313	1505	1432	1205	1111	1022	1081	1274	1414	1549	1540	1245	1244	1357	1319	1314	1345	1578	1425	161	961	1428	155									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2076	54	82	47	91	29	45	27	41	6	35	19	53	52	49	57	95	51	65	51	32	56	42	31	58	46	55	73	62	53	42	42	42	58	50	37	47	33	45	204	7	12	0									
6	Число погашенных избирательных бюллетеней	27415	739	647	726	843	798	792	820	847	473	616	854	757	653	764	857	503	705	667	539	755	739	826	764	531	632	564	753	624	598	718	713	714	685	731	649	808	589	730	0	212	480	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2076	54	82	47	91	29	45	27	41	6	35	19	53	52	49	57	95	51	65	51	32	56	42	31	58	46	55	73	62	53	42	42	42	58	50	37	47	33	45	204	7	12	0									
8	Число бюллетеней в стационарных ящиках для голосования	54206	1505	1366	1216	1462	1672	1258	1449	1508	1921	1049	1325	1189	1293	1385	1386	1200	1442	1464	1207	1311	1503	1429	1205	1107	1022	1075	1274	1414	1543	1533	1226	1242	1354	1317	1311	1345	1571	1422	161	961	1428	155									
9	Число недействительных избирательных бюллетеней	1036	42	34	20	23	25	27	32	33	49	16	25	21	22	22	33	20	28	25	17	21	37	25	34	22	10	18	18	24	24	30	34	21	32	23	25	23	30	33	7	16	14	1									
10	Число действительных избирательных бюллетеней	55246	1517	1414	1243	1530	1676	1276	1444	1516	1878	1068	1319	1221	1323	1412	1410	1275	1465	1504	1241	1322	1522	1446	1202	1143	1058	1112	1329	1452	1572	1545	1234	1263	1380	1344	1323	1369	1574	1434	358	952	1426	154									
11	Число полученных открепительных  удостоверений	2024	46	42	48	53	70	60	60	60	40	50	60	62	55	60	63	45	55	40	60	60	71	50	55	38	42	47	50	70	55	40	40	55	40	40	55	47	55	60	0	15	10	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1959	45	39	47	53	69	56	59	58	40	50	54	57	54	58	63	45	53	37	60	60	71	49	53	34	41	47	47	69	51	40	40	55	40	37	51	45	55	60	0	10	7	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2645	72	43	45	91	84	120	86	48	99	88	73	71	71	108	107	104	137	98	152	102	53	54	29	32	24	21	39	41	39	32	26	40	44	41	39	40	68	62	11	63	28	20									
14	Число неиспользованных открепительных удостоверений	65	1	3	1	0	1	4	1	2	0	0	6	5	1	2	0	0	2	3	0	0	0	1	2	4	1	0	3	1	4	0	0	0	0	3	4	2	0	0	0	5	3	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	118	1	3	3	7	7	6	8	4	1	2	3	1	3	3	2	2	5	3	4	7	2	4	0	1	1	4	2	2	4	2	6	0	1	2	1	4	4	3	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																					
19	Жириновский Владимир Вольфович	3532	85	82	90	85	95	100	93	100	149	90	95	89	76	111	86	82	91	85	61	79	100	95	77	89	61	61	94	103	54	106	78	70	91	83	70	131	99	97	19	40	76	14									
		6.28%	5.45%	5.66%	7.13%	5.47%	5.58%	7.67%	6.30%	6.46%	7.73%	8.30%	7.07%	7.17%	5.65%	7.74%	5.96%	6.33%	6.10%	5.56%	4.85%	5.88%	6.41%	6.46%	6.23%	7.64%	5.71%	5.40%	6.98%	6.98%	3.38%	6.73%	6.15%	5.45%	6.44%	6.07%	5.19%	9.41%	6.17%	6.61%	5.21%	4.13%	5.28%	9.03%									
20	Зюганов Геннадий Андреевич	10689	320	286	256	299	315	211	291	322	288	190	240	233	285	296	279	244	265	274	208	278	264	285	257	218	232	247	253	300	362	348	261	269	278	288	236	277	323	328	30	114	129	10									
		18.99%	20.53%	19.75%	20.27%	19.25%	18.52%	16.19%	19.72%	20.79%	14.95%	17.53%	17.86%	18.76%	21.19%	20.64%	19.33%	18.84%	17.75%	17.92%	16.53%	20.70%	16.93%	19.37%	20.79%	18.71%	21.72%	21.86%	18.78%	20.33%	22.68%	22.10%	20.58%	20.95%	19.69%	21.07%	17.51%	19.90%	20.14%	22.36%	8.22%	11.78%	8.96%	6.45%									
21	Миронов Сергей Михайлович	2848	91	66	78	90	88	69	77	92	108	61	70	64	59	71	66	59	67	87	62	78	75	70	46	67	58	62	79	63	73	91	81	88	55	88	78	57	76	76	8	26	17	11									
		5.06%	5.84%	4.56%	6.18%	5.80%	5.17%	5.30%	5.22%	5.94%	5.60%	5.63%	5.21%	5.15%	4.39%	4.95%	4.57%	4.56%	4.49%	5.69%	4.93%	5.81%	4.81%	4.76%	3.72%	5.75%	5.43%	5.49%	5.86%	4.27%	4.57%	5.78%	6.39%	6.85%	3.90%	6.44%	5.79%	4.09%	4.74%	5.18%	2.19%	2.69%	1.18%	7.10%									
22	Прохоров Михаил Дмитриевич	11025	315	262	216	279	381	272	271	299	664	201	373	258	263	238	260	213	275	269	200	233	337	294	246	236	211	257	288	285	371	336	224	290	266	284	344	252	321	252	8	69	70	42									
