Выборы Президента Российской Федерации																																																																
Дата голосования: 02.03.2008																																																																
																																																																
"Наименование Избирательной комиссии:    Новосибирск, Советская"																																																																
																																																																
Сводная таблица результатов выборов																																																																
																																																																
	Число участковых избирательных комиссий	57																																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	57																																																														
																																																																
		Сумма	УИК №1934	УИК №1935	УИК №1936	УИК №1937	УИК №1938	УИК №1939	УИК №1940	УИК №1941	УИК №1942	УИК №1943	УИК №1944	УИК №1945	УИК №1946	УИК №1947	УИК №1948	УИК №1949	УИК №1950	УИК №1951	УИК №1952	УИК №1953	УИК №1954	УИК №1955	УИК №1956	УИК №1957	УИК №1958	УИК №1959	УИК №1960	УИК №1961	УИК №1962	УИК №1963	УИК №1964	УИК №1965	УИК №1966	УИК №1967	УИК №1968	УИК №1969	УИК №1970	УИК №1971	УИК №1972	УИК №1973	УИК №1974	УИК №1975	УИК №1976	УИК №1977	УИК №1978	УИК №1979	УИК №1980	УИК №1981	УИК №1982	УИК №1983	УИК №1984	УИК №1985	УИК №1986	УИК №1987	УИК №1988	УИК №1989	УИК №1990					
1	"Число избирателей, включенных в списки избирателей"	106127	2205	2290	2438	1681	2318	2318	1907	2083	1463	1776	1963	1755	2108	2037	2074	1957	1991	1743	1860	2273	2136	1827	1682	1761	163	1922	39	1746	1907	2178	1971	1640	2167	2090	2056	1851	1382	2165	1522	1598	2121	2129	2229	2069	2279	2113	2614	2687	2177	2086	2006	1720	1730	1557	149	98	2320					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	95000	1950	2050	2150	1500	2050	2050	1700	1850	1300	1600	1750	1600	1900	1800	1850	1750	1800	1500	1650	2000	1900	1600	1500	1550	200	1700	100	1550	1700	1950	1750	1450	1900	1850	1800	1600	1500	1950	1350	1400	1900	1900	2000	1850	2000	1900	2550	2450	1950	1850	1800	1550	1500	1400	150	100	2050					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	58652	1242	1242	1262	947	1052	1215	1052	956	806	957	1201	945	1027	1062	1168	1059	1034	819	992	1106	1057	1037	907	956	163	1044	39	980	1043	1263	1094	919	1048	1189	1034	1049	717	1232	862	892	1154	1129	1153	1116	1322	1173	2054	1946	1238	1212	1122	996	965	930	137	97	1239					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2593	53	46	56	29	90	31	29	32	56	81	31	28	91	41	54	52	63	77	49	96	87	25	64	32	0	15	0	46	66	69	63	29	44	51	75	54	4	73	36	35	51	64	54	34	48	48	42	28	23	35	33	24	92	24	0	0	40					
6	Число погашенных избирательных бюллетеней	33755	655	762	832	524	908	804	619	862	438	562	518	627	782	697	628	639	703	604	609	798	756	538	529	562	37	641	61	524	591	618	593	502	808	610	691	497	779	645	452	473	695	707	793	700	630	679	454	476	689	603	645	530	443	446	13	3	771					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2592	53	46	56	29	90	31	29	32	56	81	31	28	91	41	54	52	63	77	49	96	87	25	64	32	0	15	0	46	66	69	63	29	44	51	75	54	4	73	36	35	51	64	54	34	48	47	42	28	23	35	33	24	92	24	0	0	40					
8	Число бюллетеней в стационарных ящиках для голосования	58492	1235	1242	1261	947	1049	1212	1051	950	806	954	1197	945	1027	1061	1168	1059	1034	818	989	1106	1057	1037	906	956	163	1039	39	978	1040	1251	1090	912	1041	1185	1026	1042	715	1227	860	892	1154	1122	1151	1112	1315	1171	2047	1946	1226	1211	1117	993	963	927	137	97	1236					
9	Число недействительных избирательных бюллетеней	1271	20	19	30	13	16	28	21	19	14	54	16	14	17	18	36	11	9	9	11	14	15	4	10	9	1	11	0	23	40	39	34	33	36	34	44	39	26	28	17	22	33	23	23	18	39	25	60	35	18	23	30	16	18	17	1	4	34					
10	Число действительных избирательных бюллетеней	59813	1268	1269	1287	963	1123	1215	1059	963	848	981	1212	959	1101	1084	1186	1100	1088	886	1027	1188	1129	1058	960	979	162	1043	39	1001	1066	1281	1119	908	1049	1202	1057	1057	693	1272	879	905	1172	1163	1182	1128	1324	1193	2029	1939	1231	1223	1120	1001	1037	934	136	93	1242					
11	Число полученных открепительных  удостоверений	2090	50	30	30	30	50	50	30	40	30	50	30	30	30	30	30	30	40	30	35	50	35	40	30	40	0	40	0	30	30	30	30	30	30	30	30	30	30	50	30	30	30	30	30	30	50	30	275	65	30	30	30	30	30	30	0	0	50					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1463	21	25	23	22	24	25	13	29	26	37	30	22	29	30	26	29	28	10	33	22	33	28	13	34	0	38	0	16	20	19	16	17	19	18	15	15	10	30	17	11	24	21	21	21	25	20	267	54	23	23	16	22	16	13	0	0	24					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1286	29	21	25	33	14	24	6	15	15	35	28	17	13	24	13	21	28	34	15	17	29	24	13	27	11	18	13	22	21	30	16	25	19	34	37	54	23	21	22	28	15	17	12	23	26	23	17	9	27	30	25	14	16	18	43	22	35					
14	Число неиспользованных открепительных удостоверений	627	29	5	7	8	26	25	17	11	4	13	0	8	1	0	4	1	12	20	2	28	2	12	17	6	0	2	0	14	10	11	14	13	11	12	15	15	20	20	13	19	6	9	9	9	25	10	8	11	7	7	14	8	14	17	0	0	26					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	201	1	2	3	6	4	5	1	5	3	2	2	3	8	1	5	5	5	2	4	3	2	1	2	2	0	5	0	2	5	5	6	1	3	0	4	2	4	8	0	2	5	6	7	6	1	7	5	5	3	4	8	6	3	6	0	0	5					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																
18	Богданов Андрей Владимирович	1344	22	33	32	29	25	28	25	37	14	16	16	19	11	12	18	9	12	10	18	15	20	20	16	15	3	19	1	17	45	41	44	28	35	46	34	31	46	37	16	15	18	25	28	15	29	42	24	30	25	26	33	18	30	24	4	3	40					
		2.20%	1.71%	2.56%	2.43%	2.97%	2.19%	2.25%	2.31%	3.77%	1.62%	1.55%	1.30%	1.95%	0.98%	1.09%	1.47%	0.81%	1.09%	1.12%	1.73%	1.25%	1.75%	1.88%	1.65%	1.52%	1.84%	1.80%	2.56%	1.66%	4.07%	3.11%	3.82%	2.98%	3.23%	3.72%	3.09%	2.83%	6.40%	2.85%	1.79%	1.62%	1.49%	2.11%	2.32%	1.31%	2.13%	3.45%	1.15%	1.52%	2.00%	2.09%	2.87%	1.77%	2.84%	2.52%	2.92%	3.09%	3.13%					
19	Жириновский Владимир Вольфович	5186	108	104	92	80	84	108	98	80	66	87	138	93	117	120	72	89	97	78	94	121	112	99	88	101	12	96	2	101	62	77	71	50	68	60	58	72	91	89	87	82	89	76	117	99	120	102	283	281	88	85	84	89	83	85	17	6	78					
		8.49%	8.39%	8.07%	6.99%	8.20%	7.37%	8.69%	9.07%	8.15%	7.66%	8.41%	11.24%	9.56%	10.47%	10.89%	5.89%	8.01%	8.84%	8.72%	9.06%	10.07%	9.79%	9.32%	9.07%	10.22%	7.36%	9.11%	5.13%	9.86%	5.61%	5.83%	6.16%	5.31%	6.27%	4.85%	5.27%	6.57%	12.66%	6.85%	9.71%	8.85%	7.39%	6.41%	9.71%	8.64%	8.80%	8.37%	13.55%	14.24%	7.05%	6.82%	7.30%	8.75%	7.87%	8.94%	12.41%	6.19%	6.11%					
20	Зюганов Геннадий Андреевич	17600	427	420	389	283	279	374	322	250	349	375	349	276	385	315	401	344	334	318	303	297	316	308	330	292	38	278	4	331	364	429	360	315	313	419	330	289	147	384	255	254	333	353	329	308	379	360	349	268	391	376	335	298	281	293	34	26	341					
