Выборы Президента Российской Федерации																																			
Дата голосования: 18.03.2018																																			
																																			
"Наименование Избирательной комиссии:    Липецк, Левобережная"																																			
																																			
Сводная таблица итогов голосования																																			
																																			
	Число участковых избирательных комиссий	24																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	24																																	
																																			
		Сумма	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124									
1	"Число избирателей, включенных в список избирателей"	38956	1936	2362	2778	1602	2775	1936	1241	1413	2357	1860	788	2213	1078	1256	1703	1792	1415	1738	1901	1333	1187	927	1062	303									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	32412	1700	2000	2200	1300	2300	1600	1000	1100	2000	1600	600	2000	900	1000	1500	1500	1000	1500	1600	1100	1000	800	800	312									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	22716	1236	1388	1828	1042	1669	1172	668	795	1441	890	449	1162	622	677	1026	1062	849	901	1078	827	717	517	584	116									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1428	110	129	84	19	142	89	84	128	53	57	31	25	10	24	25	24	34	11	29	24	26	41	42	187									
6	Число погашенных избирательных бюллетеней	8268	354	483	288	239	489	339	248	177	506	653	120	813	268	299	449	414	117	588	493	249	257	242	174	9									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1428	110	129	84	19	142	89	84	128	53	57	31	25	10	24	25	24	34	11	29	24	26	41	42	187									
8	Число бюллетеней в стационарных ящиках для голосования	22715	1236	1388	1828	1042	1669	1172	668	795	1441	890	449	1162	622	677	1025	1062	849	901	1078	827	717	517	584	116									
9	Число недействительных избирательных бюллетеней	298	17	24	25	11	28	8	8	16	15	6	4	9	9	9	12	18	11	11	13	15	14	2	9	4									
10	Число действительных избирательных бюллетеней	23845	1329	1493	1887	1050	1783	1253	744	907	1479	941	476	1178	623	692	1038	1068	872	901	1094	836	729	556	617	299									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																			
13	Бабурин Сергей Николаевич	161	12	6	8	10	11	12	6	7	16	5	1	2	5	6	11	8	9	3	2	4	5	2	5	5									
		0.67%	0.89%	0.40%	0.42%	0.94%	0.61%	0.95%	0.80%	0.76%	1.07%	0.53%	0.21%	0.17%	0.79%	0.86%	1.05%	0.74%	1.02%	0.33%	0.18%	0.47%	0.67%	0.36%	0.80%	1.65%									
14	Грудинин Павел Николаевич	2977	191	143	286	130	266	156	81	112	168	91	36	157	79	93	136	137	122	112	133	119	86	52	55	36									
		12.33%	14.19%	9.43%	14.96%	12.25%	14.69%	12.37%	10.77%	12.13%	11.24%	9.61%	7.50%	13.23%	12.50%	13.27%	12.95%	12.62%	13.82%	12.28%	12.01%	13.98%	11.57%	9.32%	8.79%	11.88%									
15	Жириновский Владимир Вольфович	1906	97	126	157	68	129	84	57	61	99	45	47	120	59	59	111	99	71	76	85	71	70	37	55	23									
		7.89%	7.21%	8.31%	8.21%	6.41%	7.12%	6.66%	7.58%	6.61%	6.63%	4.75%	9.79%	10.11%	9.34%	8.42%	10.57%	9.12%	8.04%	8.33%	7.68%	8.34%	9.42%	6.63%	8.79%	7.59%									
16	Путин Владимир Владимирович	17952	980	1174	1376	807	1317	956	576	700	1137	782	380	852	449	514	744	786	631	678	828	608	532	443	471	231									
		74.36%	72.81%	77.39%	71.97%	76.06%	72.72%	75.81%	76.60%	75.84%	76.10%	82.58%	79.17%	71.78%	71.04%	73.32%	70.86%	72.38%	71.46%	74.34%	74.80%	71.45%	71.60%	79.39%	75.24%	76.24%									
17	Собчак Ксения Анатольевна	336	20	10	21	15	21	17	9	13	21	7	5	17	14	6	16	10	18	12	27	19	13	9	12	4									
		1.39%	1.49%	0.66%	1.10%	1.41%	1.16%	1.35%	1.20%	1.41%	1.41%	0.74%	1.04%	1.43%	2.22%	0.86%	1.52%	0.92%	2.04%	1.32%	2.44%	2.23%	1.75%	1.61%	1.92%	1.32%									
18	Сурайкин Максим Александрович	208	14	13	20	9	15	15	7	9	14	3	3	11	7	8	6	8	4	8	4	8	10	5	7	0									
		0.86%	1.04%	0.86%	1.05%	0.85%	0.83%	1.19%	0.93%	0.98%	0.94%	0.32%	0.63%	0.93%	1.11%	1.14%	0.57%	0.74%	0.45%	0.88%	0.36%	0.94%	1.35%	0.90%	1.12%	0.00%									
19	Титов Борис Юрьевич	141	9	8	9	9	11	6	1	4	9	3	1	9	5	5	7	8	6	6	8	3	7	3	4	0									
		0.58%	0.67%	0.53%	0.47%	0.85%	0.61%	0.48%	0.13%	0.43%	0.60%	0.32%	0.21%	0.76%	0.79%	0.71%	0.67%	0.74%	0.68%	0.66%	0.72%	0.35%	0.94%	0.54%	0.64%	0.00%									
20	Явлинский Григорий Алексеевич	164	6	13	10	2	13	7	7	1	15	5	3	10	5	1	7	12	11	6	7	4	6	5	8	0									
		0.68%	0.45%	0.86%	0.52%	0.19%	0.72%	0.56%	0.93%	0.11%	1.00%	0.53%	0.63%	0.84%	0.79%	0.14%	0.67%	1.10%	1.25%	0.66%	0.63%	0.47%	0.81%	0.90%	1.28%	0.00%									
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
