Выборы Президента Российской Федерации																																							
Дата голосования: 18.03.2018																																							
																																							
Наименование Избирательной комиссии:    район Соколиная гора																																							
																																							
Сводная таблица итогов голосования																																							
																																							
	Число участковых избирательных комиссий	28																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	28																																					
																																							
		Сумма	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №3684	УИК №3685	УИК №3686									
1	"Число избирателей, включенных в список избирателей"	54356	2606	1312	2868	2599	2422	2436	2442	2268	2277	1424	1976	1577	2821	2357	2113	2374	2068	2158	2377	2685	2451	2261	2357	473	251	723	595	85									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	45050	1700	1000	2000	2500	1700	2000	1600	1500	2000	1000	1500	1500	2000	2000	1500	2000	1500	1500	2500	2000	1500	2500	2000	750	650	1000	1500	150									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	31644	1382	705	1686	1551	1433	1376	1467	1190	1383	812	1139	912	1673	1489	1225	1408	1174	1140	1283	1546	1376	1326	1457	322	154	375	579	81									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1517	36	52	59	45	37	48	63	77	63	28	39	43	55	23	41	55	40	73	69	43	55	40	90	5	3	335	0	0									
6	Число погашенных избирательных бюллетеней	11887	282	243	255	904	230	576	70	233	554	160	322	545	272	488	234	537	286	286	1148	411	69	1134	452	423	493	290	921	69									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1517	36	52	59	45	37	48	63	77	63	28	39	43	55	23	41	55	40	73	69	43	55	40	90	5	3	335	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	31575	1382	705	1684	1551	1415	1374	1467	1188	1377	810	1136	910	1670	1486	1223	1404	1174	1128	1282	1545	1373	1326	1456	320	154	375	579	81									
9	Число недействительных избирательных бюллетеней	499	24	7	18	25	20	28	23	17	12	9	11	16	16	20	39	26	19	20	24	39	19	18	29	1	2	10	7	0									
10	Число действительных избирательных бюллетеней	32593	1394	750	1725	1571	1432	1394	1507	1248	1428	829	1164	937	1709	1489	1225	1433	1195	1181	1327	1549	1409	1348	1517	324	155	700	572	81									
11	Число утраченных избирательных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																							
13	Бабурин Сергей Николаевич	369	11	13	11	14	23	16	26	18	18	8	16	9	24	18	18	18	8	5	16	23	15	7	11	7	2	7	7	0									
		1.12%	0.78%	1.72%	0.63%	0.88%	1.58%	1.13%	1.70%	1.42%	1.25%	0.95%	1.36%	0.94%	1.39%	1.19%	1.42%	1.23%	0.66%	0.42%	1.18%	1.45%	1.05%	0.51%	0.71%	2.15%	1.27%	0.99%	1.21%	0.00%									
14	Грудинин Павел Николаевич	4173	232	102	202	212	161	156	221	156	180	114	150	122	217	153	151	179	126	133	144	219	186	162	259	50	18	93	63	12									
