Выборы Президента Российской Федерации																																		
																																		
Наименование Избирательной комиссии:    район Нагатино-Садовники																																		
																																		
Итоги голосования 																																		
																																		
		Сумма	УИК №1759	УИК №1760	УИК №1761	УИК №1762	УИК №1763	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №1780	УИК №3148	УИК №3149	УИК №3150	УИК №3151	УИК №3152					
1	"Число избирателей, внесенных в список"	43020	1199	1718	1532	2378	1431	1826	1721	1545	2176	2398	2327	2117	1785	1321	1214	2011	1774	2186	1992	1380	2325	2174	285	74	1113	524	494					
2	Число полученных избирательных бюллетеней	43087	1230	1700	1520	2175	1400	1730	1565	1580	2045	2255	2180	2040	1780	1400	1170	1865	1675	2250	1985	1400	2340	2415	285	202	1500	600	800					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	30098	1157	1026	1056	2112	798	1173	1512	1016	1238	1210	2000	1234	1103	1050	959	1173	1048	1344	1757	841	1487	1314	285	74	1113	524	494					
5	"Число избирательных бюллетеней, выданных вне помещения"	1135	28	48	46	43	43	21	41	38	58	118	69	63	54	74	36	41	39	42	69	33	35	96	0	0	0	0	0					
6	Число погашенных избирательных бюллетеней	11854	45	626	418	20	559	536	12	526	749	927	111	743	623	276	175	651	588	864	159	526	818	1005	0	128	387	76	306					
7	Число избирательных бюллетеней в переносных ящиках	1105	28	48	46	41	43	21	41	38	58	118	41	63	54	74	36	41	39	42	69	33	35	96	0	0	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	29191	1156	1025	1055	1897	755	1167	1512	976	1238	1210	1512	1233	1098	1049	959	1120	1048	1340	1757	841	1487	1314	285	74	1113	524	446					
9	Число недействительных избирательных бюллетеней	310	12	21	9	10	6	11	12	11	25	32	12	11	11	22	0	11	38	8	14	5	13	13	0	0	0	0	3					
10	Число действительных избирательных бюллетеней	29986	1172	1052	1092	1928	792	1177	1541	1003	1271	1296	1541	1285	1141	1101	995	1150	1049	1374	1812	869	1509	1397	285	74	1113	524	443					
11	Число полученных открепительных  удостоверений	1085	40	50	40	50	40	50	40	40	50	50	50	50	50	50	40	50	50	60	55	45	75	60	0	0	0	0	0					
12	Число выданных открепительных удостоверений	691	24	36	19	30	25	22	28	21	27	30	35	36	45	11	25	30	24	33	34	28	68	60	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	763	19	24	15	31	18	14	31	16	31	28	31	35	23	20	13	33	17	17	26	28	63	45	0	14	123	19	29					
14	Число неиспользованных открепительных удостоверений	394	16	14	21	20	15	28	12	19	23	20	15	14	5	39	15	20	26	27	21	17	7	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных в ТИК"	4	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																		
18	. Глазьев Сергей Юрьевич	1727	39	61	66	90	39	74	68	79	69	61	96	109	87	43	63	99	88	106	82	59	77	78	0	1	54	19	20					
		5.70%	3.29%	5.68%	5.99%	4.64%	4.89%	6.23%	4.38%	7.79%	5.32%	4.59%	6.18%	8.41%	7.55%	3.83%	6.33%	8.53%	8.10%	7.67%	4.49%	6.75%	5.06%	5.53%	0.00%	1.35%	4.85%	3.63%	4.48%					
19	. Малышкин Олег Александрович	376	8	22	4	23	10	9	13	13	25	15	13	15	13	17	11	20	19	14	18	10	27	22	3	0	17	9	6					
		1.24%	0.68%	2.05%	0.36%	1.19%	1.25%	0.76%	0.84%	1.28%	1.93%	1.13%	0.84%	1.16%	1.13%	1.51%	1.11%	1.72%	1.75%	1.01%	0.99%	1.14%	1.77%	1.56%	1.05%	0.00%	1.53%	1.72%	1.35%					
20	. Миронов Сергей Михайлович	137	2	6	6	9	4	4	2	6	2	5	4	7	6	2	5	2	7	11	9	2	11	4	5	1	8	5	2					
		0.45%	0.17%	0.56%	0.54%	0.46%	0.50%	0.34%	0.13%	0.59%	0.15%	0.38%	0.26%	0.54%	0.52%	0.18%	0.50%	0.17%	0.64%	0.80%	0.49%	0.23%	0.72%	0.28%	1.75%	1.35%	0.72%	0.95%	0.45%					
21	. Путин Владимир Владимирович	21915	1002	743	808	1512	574	827	1242	668	856	914	1149	841	786	893	706	771	659	936	1445	572	1147	990	265	55	830	401	323					
		72.34%	84.63%	69.25%	73.39%	78.02%	71.93%	69.61%	79.97%	65.88%	66.05%	68.83%	73.99%	64.89%	68.23%	79.52%	70.95%	66.41%	60.63%	67.73%	79.13%	65.45%	75.36%	70.21%	92.98%	74.32%	74.57%	76.53%	72.42%					
22	. Хакамада Ирина Муцуовна	2051	34	70	79	104	62	73	77	95	109	105	93	126	92	49	71	98	115	112	90	89	90	110	1	6	59	16	26					
		6.77%	2.87%	6.52%	7.18%	5.37%	7.77%	6.14%	4.96%	9.37%	8.41%	7.91%	5.99%	9.72%	7.99%	4.36%	7.14%	8.44%	10.58%	8.10%	4.93%	10.18%	5.91%	7.80%	0.35%	8.11%	5.30%	3.05%	5.83%					
23	. Харитонов Николай Михайлович	1985	54	77	74	101	54	94	69	91	90	102	121	109	89	77	78	79	78	83	82	66	65	96	1	3	72	44	36					
		6.55%	4.56%	7.18%	6.72%	5.21%	6.77%	7.91%	4.44%	8.97%	6.94%	7.68%	7.79%	8.41%	7.73%	6.86%	7.84%	6.80%	7.18%	6.01%	4.49%	7.55%	4.27%	6.81%	0.35%	4.05%	6.47%	8.40%	8.07%					
																																		
24	Против всех	1795	33	73	55	89	49	96	70	51	120	94	65	78	68	20	61	81	83	112	86	71	92	97	10	8	73	30	30					
		5.92%	2.79%	6.80%	5.00%	4.59%	6.14%	8.08%	4.51%	5.03%	9.26%	7.08%	4.19%	6.02%	5.90%	1.78%	6.13%	6.98%	7.64%	8.10%	4.71%	8.12%	6.04%	6.88%	3.51%	10.81%	6.56%	5.73%	6.73%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
