Выборы Президента Российской Федерации																																															
Дата голосования: 02.03.2008																																															
																																															
Наименование Избирательной комиссии:    Лесозаводская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
	Число участковых избирательных комиссий	40																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																													
																																															
		Сумма	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557					
1	"Число избирателей, включенных в списки избирателей"	37258	1016	859	1426	830	1070	1439	1867	1725	1700	1616	1452	1361	1685	1253	1027	877	1771	287	1414	1442	1125	1636	1719	225	115	1110	302	534	116	475	119	286	530	267	467	184	767	550	189	425					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	37170	1010	850	1420	880	1050	1420	1820	1820	1640	1610	1450	1380	1680	1220	1020	850	1650	285	1380	1420	1120	1620	1850	224	109	1152	297	580	109	480	109	310	528	263	472	185	770	540	193	404					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	20	0	0	0	0	0	28	0	0	0	27	0	0	90					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	24765	579	486	921	494	633	890	1084	1210	1226	1171	1066	938	1130	700	544	489	1428	169	894	923	680	1072	1132	180	101	764	237	383	97	381	100	212	402	196	347	161	536	367	163	279					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1918	48	60	140	82	87	28	88	105	45	40	45	53	34	74	77	37	20	24	85	95	102	52	100	14	4	80	17	66	5	20	5	21	26	20	50	11	27	21	4	6					
6	Число погашенных избирательных бюллетеней	10257	383	304	359	304	330	502	648	505	369	399	339	389	516	446	399	324	202	92	401	402	338	496	618	30	4	243	23	131	7	79	4	77	72	47	75	13	180	152	26	29					
