Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Чердаклинская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672					
1	"Число избирателей, внесенных в список избирателей"	32429	833	2053	2142	2646	2740	630	645	592	392	314	445	342	318	419	363	631	537	737	548	1196	603	1464	1024	2682	418	1466	266	2557	2046	868	512					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	32190	830	2000	2100	2650	2700	640	640	600	390	320	440	340	320	410	350	620	540	730	550	1220	600	1430	1000	2700	420	1470	260	2530	2000	880	510					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	19848	584	1551	1139	1361	1440	313	363	379	271	228	216	226	204	208	216	433	391	608	379	771	325	762	525	1491	225	756	159	1815	1702	501	306					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1892	22	110	263	70	110	43	71	119	16	11	50	51	27	46	33	69	55	46	36	48	45	184	30	56	35	81	18	74	14	30	29					
6	Число погашенных избирательных бюллетеней	10450	224	339	698	1219	1150	284	206	102	103	81	174	63	89	156	101	118	94	76	135	401	230	484	445	1153	160	633	83	641	284	349	175					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1892	22	110	263	70	110	43	71	119	16	11	50	51	27	46	33	69	55	46	36	48	45	184	30	56	35	81	18	74	14	30	29					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	19831	584	1551	1139	1345	1440	313	363	379	271	228	216	226	204	208	216	432	391	608	379	771	325	762	525	1491	225	756	159	1815	1702	501	306					
9	Число недействительных избирательных бюллетеней	280	9	28	10	17	10	5	5	5	4	4	0	2	7	4	5	6	1	14	2	11	5	11	6	26	4	13	5	33	19	5	4					
10	Число действительных избирательных бюллетеней	21443	597	1633	1392	1398	1540	351	429	493	283	235	266	275	224	250	244	495	445	640	413	808	365	935	549	1521	256	824	172	1856	1697	526	331					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1449	37	70	50	40	50	35	20	30	30	20	30	20	45	25	40	40	50	60	60	70	30	60	30	80	30	60	15	115	140	35	32					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1148	34	45	39	38	29	35	20	30	15	20	30	20	45	25	40	6	50	33	36	65	16	41	10	80	22	30	15	115	103	29	32					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	328	9	13	17	11	7	8	11	2	5	3	5	2	4	7	10	7	4	12	7	6	12	31	5	12	8	13	2	24	66	3	2					
14	Число погашенных неиспользованных открепительных удостоверений	301	3	25	11	2	21	0	0	0	15	0	0	0	0	0	0	34	0	27	24	5	14	19	20	0	8	30	0	0	37	6	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	27	0	4	3	9	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2922	69	183	163	173	202	39	46	64	36	31	26	16	21	32	42	68	59	57	41	143	68	143	111	275	31	135	24	239	288	67	30					
		13.45%	11.39%	11.02%	11.63%	12.23%	13.03%	10.96%	10.60%	12.85%	12.54%	12.97%	9.77%	5.78%	9.09%	12.60%	16.87%	13.57%	13.23%	8.72%	9.88%	17.46%	18.38%	15.12%	20.00%	17.78%	11.92%	16.13%	13.56%	12.65%	16.78%	12.62%	8.96%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2182	13	125	160	114	160	33	53	43	28	31	30	7	30	28	22	50	31	19	34	117	42	76	70	202	44	50	8	175	305	50	32					
		10.04%	2.15%	7.53%	11.41%	8.06%	10.32%	9.27%	12.21%	8.63%	9.76%	12.97%	11.28%	2.53%	12.99%	11.02%	8.84%	9.98%	6.95%	2.91%	8.19%	14.29%	11.35%	8.03%	12.61%	13.06%	16.92%	5.97%	4.52%	9.26%	17.77%	9.42%	9.55%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	172	1	5	17	6	16	5	11	3	5	2	2	2	0	3	1	3	1	4	2	8	1	8	10	20	2	3	0	10	19	1	1					
		0.79%	0.17%	0.30%	1.21%	0.42%	1.03%	1.40%	2.53%	0.60%	1.74%	0.84%	0.75%	0.72%	0.00%	1.18%	0.40%	0.60%	0.22%	0.61%	0.48%	0.98%	0.27%	0.85%	1.80%	1.29%	0.77%	0.36%	0.00%	0.53%	1.11%	0.19%	0.30%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4475	139	276	378	372	392	72	60	76	35	17	43	53	28	41	41	70	69	87	58	148	81	137	129	333	53	177	59	404	329	243	75					
		20.60%	22.94%	16.62%	26.96%	26.29%	25.29%	20.22%	13.82%	15.26%	12.20%	7.11%	16.17%	19.13%	12.12%	16.14%	16.47%	13.97%	15.47%	13.30%	13.98%	18.07%	21.89%	14.48%	23.24%	21.53%	20.38%	21.15%	33.33%	21.39%	19.17%	45.76%	22.39%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	246	2	11	15	10	11	0	3	3	5	3	5	3	1	0	1	1	4	9	4	5	13	14	22	13	1	8	2	25	42	10	0					
		1.13%	0.33%	0.66%	1.07%	0.71%	0.71%	0.00%	0.69%	0.60%	1.74%	1.26%	1.88%	1.08%	0.43%	0.00%	0.40%	0.20%	0.90%	1.38%	0.96%	0.61%	3.51%	1.48%	3.96%	0.84%	0.38%	0.96%	1.13%	1.32%	2.45%	1.88%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	11369	372	1031	646	717	756	199	254	304	172	151	160	192	142	145	136	300	281	463	272	382	159	556	205	677	125	449	79	993	705	154	192					
		52.34%	61.39%	62.07%	46.08%	50.67%	48.77%	55.90%	58.53%	61.04%	59.93%	63.18%	60.15%	69.31%	61.47%	57.09%	54.62%	59.88%	63.00%	70.80%	65.54%	46.64%	42.97%	58.77%	36.94%	43.76%	48.08%	53.64%	44.63%	52.57%	41.08%	29.00%	57.31%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	77	1	2	13	6	3	3	2	0	2	0	0	2	2	1	1	3	0	1	2	5	1	1	2	1	0	2	0	10	9	1	1					
		0.35%	0.17%	0.12%	0.93%	0.42%	0.19%	0.84%	0.46%	0.00%	0.70%	0.00%	0.00%	0.72%	0.87%	0.39%	0.40%	0.60%	0.00%	0.15%	0.48%	0.61%	0.27%	0.11%	0.36%	0.06%	0.00%	0.24%	0.00%	0.53%	0.52%	0.19%	0.30%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
