Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Гдовская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591					
1	"Число избирателей, внесенных в списки"	12831	1301	1105	1666	393	593	146	35	65	201	1389	191	167	228	541	1166	309	321	329	342	397	225	85	446	230	635	235	90					
2	"Число бюллетеней, полученных участковыми комиссиями"	12321	1280	1060	1610	385	575	148	38	66	201	1110	187	169	223	535	1135	308	318	325	340	395	215	82	440	225	625	235	91					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	6429	802	574	979	167	217	78	5	11	57	916	100	97	92	240	437	32	153	165	102	172	88	42	251	128	390	97	37					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1934	28	35	61	83	140	31	25	33	69	9	53	32	52	101	191	186	76	66	147	153	74	18	43	54	68	75	31					
6	Число погашенных бюллетеней	3958	450	451	570	135	218	39	8	22	75	185	34	40	79	194	507	90	89	94	91	70	53	22	146	43	167	63	23					
7	Число бюллетеней в переносных ящиках для голосования	1934	28	35	61	83	140	31	25	33	69	9	53	32	52	101	191	186	76	66	147	153	74	18	43	54	68	75	31					
8	Число бюллетеней в стационарных ящиках для голосования	6428	801	574	979	167	217	78	5	11	57	916	100	97	92	240	437	32	153	165	102	172	88	42	251	128	390	97	37					
9	Число недействительных бюллетеней	144	17	19	12	5	4	4	0	0	2	9	0	2	2	3	18	1	9	8	5	3	3	0	3	6	8	0	1					
10	Число действительных бюллетеней	8218	812	590	1028	245	353	105	30	44	124	916	153	127	142	338	610	217	220	223	244	322	159	60	291	176	450	172	67					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	270	10	10	10	10	10	10	5	5	5	50	5	5	5	10	10	10	10	10	10	10	5	5	10	5	20	10	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	63	10	5	10	2	0	4	0	0	0	10	0	4	1	3	0	1	0	4	0	0	1	0	2	1	3	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	98	13	7	4	2	3	3	0	1	3	3	7	3	3	6	6	1	0	8	1	3	2	5	1	4	6	2	1					
14	Число погашенных открепительных удостоверений	207	0	5	0	8	10	6	5	5	5	40	5	1	4	7	10	9	10	6	10	10	4	5	8	4	17	8	5					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	"1. ""ЕДИНЕНИЕ"""	190	15	8	20	4	11	4	1	0	5	12	7	3	6	6	17	5	7	4	5	7	4	4	10	5	12	5	3					
		2.27%	1.80%	1.31%	1.92%	1.6%	3.08%	3.66%	3.33%	0.0%	3.96%	1.29%	4.57%	2.32%	4.16%	1.75%	2.70%	2.29%	3.05%	1.73%	2.00%	2.15%	2.46%	6.66%	3.40%	2.74%	2.62%	2.90%	4.41%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	203	36	13	43	3	6	2	0	2	2	39	3	0	1	2	16	5	5	3	3	4	2	0	4	0	8	1	0					
		2.42%	4.34%	2.13%	4.13%	1.2%	1.68%	1.83%	0.0%	4.54%	1.58%	4.21%	1.96%	0.0%	0.69%	0.58%	2.54%	2.29%	2.18%	1.29%	1.20%	1.23%	1.23%	0.0%	1.36%	0.0%	1.74%	0.58%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	290	35	24	34	10	8	6	6	22	16	13	2	0	7	8	16	4	13	7	11	3	5	1	10	11	11	6	1					
		3.46%	4.22%	3.94%	3.26%	4.0%	2.24%	5.50%	20.0%	50.0%	12.69%	1.40%	1.30%	0.0%	4.86%	2.34%	2.54%	1.83%	5.67%	3.03%	4.41%	0.92%	3.08%	1.66%	3.40%	6.04%	2.40%	3.48%	1.47%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	128	13	8	8	3	4	5	0	2	1	15	1	3	4	5	17	2	4	2	3	3	8	1	6	1	7	2	0					
		1.53%	1.56%	1.31%	0.76%	1.2%	1.12%	4.58%	0.0%	4.54%	0.79%	1.62%	0.65%	2.32%	2.77%	1.46%	2.70%	0.91%	1.74%	0.86%	1.20%	0.92%	4.93%	1.66%	2.04%	0.54%	1.52%	1.16%	0.0%					
22	"5. ""За Русь Святую"""	54	7	1	1	4	2	0	0	0	1	4	1	0	0	3	4	1	1	2	0	1	6	0	2	8	3	2	0					
		0.64%	0.84%	0.16%	0.09%	1.6%	0.56%	0.0%	0.0%	0.0%	0.79%	0.43%	0.65%	0.0%	0.0%	0.87%	0.63%	0.45%	0.43%	0.86%	0.0%	0.30%	3.70%	0.0%	0.68%	4.39%	0.65%	1.16%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	20	3	1	1	2	0	1	0	0	4	0	1	0	0	1	1	1	0	1	0	2	1	0	0	0	0	0	0					
		0.23%	0.36%	0.16%	0.09%	0.8%	0.0%	0.91%	0.0%	0.0%	3.17%	0.0%	0.65%	0.0%	0.0%	0.29%	0.15%	0.45%	0.0%	0.43%	0.0%	0.61%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	66	7	4	7	3	1	0	0	0	2	16	5	2	0	1	4	0	1	1	2	1	2	1	1	0	0	4	1					
		0.78%	0.84%	0.65%	0.67%	1.2%	0.28%	0.0%	0.0%	0.0%	1.58%	1.72%	3.26%	1.55%	0.0%	0.29%	0.63%	0.0%	0.43%	0.43%	0.80%	0.30%	1.23%	1.66%	0.34%	0.0%	0.0%	2.32%	1.47%					
25	"8. ""Народно-республиканская партия России"""	10	1	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	1	2	0	0	0	0	0	0	0	1	0					
		0.11%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.79%	0.0%	0.65%	0.0%	0.0%	0.0%	0.47%	0.0%	0.43%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	16	0	1	0	1	3	0	0	0	0	4	0	0	1	1	1	0	0	0	0	0	2	0	0	1	1	0	0					
		0.19%	0.0%	0.16%	0.0%	0.4%	0.84%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.69%	0.29%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	1.23%	0.0%	0.0%	0.54%	0.21%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	201	13	7	18	14	5	4	0	1	7	14	3	7	5	8	17	7	3	7	5	5	3	0	13	7	21	7	0					
		2.40%	1.56%	1.14%	1.73%	5.6%	1.40%	3.66%	0.0%	2.27%	5.55%	1.51%	1.96%	5.42%	3.47%	2.34%	2.70%	3.21%	1.31%	3.03%	2.00%	1.53%	1.85%	0.0%	4.42%	3.84%	4.58%	4.06%	0.0%					
28	"11. ""Истинные патриоты России"""	19	0	0	0	0	5	1	0	0	1	1	2	1	0	0	2	0	3	0	0	1	0	0	0	0	1	1	0					
		0.22%	0.0%	0.0%	0.0%	0.0%	1.40%	0.91%	0.0%	0.0%	0.79%	0.10%	1.30%	0.77%	0.0%	0.0%	0.31%	0.0%	1.31%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.21%	0.58%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	67	2	2	5	0	4	1	0	0	2	12	1	1	1	3	3	3	0	5	3	3	0	1	2	3	6	2	2					
		0.80%	0.24%	0.32%	0.48%	0.0%	1.12%	0.91%	0.0%	0.0%	1.58%	1.29%	0.65%	0.77%	0.69%	0.87%	0.47%	1.37%	0.0%	2.16%	1.20%	0.92%	0.0%	1.66%	0.68%	1.64%	1.31%	1.16%	2.94%					
30	"13. ""Демократическая партия России"""	43	5	2	5	6	2	1	0	1	1	1	4	1	0	1	2	1	1	3	0	2	0	1	1	0	1	1	0					
		0.51%	0.60%	0.32%	0.48%	2.4%	0.56%	0.91%	0.0%	2.27%	0.79%	0.10%	2.61%	0.77%	0.0%	0.29%	0.31%	0.45%	0.43%	1.29%	0.0%	0.61%	0.0%	1.66%	0.34%	0.0%	0.21%	0.58%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	1	1	1	0	1	1	0	0	0	0	0	0	0	0	3	2	1	0	1	0	0	0	1	1	2	0	1					
