Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Хилокская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324					
1	"Число избирателей, внесенных в список избирателей"	23698	2225	1888	1331	2011	1483	116	448	1319	1555	454	211	138	259	951	1914	625	189	151	1403	98	878	1096	886	855	1103	111					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	21383	1985	1687	1206	1830	1340	110	400	1170	1380	400	200	140	230	850	1750	570	180	150	1265	95	780	1000	785	780	1000	100					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	9756	815	781	573	663	530	97	333	414	518	280	128	93	150	540	670	284	132	80	594	69	317	479	382	381	375	78					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	706	64	31	34	28	37	0	6	59	45	10	4	0	18	43	44	30	18	2	31	0	53	63	30	18	38	0					
6	Число погашенных избирательных бюллетеней	10921	1106	875	599	1139	773	13	61	697	817	110	68	47	62	267	1036	256	30	68	640	26	410	458	373	381	587	22					
7	Число избирательных бюллетеней в переносных ящиках для голосования	706	64	31	34	28	37	0	6	59	45	10	4	0	18	43	44	30	18	2	31	0	53	63	30	18	38	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9740	815	781	573	663	530	97	333	414	518	280	128	93	150	540	670	284	132	80	594	69	317	479	382	365	375	78					
9	Число недействительных избирательных бюллетеней	159	20	7	8	8	15	2	5	7	5	3	1	0	3	13	13	3	4	4	10	0	10	9	5	0	4	0					
10	Число действительных избирательных бюллетеней	10287	859	805	599	683	552	95	334	466	558	287	131	93	165	570	701	311	146	78	615	69	360	533	407	383	409	78					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	275	15	15	15	15	15	5	10	10	15	15	5	5	5	10	15	10	10	10	10	10	10	10	10	10	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	95	13	12	5	5	3	0	1	8	4	2	0	0	1	2	8	5	1	0	3	0	1	6	8	4	3	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	95	4	19	1	5	3	0	4	2	2	0	0	1	4	2	4	5	3	1	5	0	3	1	8	8	9	1					
14	Число погашенных неиспользованных открепительных удостоверений	180	2	3	10	10	12	5	9	2	11	13	5	5	4	8	7	5	9	10	7	10	9	4	2	6	7	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1562	182	166	109	108	87	11	38	61	83	39	9	4	16	107	107	48	8	19	91	7	23	53	64	46	58	18					
		14.95%	20.71%	20.44%	17.96%	15.63%	15.34%	11.34%	11.21%	12.90%	14.74%	13.45%	6.82%	4.30%	9.52%	18.35%	14.99%	15.29%	5.33%	23.17%	14.56%	10.14%	6.22%	9.78%	15.53%	12.01%	14.04%	23.08%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2539	213	216	182	234	158	16	19	114	156	98	48	4	41	159	152	80	8	26	121	9	61	103	108	100	113	0					
		24.31%	24.23%	26.60%	29.98%	33.86%	27.87%	16.49%	5.60%	24.10%	27.71%	33.79%	36.36%	4.30%	24.40%	27.27%	21.29%	25.48%	5.33%	31.71%	19.36%	13.04%	16.49%	19.00%	26.21%	26.11%	27.36%	0.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	76	6	14	4	9	7	0	1	3	1	5	1	2	1	7	3	1	1	0	2	0	1	4	2	1	0	0					
		0.73%	0.68%	1.72%	0.66%	1.30%	1.23%	0.00%	0.29%	0.63%	0.18%	1.72%	0.76%	2.15%	0.60%	1.20%	0.42%	0.32%	0.67%	0.00%	0.32%	0.00%	0.27%	0.74%	0.49%	0.26%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1729	153	162	97	101	83	27	61	86	103	31	28	9	19	100	135	53	6	5	113	4	80	91	60	59	56	7					
		16.55%	17.41%	19.95%	15.98%	14.62%	14.64%	27.84%	17.99%	18.18%	18.29%	10.69%	21.21%	9.68%	11.31%	17.15%	18.91%	16.88%	4.00%	6.10%	18.08%	5.80%	21.62%	16.79%	14.56%	15.40%	13.56%	8.97%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	122	16	12	11	8	12	1	3	7	2	4	0	0	1	3	15	1	3	0	2	2	0	6	1	7	5	0					
		1.17%	1.82%	1.48%	1.81%	1.16%	2.12%	1.03%	0.88%	1.48%	0.36%	1.38%	0.00%	0.00%	0.60%	0.51%	2.10%	0.32%	2.00%	0.00%	0.32%	2.90%	0.00%	1.11%	0.24%	1.83%	1.21%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4231	288	233	195	221	205	39	211	194	209	109	44	74	87	190	286	128	120	28	285	47	194	275	169	170	177	53					
		40.50%	32.76%	28.69%	32.13%	31.98%	36.16%	40.21%	62.24%	41.01%	37.12%	37.59%	33.33%	79.57%	51.79%	32.59%	40.06%	40.76%	80.00%	34.15%	45.60%	68.12%	52.43%	50.74%	41.02%	44.39%	42.86%	67.95%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	28	1	2	1	2	0	1	1	1	4	1	1	0	0	4	3	0	0	0	1	0	1	1	3	0	0	0					
		0.27%	0.11%	0.25%	0.16%	0.29%	0.00%	1.03%	0.29%	0.21%	0.71%	0.34%	0.76%	0.00%	0.00%	0.69%	0.42%	0.00%	0.00%	0.00%	0.16%	0.00%	0.27%	0.18%	0.73%	0.00%	0.00%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
