Выборы Президента Российской Федерации																											
																											
Наименование Избирательной комиссии:    Боготольская городская																											
																											
Итоги голосования 																											
																											
		Сумма	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61					
1	"Число избирателей, внесенных в список"	17817	911	950	966	1011	889	905	756	907	1025	1190	1217	98	25	1003	1054	973	1038	964	1015	920					
2	Число полученных избирательных бюллетеней	17455	880	940	950	990	870	900	700	900	990	1170	1190	100	25	1000	1000	960	1030	960	980	920					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	8777	333	472	520	499	445	497	373	565	427	548	562	92	23	546	475	528	548	424	446	454					
5	"Число избирательных бюллетеней, выданных вне помещения"	538	54	45	31	22	36	23	20	29	16	39	17	0	0	19	23	16	31	31	33	53					
6	Число погашенных избирательных бюллетеней	8140	493	423	399	469	389	380	307	306	547	583	611	8	2	435	502	416	451	505	501	413					
7	Число избирательных бюллетеней в переносных ящиках	538	54	45	31	22	36	23	20	29	16	39	17	0	0	19	23	16	31	31	33	53					
8	Число бюллетеней в стационарных ящиках для голосования	8777	333	472	520	499	445	497	373	565	427	548	562	92	23	546	475	528	548	424	446	454					
9	Число недействительных избирательных бюллетеней	79	4	4	5	8	5	3	4	4	4	6	6	1	0	5	5	3	2	5	4	1					
10	Число действительных избирательных бюллетеней	9236	383	513	546	513	476	517	389	590	439	581	573	91	23	560	493	541	577	450	475	506					
11	Число полученных открепительных  удостоверений	180	10	10	10	10	10	10	10	10	10	10	10	0	0	10	10	10	10	10	10	10					
12	Число выданных открепительных удостоверений	17	0	2	0	1	1	4	0	1	2	3	0	0	0	1	0	0	0	1	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	17	0	0	4	0	1	0	1	0	2	1	0	0	0	1	3	2	0	1	1	0					
14	Число неиспользованных открепительных удостоверений	163	10	8	10	9	9	6	10	9	8	7	10	0	0	9	10	10	10	9	9	10					
15	"Число открепительных удостоверений, выданных в ТИК"	3	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																											
18	. Глазьев Сергей Юрьевич	1372	58	85	93	68	87	108	52	101	63	72	79	9	1	80	67	94	77	79	53	46					
		14.73%	14.99%	16.44%	16.88%	13.05%	18.09%	20.77%	13.23%	17.00%	14.22%	12.27%	13.64%	9.78%	4.35%	14.16%	13.45%	17.28%	13.30%	17.36%	11.06%	9.07%					
19	. Малышкин Олег Александрович	209	5	9	13	22	7	4	12	8	8	21	20	3	0	8	7	14	9	14	15	10					
		2.24%	1.29%	1.74%	2.36%	4.22%	1.46%	0.77%	3.05%	1.35%	1.81%	3.58%	3.45%	3.26%	0.00%	1.42%	1.41%	2.57%	1.55%	3.08%	3.13%	1.97%					
20	. Миронов Сергей Михайлович	44	5	3	6	2	3	0	2	1	1	2	5	0	0	2	2	3	0	1	2	4					
		0.47%	1.29%	0.58%	1.09%	0.38%	0.62%	0.00%	0.51%	0.17%	0.23%	0.34%	0.86%	0.00%	0.00%	0.35%	0.40%	0.55%	0.00%	0.22%	0.42%	0.79%					
21	. Путин Владимир Владимирович	5455	238	300	295	282	250	260	232	338	254	371	355	64	21	321	321	304	343	273	282	351					
		58.56%	61.50%	58.03%	53.54%	54.13%	51.98%	50.00%	59.03%	56.90%	57.34%	63.20%	61.31%	69.57%	91.30%	56.81%	64.46%	55.88%	59.24%	60.00%	58.87%	69.23%					
22	. Хакамада Ирина Муцуовна	287	10	16	18	20	14	23	15	20	7	13	22	4	0	24	18	19	10	9	9	16					
		3.08%	2.58%	3.09%	3.27%	3.84%	2.91%	4.42%	3.82%	3.37%	1.58%	2.21%	3.80%	4.35%	0.00%	4.25%	3.61%	3.49%	1.73%	1.98%	1.88%	3.16%					
23	. Харитонов Николай Михайлович	1586	55	80	96	101	102	110	64	106	94	87	77	10	1	102	73	84	121	56	104	63					
		17.03%	14.21%	15.47%	17.42%	19.39%	21.21%	21.15%	16.28%	17.85%	21.22%	14.82%	13.30%	10.87%	4.35%	18.05%	14.66%	15.44%	20.90%	12.31%	21.71%	12.43%					
																											
24	Против всех	283	12	20	25	18	13	12	12	16	12	15	15	1	0	23	5	23	17	18	10	16					
		3.04%	3.10%	3.87%	4.54%	3.45%	2.70%	2.31%	3.05%	2.69%	2.71%	2.56%	2.59%	1.09%	0.00%	4.07%	1.00%	4.23%	2.94%	3.96%	2.09%	3.16%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
