Выборы Президента Российской Федерации																																																														
Дата голосования: 02.03.2008																																																														
																																																														
Наименование Избирательной комиссии:    Колпашевская																																																														
																																																														
Сводная таблица результатов выборов																																																														
																																																														
	Число участковых избирательных комиссий	55																																																												
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	55																																																												
																																																														
		Сумма	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355					
1	"Число избирателей, включенных в списки избирателей"	36818	998	1770	774	1096	229	1230	143	1271	990	1234	1231	919	1020	537	977	1210	978	1300	1055	778	725	1023	732	862	1248	1163	551	186	1448	1084	182	115	983	322	687	235	532	82	145	425	106	737	470	152	222	464	204	161	236	159	191	165	603	61	417					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	34718	900	1570	700	1000	250	1100	250	1160	920	1150	1100	850	940	480	900	1100	890	1200	960	710	660	900	690	780	1160	1060	510	191	1320	1000	189	123	1000	340	700	248	580	83	149	410	110	750	490	173	231	470	210	167	240	159	201	169	650	65	410					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	21176	503	1053	420	622	229	719	143	636	577	790	731	491	596	295	569	685	482	684	512	404	398	572	461	463	695	627	231	113	730	466	93	80	642	218	491	164	345	69	98	253	74	447	297	97	151	263	119	118	153	105	132	96	459	53	262					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1897	16	25	24	60	0	21	0	30	45	61	54	53	37	20	38	48	36	43	54	31	24	37	47	65	52	54	120	8	53	84	15	12	40	54	42	17	27	0	12	37	12	85	52	17	15	46	20	11	5	14	10	9	50	4	51					
6	Число погашенных избирательных бюллетеней	11645	381	492	256	318	21	360	107	494	298	299	315	306	307	165	293	367	372	473	394	275	238	291	182	252	413	379	159	70	537	450	81	31	318	68	167	67	208	14	39	120	24	218	141	59	65	161	71	38	82	40	59	64	141	8	97					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1897	16	25	24	60	0	21	0	30	45	61	54	53	37	20	38	48	36	43	54	31	24	37	47	65	52	54	120	8	53	84	15	12	40	54	42	17	27	0	12	37	12	85	52	17	15	46	20	11	5	14	10	9	50	4	51					
8	Число бюллетеней в стационарных ящиках для голосования	21174	503	1051	420	622	229	719	143	636	577	790	731	491	596	295	569	685	482	684	512	404	398	572	461	463	695	627	231	113	730	466	93	80	642	218	491	164	345	69	98	253	74	447	297	97	151	263	119	118	153	105	132	96	459	53	262					
9	Число недействительных избирательных бюллетеней	223	6	13	6	7	6	5	2	11	5	4	9	4	5	4	5	13	5	3	2	6	5	9	3	4	7	8	2	0	8	3	1	3	4	1	5	2	2	0	2	4	0	7	0	1	2	0	0	0	2	0	2	0	10	2	3					
10	Число действительных избирательных бюллетеней	22848	513	1063	438	675	223	735	141	655	617	847	776	540	628	311	602	720	513	724	564	429	417	600	505	524	740	673	349	121	775	547	107	89	678	271	528	179	370	69	108	286	86	525	349	113	164	309	139	129	156	119	140	105	499	55	310					
11	Число полученных открепительных  удостоверений	902	10	25	10	21	0	20	0	15	18	20	24	15	20	10	15	18	13	20	13	10	10	10	25	10	15	10	10	5	10	10	5	10	33	20	40	15	20	5	10	60	0	20	25	15	15	15	10	20	15	10	30	30	50	7	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	666	3	23	8	19	0	17	0	8	16	11	20	12	16	8	11	18	13	14	11	9	7	6	24	9	11	9	4	5	6	5	4	7	32	16	33	13	18	0	5	60	0	10	18	14	9	12	4	9	7	1	10	4	50	5	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	502	2	10	8	2	180	16	6	4	12	10	9	4	10	12	7	8	10	12	6	3	2	9	4	10	2	8	3	3	7	2	0	2	17	0	14	2	24	1	2	10	0	3	6	2	4	3	2	1	3	2	6	3	8	6	0					
14	Число неиспользованных открепительных удостоверений	236	7	2	2	2	0	3	0	7	2	9	4	3	4	2	4	0	0	6	2	1	3	4	1	1	4	1	6	0	4	5	1	3	1	4	7	2	2	5	5	0	0	10	7	1	6	3	6	11	8	9	20	26	0	2	8					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	194	4	12	3	4	0	10	0	7	6	10	6	6	1	2	1	4	7	10	1	6	2	6	1	2	3	2	0	1	8	7	0	0	0	0	13	1	0	0	0	8	5	4	2	2	0	1	0	2	0	0	6	1	14	1	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																														
18	Богданов Андрей Владимирович	256	5	14	5	15	0	10	1	8	13	12	16	3	7	2	8	17	3	6	9	6	3	4	1	4	8	4	10	0	13	4	4	0	7	1	2	0	2	0	1	1	1	2	2	0	3	1	0	0	5	0	2	2	4	0	5					
