Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Мещовская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522					
1	"Число избирателей, внесенных в списки избирателей"	9359	180	141	293	259	136	748	575	102	535	204	198	311	89	283	629	237	179	283	370	1688	1919					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	7525	140	115	260	225	110	590	495	105	420	160	170	260	85	225	500	180	145	240	300	1300	1500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	4807	56	80	220	96	29	407	342	52	228	143	95	113	58	143	288	97	60	101	179	948	1072					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1679	75	28	40	124	69	161	97	37	174	12	60	93	14	38	172	76	73	124	53	82	77					
6	Число погашенных избирательных бюллетеней	1039	9	7	0	5	12	22	56	16	18	5	15	54	13	44	40	7	12	15	68	270	351					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1679	75	28	40	124	69	161	97	37	174	12	60	93	14	38	172	76	73	124	53	82	77					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	4807	56	80	220	96	29	407	342	52	228	143	95	113	58	143	288	97	60	101	179	948	1072					
9	Число недействительных избирательных бюллетеней	45	0	1	3	0	0	4	2	0	1	2	0	1	0	3	1	1	2	3	2	8	11					
10	Число действительных избирательных бюллетеней	6441	131	107	257	220	98	564	437	89	401	153	155	205	72	178	459	172	131	222	230	1022	1138					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	98	0	2	16	2	0	2	5	1	1	3	6	2	0	3	10	0	1	4	3	14	23					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	90	0	2	16	2	0	2	5	0	1	3	5	2	0	3	10	0	1	4	2	13	19					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	77	1	1	9	6	1	2	3	0	3	2	2	2	0	3	8	4	1	3	2	14	10					
14	Число погашенных неиспользованных открепительных удостоверений	8	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
