Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Мещовская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528					
1	"Число избирателей, внесенных в список избирателей"	8778	280	546	726	161	505	203	259	566	252	111	260	295	1610	1811	90	232	281	341	138	111					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	9220	310	560	750	180	580	200	280	610	280	100	270	320	1650	1890	100	220	290	360	150	120					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	4930	190	341	464	72	210	143	139	322	57	53	114	107	923	1131	62	126	127	210	75	64					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1450	54	93	111	49	132	18	37	133	153	47	86	101	73	65	14	69	97	54	36	28					
6	Число погашенных избирательных бюллетеней	2840	66	126	175	59	238	39	104	155	70	0	70	112	654	694	24	25	66	96	39	28					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1450	54	93	111	49	132	18	37	133	153	47	86	101	73	65	14	69	97	54	36	28					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	4881	190	341	464	72	210	143	139	322	57	53	114	107	923	1082	62	126	127	210	75	64					
9	Число недействительных избирательных бюллетеней	107	4	10	7	2	3	3	3	8	0	0	1	3	24	27	1	3	4	1	2	1					
10	Число действительных избирательных бюллетеней	6224	240	424	568	119	339	158	173	447	210	100	199	205	972	1120	75	192	220	263	109	91					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	643	40	20	45	30	77	15	23	55	40	5	10	30	71	79	15	5	20	30	15	18					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	641	40	20	45	30	77	15	23	55	40	3	10	30	71	79	15	5	20	30	15	18					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	217	8	6	24	8	11	11	4	15	8	12	5	7	39	24	4	15	3	6	3	4					
14	Число погашенных неиспользованных открепительных удостоверений	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	27	0	0	1	3	8	0	0	1	0	0	1	0	6	4	1	0	0	1	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	632	23	57	32	13	38	9	13	39	21	4	15	9	142	137	5	16	17	26	4	12					
		9.98%	9.43%	13.13%	5.57%	10.74%	11.11%	5.59%	7.39%	8.57%	10.00%	4.00%	7.50%	4.33%	14.26%	11.94%	6.58%	8.21%	7.59%	9.85%	3.60%	13.04%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	782	18	69	67	7	70	8	34	65	23	8	16	20	129	147	3	16	27	31	15	9					
		12.35%	7.38%	15.90%	11.65%	5.79%	20.47%	4.97%	19.32%	14.29%	10.95%	8.00%	8.00%	9.62%	12.95%	12.82%	3.95%	8.21%	12.05%	11.74%	13.51%	9.78%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	52	2	3	4	0	0	0	1	1	1	0	2	1	14	15	1	1	0	5	0	1					
		0.82%	0.82%	0.69%	0.70%	0.00%	0.00%	0.00%	0.57%	0.22%	0.48%	0.00%	1.00%	0.48%	1.41%	1.31%	1.32%	0.51%	0.00%	1.89%	0.00%	1.09%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1120	30	58	87	15	36	15	19	93	22	10	34	58	223	287	7	27	32	28	19	20					
		17.69%	12.30%	13.36%	15.13%	12.40%	10.53%	9.32%	10.80%	20.44%	10.48%	10.00%	17.00%	27.88%	22.39%	25.02%	9.21%	13.85%	14.29%	10.61%	17.12%	21.74%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	62	1	2	1	1	5	0	0	7	1	1	2	1	17	14	1	0	7	0	0	1					
		0.98%	0.41%	0.46%	0.17%	0.83%	1.46%	0.00%	0.00%	1.54%	0.48%	1.00%	1.00%	0.48%	1.71%	1.22%	1.32%	0.00%	3.13%	0.00%	0.00%	1.09%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3557	163	235	376	83	188	125	106	241	141	76	129	114	443	520	58	132	136	173	71	47					
		56.18%	66.80%	54.15%	65.39%	68.60%	54.97%	77.64%	60.23%	52.97%	67.14%	76.00%	64.50%	54.81%	44.48%	45.34%	76.32%	67.69%	60.71%	65.53%	63.96%	51.09%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	19	3	0	1	0	2	1	0	1	1	1	1	2	4	0	0	0	1	0	0	1					
		0.30%	1.23%	0.00%	0.17%	0.00%	0.58%	0.62%	0.00%	0.22%	0.48%	1.00%	0.50%	0.96%	0.40%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	1.09%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
