Выборы Президента Российской Федерации																																																					
Дата голосования: 02.03.2008																																																					
																																																					
Наименование Избирательной комиссии:    Актанышская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
	Число участковых избирательных комиссий	46																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	46																																																			
																																																					
		Сумма	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664					
1	"Число избирателей, включенных в списки избирателей"	22370	1467	1648	1243	778	844	632	218	306	457	356	337	96	114	329	231	203	715	308	173	332	118	838	304	1128	208	394	146	686	772	648	795	122	703	721	631	445	199	566	234	337	208	389	143	297	348	203					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	22204	1445	1620	1210	760	820	620	220	317	450	356	333	104	114	322	235	203	701	310	175	330	118	830	300	1100	208	390	146	685	775	650	817	122	702	728	620	440	204	566	234	340	208	389	143	300	340	204					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	20665	1413	1589	1195	673	811	545	190	290	419	329	306	90	90	313	194	196	673	272	155	309	105	773	273	1004	200	382	131	589	643	584	725	122	683	687	591	399	168	539	228	323	205	373	129	258	321	178					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1415	30	31	13	83	9	75	28	16	31	26	27	6	24	9	34	5	28	33	18	21	13	53	27	96	8	8	15	91	126	61	70	0	19	19	29	41	31	25	6	14	3	16	14	39	19	25					
6	Число погашенных избирательных бюллетеней	124	2	0	2	4	0	0	2	11	0	1	0	8	0	0	7	2	0	5	2	0	0	4	0	0	0	0	0	5	6	5	22	0	0	22	0	0	5	2	0	3	0	0	0	3	0	1					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1415	30	31	13	83	9	75	28	16	31	26	27	6	24	9	34	5	28	33	18	21	13	53	27	96	8	8	15	91	126	61	70	0	19	19	29	41	31	25	6	14	3	16	14	39	19	25					
8	Число бюллетеней в стационарных ящиках для голосования	20665	1413	1589	1195	673	811	545	190	290	419	329	306	90	90	313	194	196	673	272	155	309	105	773	273	1004	200	382	131	589	643	584	725	122	683	687	591	399	168	539	228	323	205	373	129	258	321	178					
9	Число недействительных избирательных бюллетеней	60	14	0	4	4	0	0	0	0	4	0	0	0	0	0	3	0	3	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	10	10					
10	Число действительных избирательных бюллетеней	22020	1429	1620	1204	752	820	620	218	306	446	355	333	96	114	322	225	201	698	303	173	330	118	826	300	1100	208	390	146	680	767	645	795	122	702	706	620	439	198	564	234	337	208	389	143	295	330	193					
11	Число полученных открепительных  удостоверений	555	47	34	38	16	22	13	6	7	12	7	7	3	3	7	6	5	15	7	5	7	3	20	7	25	5	10	3	16	19	15	19	3	16	15	15	15	5	13	5	19	6	9	3	7	9	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	339	37	25	21	3	16	12	1	7	1	1	6	0	0	0	6	0	6	7	5	7	0	20	7	4	1	1	3	7	19	11	19	0	3	11	15	10	5	13	3	19	1	1	0	2	0	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	112	13	10	3	2	3	3	1	0	3	2	0	0	0	0	0	0	1	0	0	4	1	6	4	2	4	3	0	4	2	3	3	1	0	3	3	4	1	4	3	0	5	7	2	2	0	0					
14	Число неиспользованных открепительных удостоверений	216	10	9	17	13	6	1	5	0	11	6	1	3	3	7	0	5	9	0	0	0	3	0	0	21	4	9	0	9	0	4	0	3	13	4	0	5	0	0	2	0	5	8	3	5	9	3					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	5	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																					
18	Богданов Андрей Владимирович	60	3	0	6	2	3	1	0	2	1	1	0	0	0	0	2	1	6	2	0	2	1	1	1	0	0	1	0	3	3	3	2	0	2	0	1	2	1	1	0	2	1	2	0	0	1	0					
		0.27%	0.21%	0.00%	0.50%	0.26%	0.37%	0.16%	0.00%	0.65%	0.22%	0.28%	0.00%	0.00%	0.00%	0.00%	0.88%	0.50%	0.86%	0.66%	0.00%	0.61%	0.85%	0.12%	0.33%	0.00%	0.00%	0.26%	0.00%	0.44%	0.39%	0.47%	0.25%	0.00%	0.28%	0.00%	0.16%	0.45%	0.50%	0.18%	0.00%	0.59%	0.48%	0.51%	0.00%	0.00%	0.29%	0.00%					
19	Жириновский Владимир Вольфович	218	10	3	8	12	5	3	2	8	5	6	4	0	1	2	5	2	14	8	3	5	0	2	3	9	1	4	0	7	6	4	12	3	14	3	6	3	2	4	0	5	2	5	3	2	12	0					
		0.99%	0.69%	0.19%	0.66%	1.59%	0.61%	0.48%	0.92%	2.61%	1.11%	1.69%	1.20%	0.00%	0.88%	0.62%	2.19%	0.99%	1.99%	2.62%	1.73%	1.52%	0.00%	0.24%	1.00%	0.82%	0.48%	1.03%	0.00%	1.03%	0.78%	0.62%	1.51%	2.46%	1.99%	0.42%	0.97%	0.68%	1.01%	0.71%	0.00%	1.48%	0.96%	1.29%	2.10%	0.67%	3.53%	0.00%					
20	Зюганов Геннадий Андреевич	739	81	21	37	40	14	29	2	10	22	17	14	8	1	26	8	5	34	10	9	6	17	29	5	27	3	8	4	36	7	28	20	6	7	2	14	12	7	22	11	9	5	31	4	6	14	11					
