Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Ярская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №3401	УИК №3402	УИК №3403	УИК №3404	УИК №3405	УИК №3406	УИК №3407	УИК №3408	УИК №3409	УИК №3410	УИК №3411	УИК №3412	УИК №3413	УИК №3414	УИК №3415	УИК №3416	УИК №3417	УИК №3418	УИК №3419	УИК №3420	УИК №3421	УИК №3422	УИК №3423	УИК №3424					
1	"Число избирателей, внесенных в списки избирателей"	13802	649	180	302	282	51	527	165	268	1245	326	230	86	261	246	237	323	348	608	995	873	111	2572	2150	767					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	13825	600	180	300	280	60	500	170	350	1200	340	235	90	270	260	260	330	380	600	1000	850	120	2600	2100	750					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	7855	338	87	194	144	29	429	137	242	729	216	130	65	162	142	193	176	250	331	562	393	64	1343	1141	358					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	925	68	11	28	12	13	0	0	26	43	31	49	10	42	40	23	26	51	81	83	87	15	62	56	68					
6	Число погашенных избирательных бюллетеней	5045	194	82	78	124	18	71	33	82	428	93	56	15	66	78	44	128	79	188	355	370	41	1195	903	324					
7	Число избирательных бюллетеней в переносных ящиках для голосования	925	68	11	28	12	13	0	0	26	43	31	49	10	42	40	23	26	51	81	83	87	15	62	56	68					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7853	338	87	194	144	29	429	137	242	729	216	130	65	162	142	193	176	250	331	562	393	64	1343	1139	358					
9	Число недействительных избирательных бюллетеней	144	3	4	15	0	0	3	0	6	10	7	2	0	0	4	8	2	4	4	16	5	2	24	13	12					
10	Число действительных избирательных бюллетеней	8634	403	94	207	156	42	426	137	262	762	240	177	75	204	178	208	200	297	408	629	475	77	1381	1182	414					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	386	10	5	13	10	13	10	5	10	10	25	10	13	20	15	17	10	32	15	20	20	5	43	40	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	262	7	2	12	2	12	2	0	3	10	25	2	8	20	13	17	0	32	5	13	9	0	42	21	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	99	8	1	1	2	3	6	0	0	5	2	1	6	4	1	3	3	4	5	2	5	0	12	21	4					
14	Число погашенных неиспользованных открепительных удостоверений	124	3	3	1	8	1	8	5	7	0	0	8	5	0	2	0	10	0	10	7	11	5	1	19	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	12	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	5	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	217	8	0	2	2	0	35	2	6	16	13	7	1	12	14	9	7	5	16	12	2	0	19	21	8					
		2.47%	1.97%	0.00%	0.90%	1.28%	0.00%	8.16%	1.46%	2.24%	2.07%	5.26%	3.91%	1.33%	5.88%	7.69%	4.17%	3.47%	1.66%	3.88%	1.86%	0.42%	0.00%	1.35%	1.76%	1.88%					
19	2.Всероссийская политическая партия «Гражданская Сила»	29	0	0	2	0	0	2	1	2	3	0	1	0	0	1	0	0	1	3	2	2	0	5	4	0					
		0.33%	0.00%	0.00%	0.90%	0.00%	0.00%	0.47%	0.73%	0.75%	0.39%	0.00%	0.56%	0.00%	0.00%	0.55%	0.00%	0.00%	0.33%	0.73%	0.31%	0.42%	0.00%	0.36%	0.33%	0.00%					
20	3.Политическая партия «Демократическая партия России»	10	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	2	1	0	1	2	1	0					
		0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.49%	0.00%	0.46%	0.00%	0.00%	0.49%	0.16%	0.00%	1.27%	0.14%	0.08%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	665	28	1	3	5	7	53	3	30	93	11	6	4	8	9	4	16	10	39	53	28	5	121	107	21					
		7.58%	6.90%	1.02%	1.35%	3.21%	16.67%	12.35%	2.19%	11.19%	12.05%	4.45%	3.35%	5.33%	3.92%	4.95%	1.85%	7.92%	3.32%	9.47%	8.22%	5.83%	6.33%	8.61%	8.95%	4.93%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	30	1	0	1	0	0	3	0	0	3	0	1	0	0	0	0	0	0	0	0	3	0	8	8	2					
		0.34%	0.25%	0.00%	0.45%	0.00%	0.00%	0.70%	0.00%	0.00%	0.39%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.57%	0.67%	0.47%					
23	6.Политическая партия «Партия социальной справедливости»	8	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	2	0	1	0	1	1	0					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.21%	0.00%	0.07%	0.08%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	926	24	15	17	16	2	48	10	28	126	19	12	5	24	18	15	14	21	29	57	37	15	164	164	46					
		10.55%	5.91%	15.31%	7.66%	10.26%	4.76%	11.19%	7.30%	10.45%	16.32%	7.69%	6.70%	6.67%	11.76%	9.89%	6.94%	6.93%	6.98%	7.04%	8.84%	7.71%	18.99%	11.67%	13.72%	10.80%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	958	28	7	8	30	6	35	49	14	40	19	12	1	10	11	10	7	15	50	116	63	4	234	122	67					
		10.91%	6.90%	7.14%	3.60%	19.23%	14.29%	8.16%	35.77%	5.22%	5.18%	7.69%	6.70%	1.33%	4.90%	6.04%	4.63%	3.47%	4.98%	12.14%	17.98%	13.13%	5.06%	16.65%	10.21%	15.73%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	42	1	0	2	2	0	2	0	2	2	4	1	0	1	1	1	0	0	3	4	0	0	5	8	3					
		0.48%	0.25%	0.00%	0.90%	1.28%	0.00%	0.47%	0.00%	0.75%	0.26%	1.62%	0.56%	0.00%	0.49%	0.55%	0.46%	0.00%	0.00%	0.73%	0.62%	0.00%	0.00%	0.36%	0.67%	0.70%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5716	312	70	172	101	27	248	71	178	474	173	136	64	147	124	167	156	245	262	380	338	52	811	742	266					
		65.12%	76.85%	71.43%	77.48%	64.74%	64.29%	57.81%	51.82%	66.42%	61.40%	70.04%	75.98%	85.33%	72.06%	68.13%	77.31%	77.23%	81.40%	63.59%	58.91%	70.42%	65.82%	57.72%	62.09%	62.44%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	33	1	1	0	0	0	0	1	2	2	1	0	0	1	0	1	0	0	2	4	1	0	11	4	1					
		0.38%	0.25%	1.02%	0.00%	0.00%	0.00%	0.00%	0.73%	0.75%	0.26%	0.40%	0.00%	0.00%	0.49%	0.00%	0.46%	0.00%	0.00%	0.49%	0.62%	0.21%	0.00%	0.78%	0.33%	0.23%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
