Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Ярская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №3401	УИК №3402	УИК №3403	УИК №3404	УИК №3405	УИК №3406	УИК №3407	УИК №3408	УИК №3409	УИК №3410	УИК №3411	УИК №3412	УИК №3413	УИК №3414	УИК №3415	УИК №3416	УИК №3417	УИК №3418	УИК №3419	УИК №3420	УИК №3421					
1	"Число избирателей, внесенных в список избирателей"	13298	818	298	296	527	120	325	1206	306	191	78	241	196	199	287	349	577	956	901	2475	2175	777					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	13300	800	300	310	515	120	350	1200	300	200	75	270	240	240	290	360	580	960	920	2360	2160	750					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	7460	384	218	182	389	72	193	733	211	96	58	117	134	163	133	232	325	547	407	1379	1151	336					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	819	54	19	35	19	15	40	61	36	44	7	39	34	16	11	41	42	73	83	42	32	76					
6	Число погашенных избирательных бюллетеней	5021	362	63	93	107	33	117	406	53	60	10	114	72	61	146	87	213	340	430	939	977	338					
7	Число избирательных бюллетеней в переносных ящиках для голосования	819	54	19	35	19	15	40	61	36	44	7	39	34	16	11	41	42	73	83	42	32	76					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7402	373	218	182	389	72	193	733	175	96	58	117	134	163	133	232	325	547	405	1379	1147	331					
9	Число недействительных избирательных бюллетеней	156	1	2	1	12	0	7	20	5	3	1	2	0	2	4	2	5	10	10	29	28	12					
10	Число действительных избирательных бюллетеней	8065	426	235	216	396	87	226	774	206	137	64	154	168	177	140	271	362	610	478	1392	1151	395					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	459	17	15	20	2	1	29	34	43	10	4	25	30	40	6	15	26	25	20	56	31	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	430	17	15	20	0	1	29	34	42	10	4	25	30	40	5	15	24	24	16	46	23	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	141	6	4	1	9	2	2	8	2	2	6	2	4	5	1	2	11	6	8	15	36	9					
14	Число погашенных неиспользованных открепительных удостоверений	29	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	2	1	4	10	8	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	582	24	10	5	15	2	11	49	26	12	2	10	8	5	2	11	24	49	46	129	113	29					
