Выборы Президента Российской Федерации																																																													
Дата голосования: 04.03.2012																																																													
																																																													
Наименование Избирательной комиссии:    Инзенская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	50																																																											
																																																													
		Сумма	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152									
1	Число избирателей, включенных в список избирателей	28274	1127	630	1580	1491	1078	1732	1317	955	1563	980	662	1425	888	643	210	554	780	734	291	76	160	225	416	218	132	118	253	102	591	151	275	259	284	75	407	1094	671	368	454	400	59	112	954	223	229	266	204	290	338	230									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	26090	1010	580	1400	1350	940	1620	1190	850	1420	880	580	1250	770	580	185	510	710	680	285	70	150	220	405	210	125	105	245	95	555	145	270	255	275	65	385	1080	660	365	435	385	55	110	925	210	220	255	200	285	325	215									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	15876	587	321	765	851	623	927	736	527	845	609	410	775	426	298	124	262	427	507	161	54	69	110	270	142	49	68	172	60	337	83	127	156	131	28	255	680	407	224	186	289	28	72	592	148	122	124	116	212	213	171									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2833	81	47	115	61	116	153	103	59	54	15	25	56	48	45	31	92	68	23	40	8	44	57	38	38	40	37	35	0	86	46	61	52	51	35	81	143	73	77	128	62	10	17	117	30	43	57	19	53	31	32									
6	Число погашенных избирательных бюллетеней	7381	342	212	520	438	201	540	351	264	521	256	145	419	296	237	30	156	215	150	84	8	37	53	97	30	36	0	38	35	132	16	82	47	93	2	49	257	180	64	121	34	17	21	216	32	55	74	65	20	81	12									
