Выборы Президента Российской Федерации																																																										
Дата голосования: 04.03.2012																																																										
																																																										
Наименование Избирательной комиссии:    Кемерово, Ленинская																																																										
																																																										
Сводная таблица итогов голосования																																																										
																																																										
	Число участковых избирательных комиссий	47																																																								
	Число участковых избирательных комиссий, приступивших к передаче сведений	47																																																								
																																																										
		Сумма	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303									
1	Число избирателей, включенных в список избирателей	101978	1831	1935	1853	2762	2685	2439	2444	2114	2108	2638	2134	2819	2258	2922	2461	2318	2257	1792	2357	1512	1771	2154	2116	2630	1972	1984	2616	2069	2153	2128	2332	2633	2625	1348	2071	1967	1990	1794	1999	2140	2045	1934	1686	1704	2268	1976	2234									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	93235	1600	1800	1700	2600	2500	2300	2300	1900	1900	2400	2000	2600	2100	2600	2200	2200	2100	1700	1900	1200	1600	2000	1900	2200	1800	1800	2400	1900	1900	1900	2200	2500	2500	1200	1900	1800	1800	1700	1800	2000	1900	1800	1635	1600	2100	1800	2000									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	74837	1242	1205	1162	1803	1692	1980	1743	1559	1502	1637	1793	2120	1507	2127	2014	1925	1761	1489	1754	1045	920	1526	1617	1458	1391	1175	1678	1725	1513	1614	1907	2311	2208	884	1249	1469	1674	1421	1525	1738	1686	1433	1564	953	1623	1670	1845									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4255	233	57	70	36	63	73	108	40	54	65	33	50	35	59	107	161	270	150	104	20	659	86	170	326	53	50	52	54	39	29	52	60	61	31	62	34	73	47	76	223	34	26	55	23	33	27	32									
6	Число погашенных избирательных бюллетеней	14143	125	538	468	761	745	247	449	301	344	698	174	430	558	414	79	114	69	61	42	135	21	388	113	416	356	575	670	121	348	257	241	129	231	285	589	297	53	232	199	39	180	341	16	624	444	103	123									
