Выборы Президента Российской Федерации																													
																													
"Наименование Избирательной комиссии:    Тамбов, Ленинская"																													
																													
Итоги голосования 																													
																													
		Сумма	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858					
1	"Число избирателей, внесенных в список"	31238	181	1369	1621	1918	2003	1629	249	1983	1170	1841	1390	100	2570	2438	900	430	2021	1744	1920	89	2055	1617					
2	Число полученных избирательных бюллетеней	32230	230	1400	1800	2000	2000	1900	300	2000	1200	1900	1300	100	2600	2400	1000	500	2100	1700	2000	100	2000	1700					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	20296	97	866	1025	1271	1087	1135	102	1323	747	1202	878	100	1691	1698	593	422	1383	1101	1270	86	1214	1005					
5	"Число избирательных бюллетеней, выданных вне помещения"	2216	62	79	133	150	156	116	140	155	77	122	118	0	114	66	87	0	98	111	80	0	225	127					
6	Число погашенных избирательных бюллетеней	9718	71	455	642	579	757	649	58	522	376	576	304	0	795	636	320	78	619	488	650	14	561	568					
7	Число избирательных бюллетеней в переносных ящиках	2215	62	79	133	150	156	116	140	155	77	122	118	0	114	66	87	0	98	110	80	0	225	127					
8	Число бюллетеней в стационарных ящиках для голосования	20285	97	866	1025	1269	1087	1135	102	1323	747	1202	876	100	1688	1697	593	422	1382	1099	1270	86	1214	1005					
9	Число недействительных избирательных бюллетеней	154	0	2	4	12	2	9	0	15	9	14	3	2	8	11	0	4	13	7	3	3	23	10					
10	Число действительных избирательных бюллетеней	22346	159	943	1154	1407	1241	1242	242	1463	815	1310	991	98	1794	1752	680	418	1467	1202	1347	83	1416	1122					
11	Число полученных открепительных  удостоверений	560	30	30	30	30	30	30	0	30	30	30	30	0	50	30	30	0	30	30	30	0	30	30					
12	Число выданных открепительных удостоверений	298	3	8	13	27	7	12	0	17	14	19	14	0	39	18	18	0	21	16	26	0	11	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	351	12	27	14	24	19	11	0	17	8	13	11	0	23	19	24	39	17	12	21	12	13	15					
14	Число неиспользованных открепительных удостоверений	262	27	22	17	3	23	18	0	13	16	11	16	0	11	12	12	0	9	14	4	0	19	15					
15	"Число открепительных удостоверений, выданных в ТИК"	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																													
18	. Глазьев Сергей Юрьевич	1193	4	50	38	91	42	68	7	47	42	59	66	5	139	117	35	8	92	57	80	2	75	69					
		5.30%	2.52%	5.29%	3.28%	6.41%	3.38%	5.44%	2.89%	3.18%	5.10%	4.46%	6.64%	5.00%	7.71%	6.64%	5.15%	1.90%	6.22%	4.71%	5.93%	2.33%	5.21%	6.10%					
19	. Малышкин Олег Александрович	319	3	5	16	22	29	26	3	34	12	27	14	0	13	18	9	9	14	15	10	2	20	18					
		1.42%	1.89%	0.53%	1.38%	1.55%	2.33%	2.08%	1.24%	2.30%	1.46%	2.04%	1.41%	0.00%	0.72%	1.02%	1.32%	2.13%	0.95%	1.24%	0.74%	2.33%	1.39%	1.59%					
20	. Миронов Сергей Михайлович	139	0	4	5	10	12	9	2	10	7	9	8	2	8	5	1	3	13	8	11	1	6	5					
		0.62%	0.00%	0.42%	0.43%	0.70%	0.97%	0.72%	0.83%	0.68%	0.85%	0.68%	0.80%	2.00%	0.44%	0.28%	0.15%	0.71%	0.88%	0.66%	0.81%	1.16%	0.42%	0.44%					
21	. Путин Владимир Владимирович	13467	123	573	743	796	790	793	147	951	507	849	563	53	980	1042	400	275	840	693	781	43	828	697					
		59.85%	77.36%	60.63%	64.16%	56.10%	63.56%	63.39%	60.74%	64.34%	61.53%	64.12%	56.64%	53.00%	54.38%	59.10%	58.82%	65.17%	56.76%	57.32%	57.85%	50.00%	57.54%	61.57%					
22	. Хакамада Ирина Муцуовна	1083	5	44	56	65	50	38	8	30	52	53	42	2	101	128	40	11	85	69	93	1	84	26					
		4.81%	3.14%	4.66%	4.84%	4.58%	4.02%	3.04%	3.31%	2.03%	6.31%	4.00%	4.23%	2.00%	5.60%	7.26%	5.88%	2.61%	5.74%	5.71%	6.89%	1.16%	5.84%	2.30%					
23	. Харитонов Николай Михайлович	4943	16	205	236	353	249	235	63	324	158	241	245	31	448	342	163	83	338	311	295	29	316	262					
		21.97%	10.06%	21.69%	20.38%	24.88%	20.03%	18.78%	26.03%	21.92%	19.17%	18.20%	24.65%	31.00%	24.86%	19.40%	23.97%	19.67%	22.84%	25.72%	21.85%	33.72%	21.96%	23.14%					
																													
24	Против всех	1202	8	62	60	70	69	73	12	67	37	72	53	5	105	100	32	29	85	49	77	5	87	45					
		5.34%	5.03%	6.56%	5.18%	4.93%	5.55%	5.84%	4.96%	4.53%	4.49%	5.44%	5.33%	5.00%	5.83%	5.67%	4.71%	6.87%	5.74%	4.05%	5.70%	5.81%	6.05%	3.98%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
