Выборы Президента Российской Федерации																																												
Дата голосования: 18.03.2018																																												
																																												
Наименование Избирательной комиссии:    Тербунская																																												
																																												
Сводная таблица итогов голосования																																												
																																												
	Число участковых избирательных комиссий	33																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	33																																										
																																												
		Сумма	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733									
1	"Число избирателей, включенных в список избирателей"	17333	576	363	605	508	427	162	350	469	212	126	661	186	382	365	463	973	322	1148	992	906	739	824	806	742	424	233	1050	502	335	386	285	598	213									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	17615	600	350	620	530	450	160	360	490	215	125	670	190	390	380	470	1000	330	1150	1020	920	750	825	810	760	430	240	1040	510	340	390	290	600	210									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	11063	373	232	419	374	301	110	237	319	146	91	389	97	201	272	292	632	191	587	531	589	534	576	647	520	287	135	512	352	181	272	190	370	104									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3261	92	79	101	71	106	25	87	97	37	18	189	76	105	53	113	281	85	133	144	137	109	140	61	62	80	57	177	111	96	83	81	108	67									
6	Число погашенных избирательных бюллетеней	3291	135	39	100	85	43	25	36	74	32	16	92	17	84	55	65	87	54	430	345	194	107	109	102	178	63	48	351	47	63	35	19	122	39									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3261	92	79	101	71	106	25	87	97	37	18	189	76	105	53	113	281	85	133	144	137	109	140	61	62	80	57	177	111	96	83	81	108	67									
8	Число бюллетеней в стационарных ящиках для голосования	11063	373	232	419	374	301	110	237	319	146	91	389	97	201	272	292	632	191	587	531	589	534	576	647	520	287	135	512	352	181	272	190	370	104									
9	Число недействительных избирательных бюллетеней	205	4	1	3	1	12	5	6	4	2	4	0	1	10	6	1	10	2	6	4	7	5	10	5	55	9	2	4	2	1	21	0	2	0									
10	Число действительных избирательных бюллетеней	14119	461	310	517	444	395	130	318	412	181	105	578	172	296	319	404	903	274	714	671	719	638	706	703	527	358	190	685	461	276	334	271	476	171									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																												
13	Бабурин Сергей Николаевич	49	2	0	2	0	0	1	3	3	0	0	1	0	1	0	1	4	0	2	6	2	1	2	0	2	0	0	7	2	1	3	2	0	1									
		0.34%	0.43%	0.00%	0.38%	0.00%	0.00%	0.74%	0.93%	0.72%	0.00%	0.00%	0.17%	0.00%	0.33%	0.00%	0.25%	0.44%	0.00%	0.28%	0.89%	0.28%	0.16%	0.28%	0.00%	0.34%	0.00%	0.00%	1.02%	0.43%	0.36%	0.85%	0.74%	0.00%	0.58%									
14	Грудинин Павел Николаевич	1049	43	32	7	43	15	13	14	15	12	5	28	9	15	12	34	42	12	99	73	61	72	59	66	29	16	9	99	34	17	18	8	28	10									
		7.32%	9.25%	10.29%	1.35%	9.66%	3.69%	9.63%	4.32%	3.61%	6.56%	4.59%	4.84%	5.20%	4.90%	3.69%	8.40%	4.60%	4.35%	13.75%	10.81%	8.40%	11.20%	8.24%	9.32%	4.98%	4.36%	4.69%	14.37%	7.34%	6.14%	5.07%	2.95%	5.86%	5.85%									
