Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Назрановская городская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №126					
1	"Число избирателей, внесенных в списки избирателей"	42286	1089	1264	1082	2415	1834	1780	1243	677	1607	1966	2072	2382	2800	2602	2434	1541	1150	2559	2351	633	1165	1516	1578	851	317	1378					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	41655	1067	1245	1060	2367	1802	1744	1218	663	1590	1927	2032	2334	2778	2568	2395	1510	1124	2518	2303	620	1142	1486	1546	834	404	1378					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	41336	1067	1208	1060	2362	1802	1741	1218	663	1581	1924	2032	2322	2778	2567	2395	1509	1121	2470	2303	620	1142	1477	1535	832	229	1378					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	232	0	37	0	5	0	3	0	0	9	3	0	12	0	1	0	1	3	48	0	0	0	9	11	2	88	0					
6	Число погашенных избирательных бюллетеней	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	232	0	37	0	5	0	3	0	0	9	3	0	12	0	1	0	1	3	48	0	0	0	9	11	2	88	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	41336	1067	1208	1060	2362	1802	1741	1218	663	1581	1924	2032	2322	2778	2567	2395	1509	1121	2470	2303	620	1142	1477	1535	832	229	1378					
9	Число недействительных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	41568	1067	1245	1060	2367	1802	1744	1218	663	1590	1927	2032	2334	2778	2568	2395	1510	1124	2518	2303	620	1142	1486	1546	834	317	1378					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	539	10	10	10	10	10	10	10	5	10	10	10	10	10	10	10	10	64	10	10	5	10	10	10	5	260	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	156	1	4	2	2	0	0	1	1	0	0	3	1	5	1	3	1	4	3	0	0	0	0	1	0	123	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	2	0					
14	Число погашенных неиспользованных открепительных удостоверений	383	9	6	8	8	10	10	9	4	10	10	7	9	5	9	7	9	60	7	10	5	10	10	9	5	137	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	1.Политическая партия «Аграрная партия России»	24	0	1	1	0	1	1	1	1	1	1	2	2	1	2	3	1	1	1	1	0	1	0	0	0	0	1					
		0.06%	0.00%	0.08%	0.09%	0.00%	0.06%	0.06%	0.08%	0.15%	0.06%	0.05%	0.10%	0.09%	0.04%	0.08%	0.13%	0.07%	0.09%	0.04%	0.04%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.07%					
19	2.Всероссийская политическая партия «Гражданская Сила»	25	1	1	1	0	1	2	1	1	0	0	1	4	3	2	1	1	1	1	1	0	1	0	0	0	0	1					
		0.06%	0.09%	0.08%	0.09%	0.00%	0.06%	0.11%	0.08%	0.15%	0.00%	0.00%	0.05%	0.17%	0.11%	0.08%	0.04%	0.07%	0.09%	0.04%	0.04%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.07%					
20	3.Политическая партия «Демократическая партия России»	20	0	0	1	1	1	1	1	0	0	1	1	2	1	1	2	1	1	1	2	0	0	1	0	0	0	1					
		0.05%	0.00%	0.00%	0.09%	0.04%	0.06%	0.06%	0.08%	0.00%	0.00%	0.05%	0.05%	0.09%	0.04%	0.04%	0.08%	0.07%	0.09%	0.04%	0.09%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.07%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	56	1	1	0	2	2	3	1	1	1	0	2	3	3	2	2	4	2	6	5	2	3	2	3	0	2	3					
		0.13%	0.09%	0.08%	0.00%	0.08%	0.11%	0.17%	0.08%	0.15%	0.06%	0.00%	0.10%	0.13%	0.11%	0.08%	0.08%	0.26%	0.18%	0.24%	0.22%	0.32%	0.26%	0.13%	0.19%	0.00%	0.63%	0.22%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	17	0	1	0	1	1	1	0	0	1	1	1	1	2	1	1	1	0	1	2	0	0	0	1	0	0	0					
		0.04%	0.00%	0.08%	0.00%	0.04%	0.06%	0.06%	0.00%	0.00%	0.06%	0.05%	0.05%	0.04%	0.07%	0.04%	0.04%	0.07%	0.00%	0.04%	0.09%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	21	1	1	0	2	2	1	1	0	1	1	1	1	2	1	1	1	1	1	1	0	0	0	1	0	0	0					
		0.05%	0.09%	0.08%	0.00%	0.08%	0.11%	0.06%	0.08%	0.00%	0.06%	0.05%	0.05%	0.04%	0.07%	0.04%	0.04%	0.07%	0.09%	0.04%	0.04%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	79	3	3	3	7	1	3	3	1	3	3	4	3	4	6	4	3	2	6	3	2	2	2	2	2	1	3					
		0.19%	0.28%	0.24%	0.28%	0.30%	0.06%	0.17%	0.25%	0.15%	0.19%	0.16%	0.20%	0.13%	0.14%	0.23%	0.17%	0.20%	0.18%	0.24%	0.13%	0.32%	0.18%	0.13%	0.13%	0.24%	0.32%	0.22%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	63	3	3	1	4	3	2	2	1	2	2	4	3	4	4	3	2	2	3	4	1	2	1	2	1	1	3					
		0.15%	0.28%	0.24%	0.09%	0.17%	0.17%	0.11%	0.16%	0.15%	0.13%	0.10%	0.20%	0.13%	0.14%	0.16%	0.13%	0.13%	0.18%	0.12%	0.17%	0.16%	0.18%	0.07%	0.13%	0.12%	0.32%	0.22%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	28	1	0	1	3	3	1	1	0	0	2	2	1	2	1	1	1	1	1	2	0	1	1	1	0	0	1					
		0.07%	0.09%	0.00%	0.09%	0.13%	0.17%	0.06%	0.08%	0.00%	0.00%	0.10%	0.10%	0.04%	0.07%	0.04%	0.04%	0.07%	0.09%	0.04%	0.09%	0.00%	0.09%	0.07%	0.06%	0.00%	0.00%	0.07%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	41194	1056	1233	1051	2345	1785	1728	1205	658	1579	1914	2011	2314	2752	2545	2375	1494	1112	2494	2279	614	1130	1478	1535	830	313	1364					
		99.10%	98.97%	99.04%	99.15%	99.07%	99.06%	99.08%	98.93%	99.25%	99.31%	99.33%	98.97%	99.14%	99.06%	99.10%	99.16%	98.94%	98.93%	99.05%	98.96%	99.03%	98.95%	99.46%	99.29%	99.52%	98.74%	98.98%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	41	1	1	1	2	2	1	2	0	2	2	3	0	4	3	2	1	1	3	3	1	2	1	1	1	0	1					
		0.10%	0.09%	0.08%	0.09%	0.08%	0.11%	0.06%	0.16%	0.00%	0.13%	0.10%	0.15%	0.00%	0.14%	0.12%	0.08%	0.07%	0.09%	0.12%	0.13%	0.16%	0.18%	0.07%	0.06%	0.12%	0.00%	0.07%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
