Выборы Президента Российской Федерации																																																				
Дата голосования: 04.03.2012																																																				
																																																				
Наименование Избирательной комиссии:    Увинская																																																				
																																																				
Сводная таблица итогов голосования																																																				
																																																				
	Число участковых избирательных комиссий	41																																																		
	Число участковых избирательных комиссий, приступивших к передаче сведений	41																																																		
																																																				
		Сумма	УИК №3001	УИК №3002	УИК №3003	УИК №3004	УИК №3005	УИК №3006	УИК №3007	УИК №3008	УИК №3009	УИК №3010	УИК №3011	УИК №3012	УИК №3013	УИК №3014	УИК №3015	УИК №3016	УИК №3017	УИК №3018	УИК №3019	УИК №3020	УИК №3021	УИК №3022	УИК №3023	УИК №3024	УИК №3025	УИК №3026	УИК №3027	УИК №3028	УИК №3029	УИК №3030	УИК №3031	УИК №3032	УИК №3033	УИК №3034	УИК №3035	УИК №3036	УИК №3037	УИК №3038	УИК №3039	УИК №3040	УИК №3041									
1	Число избирателей, включенных в список избирателей	30880	939	470	368	385	229	556	971	1537	801	334	327	384	727	967	197	712	430	513	262	1009	197	460	877	277	73	256	308	522	111	1182	2027	1890	1032	158	525	1948	212	2024	1151	1238	2294									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	31980	1010	530	400	390	250	590	1030	1590	890	390	350	400	750	990	220	720	480	550	290	1070	210	510	870	310	100	260	320	570	150	1200	2070	1920	1050	160	540	1910	220	2090	1170	1180	2280									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	19581	627	315	275	241	161	343	571	991	471	204	207	220	436	524	150	522	269	305	169	646	128	303	593	228	59	156	178	415	86	711	1219	1124	632	134	341	1307	138	1318	656	700	1508									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1696	60	28	15	23	19	67	96	87	72	39	30	23	74	101	5	57	49	40	15	56	10	45	49	6	3	46	13	32	25	43	66	40	41	3	18	59	5	63	44	115	14									
6	Число погашенных избирательных бюллетеней	10703	323	187	110	126	70	180	363	512	347	147	113	157	240	365	65	141	162	205	106	368	72	162	228	76	38	58	129	123	39	446	785	756	377	23	181	544	77	709	470	365	758									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1696	60	28	15	23	19	67	96	87	72	39	30	23	74	101	5	57	49	40	15	56	10	45	49	6	3	46	13	32	25	43	66	40	41	3	18	59	5	63	44	115	14									
8	Число бюллетеней в стационарных ящиках для голосования	19581	627	315	275	241	161	343	571	991	471	204	207	220	436	524	150	522	269	305	169	646	128	303	593	228	59	156	178	415	86	711	1219	1124	632	134	341	1307	138	1318	656	700	1508									
9	Число недействительных избирательных бюллетеней	162	2	1	1	1	4	1	5	7	5	6	0	1	3	6	0	5	2	3	0	8	0	1	7	0	0	2	1	3	0	4	12	6	9	0	3	11	0	16	13	4	9									
10	Число действительных избирательных бюллетеней	21115	685	342	289	263	176	409	662	1071	538	237	237	242	507	619	155	574	316	342	184	694	138	347	635	234	62	200	190	444	111	750	1273	1158	664	137	356	1355	143	1365	687	811	1513									
11	Число полученных открепительных  удостоверений	1152	65	46	25	18	18	46	50	70	75	72	21	10	18	13	18	30	52	28	25	20	14	45	15	33	27	29	15	45	8	21	15	13	9	2	10	36	5	47	10	8	25									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1114	65	46	25	18	18	46	50	68	75	72	21	9	15	13	16	28	52	28	25	20	14	45	15	33	24	29	15	45	7	20	15	13	8	0	5	36	0	44	9	7	20									
13	Число избирателей, проголосовавших по открепительным удостоверениям	378	11	10	5	13	8	10	5	19	10	11	1	3	7	2	4	14	8	11	5	7	1	9	28	3	8	5	7	7	2	12	22	11	5	0	6	31	2	20	7	13	15									
14	Число неиспользованных открепительных удостоверений	38	0	0	0	0	0	0	0	2	0	0	0	1	3	0	2	2	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	0	1	2	5	0	5	3	1	1	5									
15	Число открепительных удостоверений, выданных избирателям ТИК	9	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																				
19	Жириновский Владимир Вольфович	1265	34	10	19	18	2	24	44	63	21	5	13	8	30	39	7	27	16	18	18	34	13	12	37	14	1	16	19	29	10	56	77	84	37	3	19	82	13	75	57	57	104									
		5.95%	4.95%	2.92%	6.55%	6.82%	1.11%	5.85%	6.60%	5.84%	3.87%	2.06%	5.49%	3.29%	5.88%	6.24%	4.52%	4.66%	5.03%	5.22%	9.78%	4.84%	9.42%	3.45%	5.76%	5.98%	1.61%	7.92%	9.95%	6.49%	9.01%	7.43%	5.99%	7.22%	5.50%	2.19%	5.29%	6.00%	9.09%	5.43%	8.14%	6.99%	6.83%									
