Выборы Президента Российской Федерации																																																																								
Дата голосования: 04.03.2012																																																																								
																																																																								
Наименование Избирательной комиссии:    Пермская																																																																								
																																																																								
Сводная таблица итогов голосования																																																																								
																																																																								
	Число участковых избирательных комиссий	61																																																																						
	Число участковых избирательных комиссий, приступивших к передаче сведений	61																																																																						
																																																																								
		Сумма	УИК №2701	УИК №2702	УИК №2703	УИК №2704	УИК №2705	УИК №2706	УИК №2707	УИК №2708	УИК №2709	УИК №2710	УИК №2711	УИК №2712	УИК №2713	УИК №2714	УИК №2715	УИК №2716	УИК №2717	УИК №2718	УИК №2719	УИК №2720	УИК №2721	УИК №2722	УИК №2723	УИК №2724	УИК №2725	УИК №2726	УИК №2727	УИК №2728	УИК №2729	УИК №2730	УИК №2731	УИК №2732	УИК №2733	УИК №2734	УИК №2735	УИК №2736	УИК №2737	УИК №2738	УИК №2739	УИК №2740	УИК №2741	УИК №2742	УИК №2743	УИК №2744	УИК №2745	УИК №2746	УИК №2747	УИК №2748	УИК №2749	УИК №2750	УИК №2751	УИК №2752	УИК №2753	УИК №2754	УИК №2755	УИК №2756	УИК №2757	УИК №2758	УИК №2759	УИК №2760	УИК №2761									
1	Число избирателей, включенных в список избирателей	79620	2515	450	424	2632	1976	2175	2883	1013	835	446	668	161	288	1594	2474	989	1402	1378	1494	588	45	2219	2034	556	421	618	272	334	1900	3017	274	1171	1020	2085	2274	817	804	1945	620	478	339	2312	700	1153	406	1596	373	1703	1484	1461	2644	843	2110	2460	2507	1581	1426	1196	1204	1359	1474									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	78514	2500	400	400	2500	1900	2000	2900	900	800	400	600	150	260	1500	2400	900	1400	1400	1400	500	984	2150	1900	500	400	600	280	300	1900	2800	260	1100	1000	2000	2200	700	700	2000	600	1500	330	2300	700	1100	350	1600	350	1700	1400	1400	2500	800	2000	2400	2500	1500	1400	1150	1200	1300	1450									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	231	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	38516	1221	227	87	1502	1030	1123	1531	556	380	247	289	87	72	681	1457	566	592	635	661	170	45	1128	962	271	199	252	143	126	873	1614	128	590	385	950	962	350	315	1034	204	222	167	1150	373	608	161	1073	175	919	825	539	1034	457	834	1350	1338	704	585	682	524	595	556									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4812	118	30	140	43	26	195	41	31	21	24	60	15	20	108	26	60	62	33	67	150	0	127	59	23	32	121	23	37	107	263	51	16	91	173	105	88	181	47	50	0	58	13	17	13	40	74	34	60	24	209	340	81	107	79	137	60	163	78	115	96	150									
6	Число погашенных избирательных бюллетеней	34955	1161	143	173	955	844	682	1328	313	399	129	251	48	108	711	917	274	746	732	672	180	939	895	879	206	169	227	114	137	920	923	81	494	524	877	1133	262	204	919	175	1278	105	1137	310	479	149	453	141	721	551	652	1126	262	1059	971	1025	736	652	390	561	609	744									
7	Число избирательных бюллетеней в переносных ящиках для голосования	5043	118	30	140	43	26	195	41	31	21	24	60	15	80	108	26	60	62	33	67	150	0	127	59	23	32	121	23	37	107	263	51	16	91	173	105	88	181	47	221	0	58	13	17	13	40	74	34	60	24	209	340	81	107	79	137	60	163	78	115	96	150									
8	Число бюллетеней в стационарных ящиках для голосования	38478	1218	227	87	1500	1029	1123	1531	556	380	246	289	87	72	681	1455	566	592	635	661	169	45	1125	962	271	199	252	143	126	873	1614	128	590	385	950	962	350	315	1034	204	222	167	1150	373	608	161	1073	175	919	801	539	1034	457	834	1350	1338	704	585	682	524	595	555									
9	Число недействительных избирательных бюллетеней	618	15	3	4	19	13	17	31	7	12	2	1	1	9	11	9	5	11	5	9	3	0	18	10	5	1	3	4	1	20	37	3	0	6	21	18	5	0	15	20	1	2	30	7	11	6	12	5	16	20	9	20	2	11	14	21	14	14	5	5	10	9									
10	Число действительных избирательных бюллетеней	42903	1321	254	223	1524	1042	1301	1541	580	389	268	348	101	143	778	1472	621	643	663	719	316	45	1234	1011	289	230	370	162	162	960	1840	176	606	470	1102	1049	433	496	1066	405	221	223	1133	383	610	195	1135	204	963	805	739	1354	536	930	1415	1454	750	734	755	634	681	696									
11	Число полученных открепительных  удостоверений	984	30	10	10	40	35	40	30	5	10	5	5	5	5	20	30	9	14	15	11	5	0	28	17	2	3	10	5	5	35	30	5	20	15	20	15	10	20	30	5	0	5	30	7	13	5	25	10	19	21	10	25	15	45	20	20	15	25	15	20	15	15									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	757	24	5	5	34	10	23	28	4	7	4	5	1	1	13	22	9	14	13	9	5	0	26	16	2	3	4	0	4	35	29	4	12	12	15	14	6	13	30	3	0	3	29	4	10	1	19	10	19	21	8	18	10	45	20	15	7	14	13	7	9	11									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1003	22	14	1	28	10	83	21	9	6	14	7	2	6	13	35	37	14	6	5	2	45	10	12	16	4	16	1	7	16	35	5	19	33	19	16	23	11	7	4	89	0	19	3	9	28	11	11	31	15	10	29	13	28	21	15	4	8	7	3	8	7									
14	Число неиспользованных открепительных удостоверений	227	6	5	5	6	25	17	2	1	3	1	0	4	4	7	8	0	0	2	2	0	0	2	1	0	0	6	5	1	0	1	1	8	3	5	1	4	7	0	2	0	2	1	3	3	4	6	0	0	0	2	7	5	0	0	5	8	11	2	13	6	4									
15	Число открепительных удостоверений, выданных избирателям ТИК	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	2	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																								
19	Жириновский Владимир Вольфович	2274	65	13	7	82	60	111	72	33	38	30	25	6	12	39	58	12	38	32	33	24	1	43	50	6	17	22	15	21	42	74	6	45	28	65	50	23	27	59	12	5	9	57	12	33	8	33	5	58	66	57	70	22	60	73	68	47	53	33	30	43	36									
