Выборы Президента Российской Федерации																																																																										
Дата голосования: 18.03.2018																																																																										
																																																																										
Наименование Избирательной комиссии:    Пермская																																																																										
																																																																										
Сводная таблица итогов голосования																																																																										
																																																																										
	Число участковых избирательных комиссий	63																																																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	63																																																																								
																																																																										
		Сумма	УИК №2701	УИК №2702	УИК №2703	УИК №2704	УИК №2705	УИК №2706	УИК №2707	УИК №2708	УИК №2709	УИК №2710	УИК №2711	УИК №2712	УИК №2713	УИК №2714	УИК №2715	УИК №2716	УИК №2717	УИК №2718	УИК №2719	УИК №2720	УИК №2721	УИК №2722	УИК №2723	УИК №2724	УИК №2725	УИК №2726	УИК №2727	УИК №2728	УИК №2729	УИК №2730	УИК №2731	УИК №2732	УИК №2733	УИК №2734	УИК №2735	УИК №2736	УИК №2737	УИК №2738	УИК №2739	УИК №2740	УИК №2741	УИК №2742	УИК №2743	УИК №2744	УИК №2745	УИК №2746	УИК №2747	УИК №2748	УИК №2749	УИК №2750	УИК №2751	УИК №2752	УИК №2753	УИК №2754	УИК №2755	УИК №2756	УИК №2757	УИК №2758	УИК №2759	УИК №2760	УИК №2761	УИК №2762	УИК №2763									
1	"Число избирателей, включенных в список избирателей"	86354	2368	484	345	3138	2492	2401	2879	1969	932	519	798	269	288	2940	2431	968	1343	1348	1460	563	1397	3210	2173	693	539	1050	572	399	1814	2944	265	1095	1015	2173	2386	1800	738	1821	562	623	336	2252	656	1355	413	1316	507	1810	1555	940	1944	883	1864	2095	2439	1399	1525	1080	1081	1198	122	210	2170									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	76450	2100	450	350	2750	2250	2050	2650	1650	800	450	650	250	300	2650	2050	800	1250	1250	1350	450	1300	2550	1800	600	400	900	450	350	1700	2400	250	950	850	1900	1950	1500	700	1650	500	600	300	2000	650	1200	350	1300	450	1500	1350	850	1700	800	1550	1850	2200	1300	1400	1000	1000	1100	450	450	1900									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	55817	1521	403	76	2521	1529	1478	1652	1235	638	400	464	157	113	2425	1918	759	705	880	829	236	617	2046	1371	528	326	537	420	190	1393	2158	203	787	488	1226	1481	1187	394	1294	316	151	259	1325	515	1068	258	1054	334	1093	898	590	1258	622	1142	1559	1800	996	753	684	549	612	96	191	1109									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	5163	260	37	144	47	37	174	73	47	85	50	59	20	60	46	28	31	290	80	87	151	117	103	35	34	24	205	24	78	91	237	13	25	45	62	200	100	170	57	131	236	17	18	14	30	39	9	43	103	33	16	73	61	85	47	58	48	101	63	91	91	0	12	318									
6	Число погашенных избирательных бюллетеней	15467	319	10	130	182	681	398	925	368	77	0	127	73	127	179	104	10	255	290	434	63	566	401	394	38	50	158	6	82	216	5	34	138	317	612	269	213	136	299	53	213	24	657	121	102	53	237	73	304	419	244	369	117	323	244	342	256	546	253	360	397	354	247	473									
7	Число избирательных бюллетеней в переносных ящиках для голосования	5163	260	37	144	47	37	174	73	47	85	50	59	20	60	46	28	31	290	80	87	151	117	103	35	34	24	205	24	78	91	237	13	25	45	62	200	100	170	57	131	236	17	18	14	30	39	9	43	103	33	16	73	61	85	47	58	48	101	63	91	91	0	12	318									
8	Число бюллетеней в стационарных ящиках для голосования	55813	1521	403	76	2521	1526	1478	1652	1235	638	400	464	157	113	2425	1918	759	705	880	829	236	617	2045	1371	528	326	537	420	190	1393	2158	203	787	488	1226	1481	1187	394	1294	316	151	259	1325	515	1068	258	1054	334	1093	898	590	1258	622	1142	1559	1800	996	753	684	549	612	96	191	1109									
9	Число недействительных избирательных бюллетеней	686	16	5	0	18	20	13	30	14	10	5	5	1	0	15	10	11	10	7	4	9	8	29	22	4	3	1	0	2	8	28	2	9	1	27	13	17	1	22	8	0	3	21	4	23	4	16	4	12	15	13	21	4	12	30	34	21	7	8	7	12	0	0	7									
10	Число действительных избирательных бюллетеней	60290	1765	435	220	2550	1543	1639	1695	1268	713	445	518	176	173	2456	1936	779	985	953	912	378	726	2119	1384	558	347	741	444	266	1476	2367	214	803	532	1261	1668	1270	563	1329	439	387	273	1322	525	1075	293	1047	373	1184	916	593	1310	679	1215	1576	1824	1023	847	739	633	691	96	203	1420									
