Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Бурейская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252					
1	"Число избирателей, внесенных в списки избирателей"	20336	1030	1040	2009	1972	621	899	2645	1523	675	522	1223	880	1028	53	104	870	207	391	107	299	275	112	434	542	137	368	370					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	19545	970	1000	1880	1920	600	850	2500	1440	630	500	1170	820	980	50	100	880	210	390	100	290	280	105	450	540	130	370	390					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	14703	542	509	1175	1158	528	472	2442	1345	355	464	703	758	616	46	78	727	178	339	93	267	247	104	362	447	122	300	326					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	764	42	42	98	19	15	56	49	26	2	7	31	31	58	2	2	65	10	24	4	19	17	0	21	48	5	45	26					
6	Число погашенных избирательных бюллетеней	4078	386	449	607	743	57	322	9	69	273	29	436	31	306	2	20	88	22	27	3	4	16	1	67	45	3	25	38					
7	Число избирательных бюллетеней в переносных ящиках для голосования	764	42	42	98	19	15	56	49	26	2	7	31	31	58	2	2	65	10	24	4	19	17	0	21	48	5	45	26					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	14695	542	509	1175	1158	528	472	2442	1339	353	464	703	758	616	46	78	727	178	339	93	267	247	104	362	447	122	300	326					
9	Число недействительных избирательных бюллетеней	116	1	2	7	10	0	0	9	15	9	8	3	9	3	0	0	5	1	2	2	3	0	0	8	4	2	5	8					
10	Число действительных избирательных бюллетеней	15343	583	549	1266	1167	543	528	2482	1350	346	463	731	780	671	48	80	787	187	361	95	283	264	104	375	491	125	340	344					
