Выборы Президента Российской Федерации																																																																													
Дата голосования: 04.03.2012																																																																													
																																																																													
Наименование Избирательной комиссии:    Курск, Сеймская																																																																													
																																																																													
Сводная таблица итогов голосования																																																																													
																																																																													
	Число участковых избирательных комиссий	66																																																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	66																																																																											
																																																																													
		Сумма	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98									
1	Число избирателей, включенных в список избирателей	122754	2193	2421	1581	1432	1706	2206	1228	1695	2553	2183	2259	2008	2364	2314	2096	2435	1815	1224	916	2188	1990	2405	1286	1751	2058	1994	1970	2241	1465	1550	1582	2832	1884	1799	2266	1839	1690	2116	1158	1629	1743	2119	2199	2126	2524	2399	892	2230	2091	1712	2324	2056	2087	1610	1593	2398	2184	1244	2259	2543	2553	1904	952	193	363	134									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	117150	2100	2300	1450	1350	1650	2150	1150	1600	2450	2050	2100	1900	2300	2250	2050	2350	1750	1150	850	2100	1950	2300	1250	1700	2000	1850	1850	2150	1400	1400	1500	2600	1700	1700	2200	1700	1600	2050	1100	1450	1650	2000	2100	2050	2400	2250	850	2150	2000	1650	2250	2000	2000	1400	1500	2150	2100	1200	2200	2400	2450	1850	1000	300	450	300									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	70098	994	1403	724	747	997	1280	718	842	1472	1203	1251	1205	1337	1347	1155	1456	1057	676	505	1267	1081	1424	722	1065	1090	1204	1196	1117	838	948	951	1788	1187	1051	1335	1079	972	1322	668	1032	1000	1217	1191	1198	1411	1239	438	1191	1093	911	1173	1009	1247	920	954	1540	1382	644	1251	1525	1396	826	948	193	363	132									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2829	99	29	55	44	28	74	24	25	64	88	74	38	71	46	29	89	34	30	29	37	17	32	75	24	91	44	33	64	18	29	20	26	27	36	20	21	25	40	37	28	96	15	61	43	24	87	103	43	81	50	47	51	29	44	35	28	16	15	26	40	23	158	0	0	0	0									
6	Число погашенных избирательных бюллетеней	44223	1007	868	671	559	625	796	408	733	914	759	775	657	892	857	866	805	659	444	316	796	852	844	453	611	819	602	621	969	544	423	529	786	486	613	845	600	603	688	395	390	554	768	848	809	965	924	309	916	826	689	1030	940	724	436	511	582	702	541	923	835	1031	866	52	107	87	168									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2828	99	29	55	44	28	74	24	25	64	88	74	38	71	46	29	89	34	30	29	37	17	32	75	24	91	44	33	64	18	29	20	26	27	36	20	21	25	39	37	28	96	15	61	43	24	87	103	43	81	50	47	51	29	44	35	28	16	15	26	40	23	158	0	0	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	70090	994	1403	724	747	996	1279	718	842	1472	1203	1251	1204	1336	1347	1155	1456	1057	676	505	1267	1081	1424	722	1065	1090	1204	1196	1117	838	948	951	1787	1187	1051	1335	1079	972	1322	668	1032	1000	1217	1191	1197	1411	1239	438	1191	1093	911	1173	1009	1247	920	953	1540	1382	643	1251	1525	1396	826	948	193	363	132									
9	Число недействительных избирательных бюллетеней	826	19	37	8	5	3	25	7	19	16	15	11	18	13	12	13	15	11	8	3	15	17	22	13	11	10	29	16	7	17	5	12	25	14	11	13	7	11	17	8	15	12	13	15	19	5	10	2	13	10	5	8	16	8	7	15	15	20	5	15	17	12	10	15	3	3	0									
10	Число действительных избирательных бюллетеней	72092	1074	1395	771	786	1021	1328	735	848	1520	1276	1314	1224	1394	1381	1171	1530	1080	698	531	1289	1081	1434	784	1078	1171	1219	1213	1174	839	972	959	1788	1200	1076	1342	1093	986	1344	697	1045	1084	1219	1237	1221	1430	1316	539	1221	1164	956	1212	1044	1268	957	973	1553	1378	653	1262	1548	1407	974	933	190	360	132									
11	Число полученных открепительных  удостоверений	2414	35	45	30	35	40	55	30	30	60	40	45	30	60	40	40	50	45	25	20	40	30	40	40	35	50	30	45	40	38	40	30	67	35	40	58	40	30	50	35	45	35	35	40	40	60	51	20	32	30	40	40	30	40	30	20	45	43	25	45	40	40	20	0	0	0	0									
