Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Тереньгульская  																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656					
1	"Число избирателей, внесенных в списки"	15755	1279	1629	1524	649	396	171	303	475	200	201	606	764	80	323	356	351	149	348	641	450	248	956	674	58	373	322	809	104	1316					
2	"Число бюллетеней, полученных участковыми комиссиями"	14489	1200	1500	1430	580	360	168	280	440	196	196	550	690	81	300	320	320	146	320	580	410	230	890	610	56	320	290	730	106	1190					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	8514	649	842	709	400	194	88	212	289	107	112	348	394	40	165	206	167	90	209	324	282	127	480	273	44	315	147	463	53	785					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	583	20	19	55	13	31	23	21	24	15	20	38	20	16	25	14	39	19	10	18	17	24	18	40	0	0	11	10	13	10					
6	Число погашенных бюллетеней	5392	531	639	666	167	135	57	47	127	74	64	164	276	25	110	100	114	37	101	238	111	79	392	297	12	5	132	257	40	395					
7	Число бюллетеней в переносных ящиках для голосования	583	20	19	55	13	31	23	21	24	15	20	38	20	16	25	14	39	19	10	18	17	24	18	40	0	0	11	10	13	10					
8	Число бюллетеней в стационарных ящиках для голосования	8512	649	842	709	400	194	88	212	289	107	112	348	394	40	165	206	167	90	209	322	282	127	480	273	44	315	147	463	53	785					
9	Число недействительных бюллетеней	346	11	14	10	21	26	4	7	10	3	8	15	18	0	8	4	5	7	8	20	9	29	29	11	1	7	8	14	1	38					
10	Число действительных бюллетеней	8749	658	847	754	392	199	107	226	303	119	124	371	396	56	182	216	201	102	211	320	290	122	469	302	43	308	150	459	65	757					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	321	20	20	20	10	5	5	5	7	7	7	10	10	4	7	10	7	5	7	10	7	7	20	20	3	20	10	15	3	40					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	66	10	11	9	2	2	0	0	2	0	0	0	2	0	2	0	0	0	0	1	1	0	1	0	0	9	0	0	0	14					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	94	1	3	4	2	4	2	4	3	2	2	3	1	1	1	4	1	2	3	0	0	3	5	1	3	2	5	2	0	30					
14	Число погашенных открепительных удостоверений	255	10	9	11	8	3	5	5	5	7	7	10	8	4	5	10	7	5	7	9	6	7	19	20	3	11	10	15	3	26					
15	Число открепительных удостоверений выданных ТИК	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	"1. ""ЕДИНЕНИЕ"""	145	7	7	9	13	1	2	6	0	0	1	5	7	7	3	6	8	1	2	7	5	1	4	5	0	3	4	16	2	13					
		1.59%	1.04%	0.81%	1.17%	3.14%	0.44%	1.80%	2.57%	0.0%	0.0%	0.75%	1.29%	1.69%	12.49%	1.57%	2.72%	3.88%	0.91%	0.91%	2.05%	1.67%	0.66%	0.80%	1.59%	0.0%	0.95%	2.53%	3.38%	3.03%	1.63%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	87	4	10	9	7	4	0	0	2	1	1	1	4	0	1	7	3	1	2	6	1	0	0	2	0	3	1	3	0	14					
		0.95%	0.59%	1.16%	1.17%	1.69%	1.77%	0.0%	0.0%	0.63%	0.81%	0.75%	0.25%	0.96%	0.0%	0.52%	3.18%	1.45%	0.91%	0.91%	1.76%	0.33%	0.0%	0.0%	0.63%	0.0%	0.95%	0.63%	0.63%	0.0%	1.76%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	189	16	8	13	3	7	4	2	2	2	5	13	20	0	4	4	4	0	2	12	5	6	7	10	0	7	3	7	3	20					
		2.07%	2.39%	0.92%	1.70%	0.72%	3.11%	3.60%	0.85%	0.63%	1.63%	3.78%	3.36%	4.83%	0.0%	2.10%	1.81%	1.94%	0.0%	0.91%	3.52%	1.67%	3.97%	1.40%	3.19%	0.0%	2.22%	1.89%	1.47%	4.54%	2.51%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	79	6	5	14	3	3	3	2	0	0	0	2	8	0	0	0	1	4	2	2	5	0	1	2	0	8	1	1	0	6					
