Выборы Президента Российской Федерации																																													
Дата голосования: 04.03.2012																																													
																																													
Наименование Избирательной комиссии:    Волжская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	34																																											
																																													
		Сумма	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178									
1	Число избирателей, включенных в список избирателей	62318	2000	1901	1774	2271	1643	1736	2274	1856	1918	1728	1014	2528	617	442	1224	1483	1110	2234	1650	808	2513	982	2480	2798	2616	2676	2569	2336	2380	2587	1615	2343	1733	479									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	58038	1900	1800	1700	2100	1500	1500	2200	1800	1800	1600	900	2500	550	400	1150	1400	1000	2100	1500	800	2500	900	2500	2300	2500	2600	2300	1900	2000	2538	1600	2200	1600	400									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	34257	1219	1107	925	1320	1028	1004	833	772	982	960	519	1550	465	259	522	817	519	1211	879	351	1514	599	1278	2093	1199	1294	1386	1435	1329	1556	1032	1204	825	271									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2509	90	136	102	34	62	63	56	52	122	70	56	144	13	13	126	29	104	64	190	73	37	22	7	150	64	77	41	20	49	48	123	134	104	34									
6	Число погашенных избирательных бюллетеней	21272	591	557	673	746	410	433	1311	976	696	570	325	806	72	128	502	554	377	825	431	376	949	279	1215	57	1237	1229	873	445	622	934	445	862	671	95									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2509	90	136	102	34	62	63	56	52	122	70	56	144	13	13	126	29	104	64	190	73	37	22	7	150	64	77	41	20	49	48	123	134	104	34									
8	Число бюллетеней в стационарных ящиках для голосования	34254	1219	1107	925	1320	1028	1004	833	772	982	960	519	1550	465	259	522	817	519	1211	879	351	1514	599	1278	2093	1198	1294	1386	1434	1329	1556	1032	1203	825	271									
