Выборы Президента Российской Федерации																																																								
Дата голосования: 02.03.2008																																																								
																																																								
Наименование Избирательной комиссии:    Волжская																																																								
																																																								
Сводная таблица результатов выборов																																																								
																																																								
	Число участковых избирательных комиссий	49																																																						
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	49																																																						
																																																								
		Сумма	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195					
1	"Число избирателей, включенных в списки избирателей"	58545	1535	1910	1736	330	1923	1809	1602	932	799	874	402	476	286	192	1870	1606	666	285	2570	534	431	1168	911	388	685	415	2177	1052	291	254	804	2672	2559	2450	2250	1350	1004	1201	1175	1624	1027	1893	1721	1028	1511	1957	259	1594	357					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	56000	1500	1800	1700	300	1900	1800	1500	800	700	800	400	450	250	200	1800	1600	600	250	2300	450	400	1100	900	350	650	400	2000	1000	250	250	750	2500	2500	2500	2500	1300	1000	1200	1000	1500	1000	1800	1600	850	1500	2000	250	1500	350					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	33061	1030	1118	1033	227	851	868	740	368	278	359	124	150	136	153	978	814	470	198	1697	363	292	593	433	222	327	155	1540	812	191	189	483	1605	1644	1292	1662	613	380	562	385	832	515	1252	660	799	1109	1028	122	1176	233					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2572	45	94	37	13	37	58	41	34	31	21	24	26	99	15	44	93	35	7	105	19	29	29	52	26	25	0	81	55	30	8	101	78	92	13	57	170	80	32	110	38	42	25	66	34	150	74	45	127	25					
6	Число погашенных избирательных бюллетеней	20367	425	588	630	60	1012	874	719	398	391	420	252	274	15	32	778	693	95	45	498	68	79	478	415	102	298	245	379	133	29	53	166	817	764	1195	781	517	540	606	505	630	443	523	874	17	241	898	83	197	92					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2572	45	94	37	13	37	58	41	34	31	21	24	26	99	15	44	93	35	7	105	19	29	29	52	26	25	0	81	55	30	8	101	78	92	13	57	170	80	32	110	38	42	25	66	34	150	74	45	127	25					
8	Число бюллетеней в стационарных ящиках для голосования	33030	1030	1118	1033	227	851	865	740	368	278	359	124	150	136	153	978	814	470	198	1697	363	292	593	433	222	327	155	1540	812	191	189	483	1605	1639	1292	1662	613	380	562	385	832	515	1241	660	787	1109	1028	122	1176	233					
9	Число недействительных избирательных бюллетеней	414	4	10	6	1	21	12	21	2	3	4	0	0	0	0	7	6	12	3	16	5	2	5	28	0	8	4	16	3	0	0	7	19	20	18	31	8	2	9	4	16	18	7	15	12	6	18	0	5	0					
10	Число действительных избирательных бюллетеней	35188	1071	1202	1064	239	867	911	760	400	306	376	148	176	235	168	1015	901	493	202	1786	377	319	617	457	248	344	151	1605	864	221	197	577	1664	1711	1287	1688	775	458	585	491	854	539	1259	711	809	1253	1084	167	1298	258					
11	Число полученных открепительных  удостоверений	683	10	20	15	5	15	15	15	10	10	10	5	5	5	5	20	15	5	5	15	10	5	10	10	5	5	5	15	10	5	5	10	45	45	45	45	10	10	15	15	15	10	15	10	10	48	10	5	25	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	418	8	15	7	1	14	15	9	7	1	4	2	0	0	0	13	14	1	0	15	6	4	10	9	5	1	0	7	4	0	1	2	30	20	42	13	3	2	10	9	7	8	10	8	7	48	10	0	13	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	500	5	2	3	5	6	3	9	7	7	5	3	1	8	0	14	5	2	8	14	26	13	8	6	3	0	1	8	6	1	2	6	13	6	11	2	4	10	7	6	12	6	8	48	116	13	12	6	30	3					
14	Число неиспользованных открепительных удостоверений	265	2	5	8	4	1	0	6	3	9	6	3	5	5	5	7	1	4	5	0	4	1	0	1	0	4	5	8	6	5	4	8	15	25	3	32	7	8	5	6	8	2	5	2	3	0	0	5	12	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	17	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	2	1	0	1	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
