Выборы Президента Российской Федерации																																																																
Дата голосования: 02.03.2008																																																																
																																																																
Наименование Избирательной комиссии:    Лазовская																																																																
																																																																
Сводная таблица результатов выборов																																																																
																																																																
	Число участковых избирательных комиссий	57																																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	57																																																														
																																																																
		Сумма	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №672					
1	"Число избирателей, включенных в списки избирателей"	35073	1480	1795	1240	664	1355	712	886	344	741	72	1516	2445	675	1381	2411	459	437	250	467	122	788	525	487	50	276	71	376	171	683	85	623	156	513	682	59	90	255	143	105	273	198	153	373	114	1272	78	524	228	552	686	303	350	529	1013	900	1325	612					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	35350	1490	1820	1160	700	1350	750	850	380	770	75	1470	2400	630	1360	2410	450	400	245	470	115	840	590	580	50	280	70	330	180	720	100	610	160	520	700	50	95	240	140	90	250	200	170	350	120	1245	75	520	220	600	730	300	350	530	1080	970	1380	620					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	24407	1163	1243	803	495	1170	550	631	236	548	68	1032	1647	322	734	1704	310	318	194	314	105	566	348	361	39	241	54	303	142	487	69	484	134	333	417	48	70	199	98	82	214	173	102	258	93	758	65	346	195	384	505	205	279	422	540	619	809	378					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3055	60	128	101	51	39	68	105	50	107	4	89	150	107	94	43	28	51	26	85	10	73	91	64	11	19	12	27	11	103	12	73	11	63	94	2	9	19	18	6	14	12	28	28	9	209	8	57	21	80	58	37	19	32	91	62	78	98					
6	Число погашенных избирательных бюллетеней	7882	267	449	256	154	141	132	114	94	115	3	349	603	201	532	663	112	31	25	71	0	201	151	155	0	20	4	0	27	130	19	53	15	124	189	0	16	22	24	2	22	15	40	64	18	278	2	117	4	136	167	58	52	70	449	289	493	144					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3061	60	128	101	51	39	68	105	50	107	4	89	150	107	94	43	28	51	26	85	10	73	91	64	11	19	12	27	11	103	12	73	11	63	94	2	9	19	18	6	14	12	28	28	9	209	8	57	21	80	58	37	19	38	91	62	78	98					
8	Число бюллетеней в стационарных ящиках для голосования	24361	1163	1243	803	495	1170	550	631	236	548	68	1029	1647	322	734	1661	310	318	194	314	105	566	348	361	39	241	54	303	142	487	69	484	134	333	417	48	70	199	98	82	214	173	102	258	93	758	65	346	195	384	505	205	279	422	540	619	809	378					
9	Число недействительных избирательных бюллетеней	356	17	33	15	7	16	11	14	10	9	0	6	19	3	7	41	2	12	1	0	0	6	8	2	0	2	0	1	2	5	0	7	0	5	0	0	1	2	0	1	0	3	0	8	1	9	0	7	4	6	5	5	1	2	7	9	18	6					
10	Число действительных избирательных бюллетеней	27066	1206	1338	889	539	1193	607	722	276	646	72	1112	1778	426	821	1663	336	357	219	399	115	633	431	423	50	258	66	329	151	585	81	550	145	391	511	50	78	216	116	87	228	182	130	278	101	958	73	396	212	458	558	237	297	458	624	672	869	470					
11	Число полученных открепительных  удостоверений	1105	48	43	30	19	85	32	35	8	28	3	20	45	11	25	54	10	15	13	13	0	30	36	15	5	5	3	12	15	45	7	18	8	15	20	3	3	20	3	3	18	3	13	3	10	35	0	20	10	45	20	13	3	10	38	25	25	11					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1062	47	43	24	19	85	32	35	8	28	3	19	43	9	20	54	10	15	13	13	0	30	31	15	1	5	3	12	10	42	6	18	8	15	19	1	3	20	3	3	18	3	13	1	9	34	0	20	9	45	20	13	3	10	38	25	25	11					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	546	34	32	22	7	41	9	15	3	4	8	18	16	14	10	21	4	7	3	10	1	10	6	0	4	3	2	2	6	12	2	9	4	5	6	4	1	4	6	2	9	2	3	21	6	11	6	14	15	10	7	1	19	16	8	9	13	9					
14	Число неиспользованных открепительных удостоверений	43	1	0	6	0	0	0	0	0	0	0	1	2	2	5	0	0	0	0	0	0	0	5	0	4	0	0	0	5	3	1	0	0	0	1	2	0	0	0	0	0	0	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	22	5	3	1	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																
18	Богданов Андрей Владимирович	405	18	19	23	9	17	3	15	4	9	0	21	26	5	12	21	0	2	5	5	0	4	6	8	0	3	1	2	3	8	0	5	1	5	13	0	2	5	5	2	3	3	2	4	0	18	1	6	1	12	10	6	1	10	8	12	15	6					
		1.48%	1.47%	1.39%	2.54%	1.65%	1.41%	0.49%	2.04%	1.40%	1.37%	0.00%	1.88%	1.45%	1.17%	1.45%	1.23%	0.00%	0.54%	2.27%	1.25%	0.00%	0.63%	1.37%	1.88%	0.00%	1.15%	1.52%	0.61%	1.96%	1.36%	0.00%	0.90%	0.69%	1.26%	2.54%	0.00%	2.53%	2.29%	4.31%	2.27%	1.32%	1.62%	1.54%	1.40%	0.00%	1.86%	1.37%	1.49%	0.46%	2.59%	1.78%	2.48%	0.34%	2.17%	1.27%	1.76%	1.69%	1.26%					
19	Жириновский Владимир Вольфович	4582	195	222	132	66	235	115	154	67	123	20	192	285	69	148	297	58	54	26	69	14	95	78	44	10	29	8	32	33	120	14	65	19	41	62	15	15	24	31	18	28	19	23	65	24	135	14	69	32	90	100	35	59	119	101	123	143	109					
		16.71%	15.94%	16.19%	14.60%	12.09%	19.44%	18.61%	20.92%	23.43%	18.78%	27.78%	17.17%	15.86%	16.08%	17.87%	17.43%	17.16%	14.63%	11.82%	17.29%	12.17%	14.87%	17.77%	10.35%	20.00%	11.15%	12.12%	9.70%	21.57%	20.34%	17.28%	11.67%	13.10%	10.35%	12.13%	30.00%	18.99%	11.01%	26.72%	20.45%	12.28%	10.27%	17.69%	22.73%	23.53%	13.96%	19.18%	17.12%	14.81%	19.40%	17.76%	14.46%	19.80%	25.87%	16.01%	18.06%	16.12%	22.90%					
20	Зюганов Геннадий Андреевич	5574	269	270	204	139	121	89	127	55	142	12	278	524	131	200	436	53	50	45	80	9	134	70	44	9	42	4	48	25	65	12	84	27	89	104	2	24	26	10	9	26	35	28	64	16	213	5	58	18	77	122	58	59	87	155	166	235	90					
		20.33%	21.99%	19.69%	22.57%	25.46%	10.01%	14.40%	17.26%	19.23%	21.68%	16.67%	24.87%	29.16%	30.54%	24.15%	25.59%	15.68%	13.55%	20.45%	20.05%	7.83%	20.97%	15.95%	10.35%	18.00%	16.15%	6.06%	14.55%	16.34%	11.02%	14.81%	15.08%	18.62%	22.47%	20.35%	4.00%	30.38%	11.93%	8.62%	10.23%	11.40%	18.92%	21.54%	22.38%	15.69%	22.03%	6.85%	14.39%	8.33%	16.59%	21.67%	23.97%	19.80%	18.91%	24.56%	24.38%	26.49%	18.91%					
