Выборы Президента Российской Федерации																																																																		
Дата голосования: 04.03.2012																																																																		
																																																																		
Наименование Избирательной комиссии:    Лазовская																																																																		
																																																																		
Сводная таблица итогов голосования																																																																		
																																																																		
	Число участковых избирательных комиссий	55																																																																
	Число участковых избирательных комиссий, приступивших к передаче сведений	55																																																																
																																																																		
		Сумма	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628									
1	Число избирателей, включенных в список избирателей	36365	368	570	996	921	1378	1559	1959	1617	1175	873	845	1017	417	814	73	1561	2397	705	1649	2322	472	496	261	531	131	847	556	589	73	310	75	362	175	818	92	628	147	523	708	64	95	260	122	106	233	143	181	464	121	1260	306	531	290	548	631									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	36794	380	590	1020	950	1350	1550	1950	1500	1200	890	870	1000	435	820	65	1500	2300	700	1650	2300	480	525	275	560	135	885	575	620	67	330	77	370	195	865	100	640	160	550	700	60	100	285	140	110	290	190	190	460	135	1250	320	550	295	590	700									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	20406	159	277	411	473	646	1036	1190	875	591	580	477	599	249	519	54	881	1514	321	766	1437	314	267	163	267	83	432	274	338	45	180	45	183	110	426	50	363	75	286	299	37	60	150	84	63	169	106	115	247	95	626	188	260	248	344	359									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2987	45	48	106	74	83	74	117	112	135	11	85	76	29	118	4	59	126	70	83	42	28	79	22	60	13	112	71	64	15	34	9	45	20	86	24	127	26	54	103	10	16	13	9	6	16	15	4	82	3	135	24	45	13	48	59									
6	Число погашенных избирательных бюллетеней	13398	173	265	503	403	621	440	643	513	474	299	308	325	157	183	7	560	660	309	801	821	138	179	90	233	39	341	230	218	7	116	23	142	65	353	26	150	59	210	298	13	24	122	47	41	105	69	71	131	37	489	108	245	34	198	282									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2990	48	48	106	74	83	74	117	112	135	11	85	76	29	118	4	59	126	70	83	42	28	79	22	60	13	112	71	64	15	34	9	45	20	86	24	127	26	54	103	10	16	13	9	6	16	15	4	82	3	135	24	45	13	48	59									
8	Число бюллетеней в стационарных ящиках для голосования	20370	159	277	411	470	646	1036	1190	875	588	579	477	599	249	519	54	880	1514	321	766	1437	286	267	163	267	83	432	274	338	45	180	45	183	110	426	50	363	75	286	299	37	60	150	84	63	169	106	115	247	95	626	188	260	248	344	359									
9	Число недействительных избирательных бюллетеней	302	1	3	1	8	10	17	24	17	7	14	5	14	3	4	0	9	26	6	16	22	3	8	2	2	1	2	2	4	0	0	0	1	4	5	0	5	1	4	4	1	1	6	1	0	5	2	0	3	0	6	1	4	5	6	6									
10	Число действительных избирательных бюллетеней	23058	206	322	516	536	719	1093	1283	970	716	576	557	661	275	633	58	930	1614	385	833	1457	311	338	183	325	95	542	343	398	60	214	54	227	126	507	74	485	100	336	398	46	75	157	92	69	180	119	119	326	98	755	211	301	256	386	412									
11	Число полученных открепительных  удостоверений	1185	25	10	30	20	20	29	28	29	23	30	30	30	15	30	0	25	36	10	15	40	10	30	20	30	20	25	15	27	10	15	10	10	20	50	10	25	12	15	10	5	10	25	20	15	61	20	20	20	15	35	15	15	0	30	40									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1147	25	10	27	20	15	29	27	29	23	29	30	30	15	30	0	25	36	10	9	40	8	30	20	30	20	25	15	27	10	15	10	10	20	50	10	25	12	15	10	5	10	25	20	13	54	20	17	13	14	35	15	15	0	30	40									
13	Число избирателей, проголосовавших по открепительным удостоверениям	546	6	10	5	8	19	23	34	27	10	33	9	24	5	11	0	10	21	8	10	35	4	9	4	8	5	10	7	12	6	3	1	5	2	11	1	9	5	7	12	5	6	4	5	1	4	2	4	15	4	13	1	3	33	4	13									
14	Число неиспользованных открепительных удостоверений	38	0	0	3	0	5	0	1	0	0	1	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	3	7	1	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	15	0	0	0	0	0	2	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																		
19	Жириновский Владимир Вольфович	2834	46	40	60	48	63	105	173	128	78	78	84	93	41	53	12	130	167	40	117	170	49	52	17	39	8	72	43	51	7	28	9	17	19	52	10	40	12	38	44	5	7	16	20	12	16	7	10	56	18	86	15	55	42	74	62									
		12.13%	22.22%	12.31%	11.61%	8.82%	8.64%	9.46%	13.24%	12.97%	10.79%	13.22%	14.95%	13.78%	14.75%	8.32%	20.69%	13.84%	10.18%	10.23%	13.78%	11.49%	15.61%	15.03%	9.19%	11.93%	8.33%	13.24%	12.46%	12.69%	11.67%	13.08%	16.67%	7.46%	14.62%	10.16%	13.51%	8.16%	11.88%	11.18%	10.95%	10.64%	9.21%	9.82%	21.51%	17.39%	8.65%	5.79%	8.40%	17.02%	18.37%	11.30%	7.08%	18.03%	16.09%	18.88%	14.83%									
