Выборы Президента Российской Федерации																																																													
Дата голосования: 02.03.2008																																																													
																																																													
Наименование Избирательной комиссии:    Темрюкская																																																													
																																																													
Сводная таблица результатов выборов																																																													
																																																													
	Число участковых избирательных комиссий	54																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	54																																																											
																																																													
		Сумма	УИК №4901	УИК №4902	УИК №4903	УИК №4904	УИК №4905	УИК №4906	УИК №4907	УИК №4908	УИК №4909	УИК №4910	УИК №4911	УИК №4912	УИК №4913	УИК №4914	УИК №4915	УИК №4916	УИК №4917	УИК №4918	УИК №4919	УИК №4920	УИК №4921	УИК №4922	УИК №4923	УИК №4924	УИК №4925	УИК №4926	УИК №4927	УИК №4928	УИК №4929	УИК №4930	УИК №4931	УИК №4932	УИК №4933	УИК №4934	УИК №4935	УИК №4936	УИК №4937	УИК №4938	УИК №4939	УИК №4940	УИК №4941	УИК №4942	УИК №4943	УИК №4944	УИК №4945	УИК №4946	УИК №4947	УИК №4948	УИК №4949	УИК №4950	УИК №4951	УИК №4952	УИК №4953	УИК №4954					
1	"Число избирателей, включенных в списки избирателей"	78448	1151	470	1685	1754	1031	2043	1681	2235	1784	2177	1248	1470	1308	1258	1615	1469	1364	1336	1662	1552	1605	1322	887	1979	972	2270	1958	1293	1251	1163	2096	1270	1829	1800	1363	1469	1101	1900	1134	837	1556	1140	2041	1450	1055	451	392	2116	2027	1806	782	1320	1090	1430					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	79862	1146	472	1682	1835	1112	2027	1654	2288	1782	2480	1335	1427	1336	1226	1648	1623	1300	1302	1583	1537	1664	1294	926	1962	1011	2253	2043	1349	1314	1211	2200	1181	1993	1898	1333	1537	1067	1894	1179	808	1434	1107	1960	1488	1034	453	406	2164	2225	1933	839	1321	1080	1506					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	60272	766	263	1164	1217	724	1446	1205	1557	1315	1672	829	1278	879	1102	1160	1019	807	1036	1369	1175	1297	987	688	1479	705	1791	1598	963	1008	866	1524	982	1497	1524	1135	1258	879	1567	871	643	1212	832	1897	1124	658	358	366	1750	1726	1349	583	1024	888	1260					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	8146	213	137	170	190	127	217	138	121	179	168	171	149	189	116	127	128	400	156	144	206	147	160	93	205	135	168	142	153	133	122	199	96	295	242	188	185	83	71	44	66	116	178	31	244	223	36	17	171	132	221	92	122	39	151					
6	Число погашенных избирательных бюллетеней	11444	167	72	348	428	261	364	311	610	288	640	335	0	268	8	361	476	93	110	70	156	220	147	145	278	171	294	303	233	173	223	477	103	201	132	10	94	105	256	264	99	106	97	32	120	153	59	23	243	367	363	164	175	153	95					
7	Число избирательных бюллетеней в переносных ящиках для голосования	8146	213	137	170	190	127	217	138	121	179	168	171	149	189	116	127	128	400	156	144	206	147	160	93	205	135	168	142	153	133	122	199	96	295	242	188	185	83	71	44	66	116	178	31	244	223	36	17	171	132	221	92	122	39	151					
8	Число бюллетеней в стационарных ящиках для голосования	60245	766	263	1164	1217	722	1446	1205	1557	1315	1672	829	1278	879	1102	1160	1019	807	1036	1369	1175	1294	987	686	1479	705	1791	1598	963	1006	864	1524	982	1497	1524	1135	1258	876	1567	871	643	1212	832	1897	1124	658	358	366	1750	1713	1349	583	1024	888	1260					
9	Число недействительных избирательных бюллетеней	1038	8	7	0	18	10	27	21	26	15	44	17	106	9	0	5	22	9	8	11	25	18	8	24	9	12	4	0	1	22	11	30	11	30	48	134	19	17	5	17	8	6	18	20	22	13	9	4	51	0	9	9	5	23	33					
10	Число действительных избирательных бюллетеней	67353	971	393	1334	1389	839	1636	1322	1652	1479	1796	983	1321	1059	1218	1282	1125	1198	1184	1502	1356	1423	1139	755	1675	828	1955	1740	1115	1117	975	1693	1067	1762	1718	1189	1424	942	1633	898	701	1322	992	1908	1346	868	385	379	1870	1845	1561	666	1141	904	1378					
11	Число полученных открепительных  удостоверений	1443	19	8	25	16	19	31	24	32	26	33	21	11	16	14	19	17	47	14	22	24	24	17	20	24	15	29	51	37	37	27	40	30	30	33	28	29	20	28	22	17	40	25	25	20	14	9	35	66	62	52	20	29	20	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1433	19	8	25	16	19	31	24	30	26	33	21	11	16	14	19	17	47	13	22	24	24	17	20	24	15	29	50	37	37	26	38	29	30	33	28	29	20	28	22	16	39	25	25	20	14	9	35	66	62	52	20	29	20	30					
