Выборы Президента Российской Федерации																																																				
Дата голосования: 02.03.2008																																																				
																																																				
Наименование Избирательной комиссии:    Ташлинская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
	Число участковых избирательных комиссий	45																																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	45																																																		
																																																				
		Сумма	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651	УИК №1652	УИК №1653	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671					
1	"Число избирателей, включенных в списки избирателей"	19751	821	479	176	382	219	171	438	90	170	436	701	171	224	231	1108	472	491	108	186	274	585	77	521	169	83	353	93	247	868	235	188	2808	2674	87	634	197	578	166	150	275	200	560	227	175	253					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	19240	819	485	175	394	219	168	446	89	172	436	708	170	224	231	1109	477	498	107	186	275	592	75	533	184	81	357	93	247	878	238	191	2484	2382	88	641	192	587	165	148	275	209	559	226	173	254					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	15576	617	413	161	275	197	151	373	81	156	420	504	149	173	185	908	379	457	95	136	233	534	72	388	134	81	313	79	202	601	165	135	1840	1879	73	540	156	516	162	132	236	177	511	198	160	229					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	684	0	13	6	31	15	0	0	0	0	5	20	4	19	15	74	9	3	0	4	3	7	0	44	14	0	13	0	6	52	0	13	171	85	4	11	5	9	0	9	10	10	0	0	0	0					
6	Число погашенных избирательных бюллетеней	2980	202	59	8	88	7	17	73	8	16	11	184	17	32	31	127	89	38	12	46	39	51	3	101	36	0	31	14	39	225	73	43	473	418	11	90	31	62	3	7	29	22	48	28	13	25					
7	Число избирательных бюллетеней в переносных ящиках для голосования	684	0	13	6	31	15	0	0	0	0	5	20	4	19	15	74	9	3	0	4	3	7	0	44	14	0	13	0	6	52	0	13	171	85	4	11	5	9	0	9	10	10	0	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	15576	617	413	161	275	197	151	373	81	156	420	504	149	173	185	908	379	457	95	136	233	534	72	388	134	81	313	79	202	601	165	135	1840	1879	73	540	156	516	162	132	236	177	511	198	160	229					
9	Число недействительных избирательных бюллетеней	264	1	4	1	37	19	13	1	0	1	2	5	1	6	1	8	3	22	0	0	11	5	0	2	0	0	6	9	11	7	1	4	4	9	0	9	2	5	0	1	21	15	17	0	0	0					
10	Число действительных избирательных бюллетеней	15996	616	422	166	269	193	138	372	81	155	423	519	152	186	199	974	385	438	95	140	225	536	72	430	148	81	320	70	197	646	164	144	2007	1955	77	542	159	520	162	140	225	172	494	198	160	229					
11	Число полученных открепительных  удостоверений	180	10	5	0	5	0	0	5	0	0	5	5	0	0	0	10	3	5	0	0	0	5	0	5	8	0	7	0	0	10	0	0	30	39	0	5	0	5	0	0	5	3	5	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	175	10	5	0	5	0	0	5	0	0	5	5	0	0	0	10	3	5	0	0	0	5	0	5	8	0	7	0	0	10	0	0	30	39	0	5	0	5	0	0	0	3	5	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	74	1	1	1	0	0	1	0	2	1	0	0	1	1	2	6	3	2	1	0	1	1	1	3	1	2	0	1	1	1	1	1	10	18	0	2	2	2	1	0	1	1	0	0	0	0					
14	Число неиспользованных открепительных удостоверений	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	20	1	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	4	5	0	2	0	0	0	0	0	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
