Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Свободненская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574					
1	"Число избирателей, внесенных в списки"	11652	396	431	132	84	124	553	247	132	234	400	101	324	613	120	777	51	426	280	276	278	434	266	239	434	125	55	439	177	426	258	88	280	143	606	288	187	282	946					
2	"Число бюллетеней, полученных участковыми комиссиями"	11753	358	415	127	80	113	570	247	126	234	397	106	345	685	174	777	54	422	280	295	279	460	246	238	432	112	56	451	177	434	263	122	286	140	550	283	197	288	934					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	7067	258	236	62	70	73	344	125	78	123	232	76	245	238	76	434	30	240	155	123	203	239	134	143	296	87	46	269	98	273	169	79	159	96	337	220	176	133	692					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	491	20	21	11	0	0	14	11	0	11	37	6	0	95	1	24	4	14	7	39	0	28	4	4	13	0	0	11	7	0	14	9	24	3	30	7	0	14	8					
6	Число погашенных бюллетеней	4180	80	158	54	10	40	212	111	48	100	128	24	100	352	97	319	20	168	118	133	76	193	108	91	123	25	10	171	72	161	65	34	103	41	183	56	21	141	234					
7	Число бюллетеней в переносных ящиках для голосования	506	20	21	11	0	0	14	11	0	11	37	6	0	95	1	24	4	14	7	39	0	28	4	4	13	0	0	11	7	0	29	9	24	3	30	7	0	14	8					
8	Число бюллетеней в стационарных ящиках для голосования	7066	257	236	62	70	73	344	125	78	123	232	76	245	238	76	434	30	240	155	123	203	239	134	143	296	87	46	269	98	273	169	79	159	96	337	220	176	133	692					
9	Число недействительных бюллетеней	73	0	0	1	0	1	4	1	0	3	8	1	1	2	2	2	1	2	0	3	1	7	0	3	2	1	0	4	0	1	2	1	4	2	2	2	2	0	7					
10	Число действительных бюллетеней	7499	277	257	72	70	72	354	135	78	131	261	81	244	331	75	456	33	252	162	159	202	260	138	144	307	86	46	276	105	272	196	87	179	97	365	225	174	147	693					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	150	5	5	2	2	2	5	3	4	3	5	2	4	5	2	5	1	5	3	3	5	5	4	4	5	2	2	5	4	5	5	4	4	3	4	4	4	4	11					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	39	2	2	0	0	0	4	0	0	0	1	0	0	2	0	4	0	2	1	1	1	1	0	1	1	0	0	1	0	1	1	0	3	0	2	0	0	0	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	28	1	1	1	0	0	1	0	1	3	2	1	1	0	0	3	0	2	0	0	1	1	0	0	1	0	1	0	0	2	0	1	0	1	0	0	0	0	3					
14	Число погашенных открепительных удостоверений	111	3	3	2	2	2	1	3	4	3	4	2	4	3	2	1	1	3	2	2	4	4	4	3	4	2	2	4	4	4	4	4	1	3	2	4	4	4	3					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	"1. ""ЕДИНЕНИЕ"""	175	4	2	2	0	1	14	0	2	6	10	1	1	5	2	8	0	5	7	5	4	9	1	7	10	1	1	17	4	10	6	0	4	3	7	5	2	3	6					
		2.31%	1.44%	0.77%	2.73%	0.0%	1.36%	3.91%	0.0%	2.56%	4.47%	3.71%	1.21%	0.40%	1.50%	2.59%	1.74%	0.0%	1.96%	4.32%	3.08%	1.97%	3.37%	0.72%	4.76%	3.23%	1.14%	2.17%	6.07%	3.80%	3.66%	3.03%	0.0%	2.18%	3.03%	1.90%	2.20%	1.13%	2.04%	0.85%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	55	1	0	1	1	0	4	1	0	2	4	0	1	2	1	3	0	1	0	2	1	0	0	1	3	0	5	1	0	4	3	1	1	3	1	2	0	1	4					
