Выборы Президента Российской Федерации																																																			
Дата голосования: 02.03.2008																																																			
																																																			
Наименование Избирательной комиссии:    Тяжинская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
	Число участковых избирательных комиссий	44																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	44																																																	
																																																			
		Сумма	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572					
1	"Число избирателей, включенных в списки избирателей"	21866	413	195	654	168	386	100	361	82	595	91	226	100	376	236	100	230	64	251	437	184	537	56	737	357	220	465	73	215	458	65	700	231	64	241	2002	1120	1503	924	1714	959	1740	1000	480	756					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	21400	420	206	650	175	400	110	360	90	600	95	227	105	380	241	100	226	65	256	440	187	540	57	750	365	228	460	77	214	455	72	720	231	73	245	1850	1100	1400	770	1600	950	1700	1000	460	750					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	17909	350	191	632	162	335	100	317	80	538	91	201	84	357	221	97	210	57	236	398	167	495	56	710	345	211	347	71	202	394	57	499	203	58	233	1677	948	1045	531	1367	737	1161	761	348	629					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1380	51	0	7	6	41	0	10	0	17	0	15	16	14	11	3	16	6	13	36	15	40	0	27	7	5	75	2	4	41	7	77	17	5	0	160	74	95	144	70	63	85	70	25	10					
6	Число погашенных избирательных бюллетеней	2111	19	15	11	7	24	10	33	10	45	4	11	5	9	9	0	0	2	7	6	5	5	1	13	13	12	38	4	8	20	8	144	11	10	12	13	78	260	95	163	150	454	169	87	111					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1380	51	0	7	6	41	0	10	0	17	0	15	16	14	11	3	16	6	13	36	15	40	0	27	7	5	75	2	4	41	7	77	17	5	0	160	74	95	144	70	63	85	70	25	10					
8	Число бюллетеней в стационарных ящиках для голосования	17884	350	191	632	162	335	100	317	80	538	91	201	84	357	221	97	210	57	236	398	167	495	56	710	345	211	347	71	202	394	57	499	203	58	233	1677	948	1045	531	1367	737	1161	761	323	629					
9	Число недействительных избирательных бюллетеней	257	0	0	2	3	0	0	1	1	0	0	0	0	0	0	0	0	0	13	2	0	3	0	21	0	8	2	0	5	2	0	7	0	1	1	79	56	18	2	13	2	10	4	0	1					
10	Число действительных избирательных бюллетеней	19007	401	191	637	165	376	100	326	79	555	91	216	100	371	232	100	226	63	236	432	182	532	56	716	352	208	420	73	201	433	64	569	220	62	232	1758	966	1122	673	1424	798	1236	827	348	638					
11	Число полученных открепительных  удостоверений	185	3	2	1	2	6	2	3	2	8	2	2	2	1	2	2	0	2	0	3	2	4	2	10	3	2	3	2	0	8	2	4	2	2	2	8	7	22	11	12	4	12	7	1	8					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	159	2	0	1	0	6	0	1	1	8	2	2	2	1	2	0	0	0	0	3	2	4	0	10	3	2	3	0	0	8	0	3	0	1	2	8	7	22	11	12	4	12	6	0	8					
