Выборы Президента Российской Федерации																																																			
Дата голосования: 04.03.2012																																																			
																																																			
Наименование Избирательной комиссии:    Унечская																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	40																																																	
																																																			
		Сумма	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074									
1	Число избирателей, включенных в список избирателей	34483	1165	2042	1121	1141	2222	2056	1508	2391	2392	2398	2232	2234	233	247	459	214	570	845	326	423	502	367	640	589	200	776	504	405	496	493	131	158	131	286	643	342	487	767	235	112									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	34830	1160	2070	1140	1160	2260	2090	1410	2380	2430	2440	2250	2280	230	250	470	220	580	870	330	430	510	380	650	610	200	780	510	400	500	490	130	160	130	290	660	350	490	780	240	120									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	17567	576	1051	538	598	1173	1218	727	1149	1271	1319	1043	1083	143	117	226	42	339	497	157	176	175	147	293	308	92	419	372	221	241	229	58	71	90	184	296	144	254	365	139	26									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3059	76	84	77	43	64	77	168	192	48	75	131	72	2	51	119	115	66	86	33	81	205	108	132	81	46	124	48	75	68	59	25	28	11	19	87	67	43	95	20	58									
6	Число погашенных избирательных бюллетеней	14204	508	935	525	519	1023	795	515	1039	1111	1046	1076	1125	85	82	125	63	175	287	140	173	130	125	225	221	62	237	90	104	191	202	47	61	29	87	277	139	193	320	81	36									
