Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																									
Дата голосования: 04.12.2011																									
																									
Наименование Избирательной комиссии:    Апанасенковская																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211					
1	"Число избирателей, внесенных в список избирателей"	26395	565	210	220	1601	588	1670	1979	1456	2369	1586	2333	1566	1721	2143	1588	993	1836	1971					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	26707	563	213	223	1621	591	1700	2041	1459	2398	1611	2357	1566	1750	2163	1591	1009	1854	1997					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	11351	313	100	116	608	305	856	774	724	938	607	1084	641	726	849	751	421	721	817					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1608	14	13	7	111	56	86	84	136	46	86	104	91	74	122	165	98	185	130					
6	Число погашенных избирательных бюллетеней	13748	236	100	100	902	230	758	1183	599	1414	918	1169	834	950	1192	675	490	948	1050					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1608	14	13	7	111	56	86	84	136	46	86	104	91	74	122	165	98	185	130					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	11349	313	100	116	608	305	856	774	724	938	607	1084	640	726	849	750	421	721	817					
9	Число недействительных избирательных бюллетеней	305	7	5	2	19	5	29	32	18	28	15	27	16	17	22	19	10	14	20					
10	Число действительных избирательных бюллетеней	12652	320	108	121	700	356	913	826	842	956	678	1161	715	783	949	896	509	892	927					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	244	5	4	5	10	10	10	15	5	20	20	20	20	20	20	15	15	15	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	105	1	0	0	10	2	3	12	0	3	6	18	7	6	15	6	4	7	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	50	7	3	0	2	2	3	3	1	4	1	4	3	3	1	4	3	5	1					
14	Число погашенных неиспользованных открепительных удостоверений	139	4	4	5	0	8	7	3	5	17	14	2	13	14	5	9	11	8	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	0	0	0	1	0	1	0	0	0	3	1	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1630	52	8	14	91	51	116	93	115	120	109	165	98	95	106	117	59	136	85					
		12.58%	15.90%	7.08%	11.38%	12.66%	14.13%	12.31%	10.84%	13.37%	12.20%	15.73%	13.89%	13.41%	11.88%	10.92%	12.79%	11.37%	15.01%	8.98%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3260	29	16	11	186	67	213	175	189	305	178	259	167	230	335	314	144	278	164					
		25.16%	8.87%	14.16%	8.94%	25.87%	18.56%	22.61%	20.40%	21.98%	30.99%	25.69%	21.80%	22.85%	28.75%	34.50%	34.32%	27.75%	30.68%	17.32%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	127	3	0	0	2	3	10	7	13	11	4	12	16	9	12	4	4	8	9					
		0.98%	0.92%	0.00%	0.00%	0.28%	0.83%	1.06%	0.82%	1.51%	1.12%	0.58%	1.01%	2.19%	1.13%	1.24%	0.44%	0.77%	0.88%	0.95%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2826	84	39	38	179	50	185	186	91	257	159	292	196	205	227	153	60	141	284					
		21.81%	25.69%	34.51%	30.89%	24.90%	13.85%	19.64%	21.68%	10.58%	26.12%	22.94%	24.58%	26.81%	25.63%	23.38%	16.72%	11.56%	15.56%	29.99%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	170	1	0	0	4	2	6	1	10	19	27	26	13	7	6	17	6	17	8					
		1.31%	0.31%	0.00%	0.00%	0.56%	0.55%	0.64%	0.12%	1.16%	1.93%	3.90%	2.19%	1.78%	0.88%	0.62%	1.86%	1.16%	1.88%	0.84%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4594	151	45	58	234	183	378	362	421	241	196	402	223	237	258	287	235	310	373					
		35.46%	46.18%	39.82%	47.15%	32.55%	50.69%	40.13%	42.19%	48.95%	24.49%	28.28%	33.84%	30.51%	29.63%	26.57%	31.37%	45.28%	34.22%	39.39%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	45	0	0	0	4	0	5	2	3	3	5	5	2	0	5	4	1	2	4					
		0.35%	0.00%	0.00%	0.00%	0.56%	0.00%	0.53%	0.23%	0.35%	0.30%	0.72%	0.42%	0.27%	0.00%	0.51%	0.44%	0.19%	0.22%	0.42%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
