Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Вохомская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98					
1	"Число избирателей, внесенных в списки избирателей"	9934	164	117	446	426	306	303	280	107	169	94	216	135	236	147	292	318	390	604	194	179	196	133	269	458	2010	1745					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	9480	152	111	448	402	290	288	280	105	160	90	215	130	223	145	288	308	381	599	195	172	184	134	256	441	1837	1646					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	5426	121	77	190	192	183	149	161	61	97	63	145	63	119	82	132	140	232	347	125	116	96	80	145	246	1090	974					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1300	16	9	128	113	33	81	50	19	22	16	28	36	89	37	84	92	56	37	15	36	52	6	15	23	116	91					
6	Число погашенных избирательных бюллетеней	2754	15	25	130	97	74	58	69	25	41	11	42	31	15	26	72	76	93	215	55	20	36	48	96	172	631	581					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1300	16	9	128	113	33	81	50	19	22	16	28	36	89	37	84	92	56	37	15	36	52	6	15	23	116	91					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5426	121	77	190	192	183	149	161	61	97	63	145	63	119	82	132	140	232	347	125	116	96	80	145	246	1090	974					
9	Число недействительных избирательных бюллетеней	44	0	0	0	1	0	1	4	0	1	2	1	1	2	0	1	2	1	5	1	1	1	1	0	1	7	10					
10	Число действительных избирательных бюллетеней	6682	137	86	318	304	216	229	207	80	118	77	172	98	206	119	215	230	287	379	139	151	147	85	160	268	1199	1055					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	126	3	3	5	4	3	4	4	3	3	3	4	3	4	3	4	4	5	8	6	3	3	3	5	5	13	18					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	72	0	0	5	0	1	4	2	2	1	3	4	3	2	1	3	0	0	7	5	0	0	2	1	0	13	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	56	1	1	0	7	0	2	0	1	2	1	1	1	4	0	1	0	2	2	0	2	0	1	4	0	15	8					
14	Число погашенных неиспользованных открепительных удостоверений	54	3	3	0	4	2	0	2	1	2	0	0	0	2	2	1	4	5	1	1	3	3	1	4	5	0	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	13	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	0	2	3					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	1.Политическая партия «Аграрная партия России»	404	2	3	14	21	13	20	18	5	5	4	5	9	19	5	24	18	31	13	0	8	9	1	3	2	74	78					
		6.01%	1.46%	3.49%	4.40%	6.89%	6.02%	8.70%	8.53%	6.25%	4.20%	5.06%	2.89%	9.09%	9.13%	4.20%	11.11%	7.76%	10.76%	3.39%	0.00%	5.26%	6.08%	1.16%	1.88%	0.74%	6.14%	7.32%					
19	2.Всероссийская политическая партия «Гражданская Сила»	14	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	1	0	0	0	1	5					
