Выборы Президента Российской Федерации																																														
Дата голосования: 02.03.2008																																														
																																														
Наименование Избирательной комиссии:    Наримановская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
	Число участковых избирательных комиссий	39																																												
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	39																																												
																																														
		Сумма	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336					
1	"Число избирателей, включенных в списки избирателей"	33608	477	232	2145	506	843	1028	1452	996	237	718	572	991	168	497	303	329	190	1111	325	812	904	866	933	628	774	1210	360	1718	160	134	1198	251	1882	1584	1703	1578	1879	1014	900					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	28390	380	220	1750	430	700	850	1200	850	200	700	420	900	150	500	270	300	150	900	270	700	750	750	750	520	650	1000	280	1500	140	80	1000	230	1550	1300	1400	1300	1550	900	900					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	18751	298	147	1019	256	506	522	711	576	175	450	307	633	115	322	172	230	106	653	207	351	406	401	314	327	395	652	168	1056	109	65	783	148	980	953	874	751	991	722	900					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2109	28	34	66	24	90	24	100	83	25	56	8	73	8	59	61	32	31	118	35	63	67	35	62	37	62	44	44	64	4	15	80	37	69	52	86	99	82	152	0					
6	Число погашенных избирательных бюллетеней	7530	54	39	665	150	104	304	389	191	0	194	105	194	27	119	37	38	13	129	28	286	277	314	374	156	193	304	68	380	27	0	137	45	501	295	440	450	477	26	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2109	28	34	66	24	90	24	100	83	25	56	8	73	8	59	61	32	31	118	35	63	67	35	62	37	62	44	44	64	4	15	80	37	69	52	86	99	82	152	0					
8	Число бюллетеней в стационарных ящиках для голосования	18744	298	147	1019	256	505	522	711	576	175	450	307	633	115	322	172	230	106	653	207	351	406	401	314	326	395	652	168	1056	109	65	778	148	980	953	874	751	991	722	900					
9	Число недействительных избирательных бюллетеней	242	3	1	16	3	6	5	14	22	3	5	2	10	1	4	1	3	1	13	2	5	8	6	10	5	6	5	2	4	0	0	3	0	9	11	14	13	14	0	12					
10	Число действительных избирательных бюллетеней	20611	323	180	1069	277	589	541	797	637	197	501	313	696	122	377	232	259	136	758	240	409	465	430	366	358	451	691	210	1116	113	80	855	185	1040	994	946	837	1059	874	888					
11	Число полученных открепительных  удостоверений	1117	14	17	40	30	30	30	45	40	22	25	15	25	10	60	25	15	10	30	10	30	32	21	20	15	20	47	15	55	20	20	60	45	49	30	30	35	40	40	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1117	14	17	40	30	30	30	45	40	22	25	15	25	10	60	25	15	10	30	10	30	32	21	20	15	20	47	15	55	20	20	60	45	49	30	30	35	40	40	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	545	4	5	6	1	11	11	6	3	5	4	42	2	2	7	2	7	1	11	3	12	4	6	14	1	0	13	4	24	5	5	34	11	50	12	9	15	15	11	167					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	33	0	0	0	0	2	1	0	12	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	4	0	7	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																														
18	Богданов Андрей Владимирович	197	2	1	15	3	3	1	9	5	3	3	5	3	0	2	1	4	2	5	8	5	4	21	6	5	6	10	0	2	0	0	6	0	13	7	14	11	10	0	2					
		0.94%	0.61%	0.55%	1.38%	1.07%	0.50%	0.18%	1.11%	0.76%	1.50%	0.59%	1.59%	0.42%	0.00%	0.52%	0.43%	1.53%	1.46%	0.65%	3.31%	1.21%	0.85%	4.82%	1.60%	1.38%	1.31%	1.44%	0.00%	0.18%	0.00%	0.00%	0.70%	0.00%	1.24%	0.70%	1.46%	1.29%	0.93%	0.00%	0.22%					
19	Жириновский Владимир Вольфович	1055	7	5	18	6	20	10	17	10	23	23	22	44	4	20	2	7	8	12	13	29	35	50	19	21	27	50	11	34	3	2	14	1	152	51	99	61	36	70	19					
		5.06%	2.15%	2.76%	1.66%	2.14%	3.36%	1.83%	2.10%	1.52%	11.50%	4.55%	6.98%	6.23%	3.25%	5.25%	0.86%	2.67%	5.84%	1.56%	5.37%	7.00%	7.40%	11.47%	5.05%	5.79%	5.91%	7.18%	5.19%	3.04%	2.65%	2.50%	1.63%	0.54%	14.49%	5.07%	10.31%	7.18%	3.36%	8.01%	2.11%					
20	Зюганов Геннадий Андреевич	5297	56	44	320	63	85	128	257	189	36	121	66	129	26	110	53	88	54	264	105	144	111	123	102	143	165	141	84	279	4	7	221	60	241	289	229	201	270	167	122					
		25.40%	17.18%	24.31%	29.49%	22.50%	14.29%	23.44%	31.69%	28.68%	18.00%	23.91%	20.95%	18.27%	21.14%	28.87%	22.75%	33.59%	39.42%	34.24%	43.39%	34.78%	23.47%	28.21%	27.13%	39.39%	36.11%	20.26%	39.62%	24.91%	3.54%	8.75%	25.76%	32.43%	22.97%	28.76%	23.85%	23.65%	25.16%	19.11%	13.56%					
21	Медведев Дмитрий Анатольевич	14062	258	130	716	205	481	402	514	433	135	354	220	520	92	245	176	160	72	477	114	231	315	236	239	189	253	490	115	801	106	71	614	124	634	647	604	564	743	637	745					
		67.43%	79.14%	71.82%	65.99%	73.21%	80.84%	73.63%	63.38%	65.71%	67.50%	69.96%	69.84%	73.65%	74.80%	64.30%	75.54%	61.07%	52.55%	61.87%	47.11%	55.80%	66.60%	54.13%	63.56%	52.07%	55.36%	70.40%	54.25%	71.52%	93.81%	88.75%	71.56%	67.03%	60.44%	64.38%	62.92%	66.35%	69.25%	72.88%	82.78%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
