Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Ветлужская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497					
1	"Число избирателей, внесенных в списки"	14764	2059	1048	2161	1143	1050	1034	1146	554	110	404	169	240	470	337	103	295	195	523	69	323	98	299	273	357	304					
2	"Число бюллетеней, полученных участковыми комиссиями"	14000	1900	960	1980	1020	960	960	1080	520	116	400	172	230	460	320	105	300	203	510	80	320	99	310	350	350	295					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	7047	944	554	1089	494	428	447	506	272	41	197	84	130	257	135	49	159	124	278	33	166	43	144	138	181	154					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1090	64	40	47	30	40	103	51	29	28	45	30	43	22	42	20	62	31	50	14	64	24	44	46	85	36					
6	Число погашенных бюллетеней	5862	892	366	844	496	492	410	523	219	47	158	58	57	181	143	36	79	48	182	33	89	32	122	166	84	105					
7	Число бюллетеней в переносных ящиках для голосования	1090	64	40	47	30	40	103	51	29	28	45	30	43	22	42	20	62	31	50	14	64	24	44	46	85	36					
8	Число бюллетеней в стационарных ящиках для голосования	7045	942	554	1089	494	428	447	506	272	41	197	84	130	257	135	49	159	124	278	33	166	43	144	138	181	154					
9	Число недействительных бюллетеней	150	22	1	16	16	7	3	8	6	0	8	1	5	9	7	4	0	1	8	1	7	1	4	6	4	5					
10	Число действительных бюллетеней	7985	984	593	1120	508	461	547	549	295	69	234	113	168	270	170	65	221	154	320	46	223	66	184	178	262	185					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	397	48	20	49	20	20	20	20	15	5	14	5	12	14	14	5	13	10	15	5	14	5	14	14	14	12					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	42	6	3	10	3	3	0	2	1	2	1	2	1	1	0	3	2	0	1	0	1	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	43	6	2	5	3	2	1	4	1	2	0	0	2	1	3	1	0	1	1	1	1	0	3	3	0	0					
14	Число погашенных открепительных удостоверений	355	42	17	39	17	17	20	18	14	3	13	3	11	13	14	2	11	10	14	5	13	5	14	14	14	12					
15	Число открепительных удостоверений выданных ТИК	3	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	"1. ""ЕДИНЕНИЕ"""	108	15	6	15	4	7	10	6	2	0	2	1	1	4	0	2	3	3	5	1	4	1	4	7	2	3					
		1.32%	1.49%	1.01%	1.32%	0.76%	1.49%	1.81%	1.07%	0.66%	0.0%	0.82%	0.87%	0.57%	1.43%	0.0%	2.89%	1.35%	1.93%	1.52%	2.12%	1.73%	1.49%	2.12%	3.80%	0.75%	1.57%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	138	21	18	36	6	3	6	14	5	0	4	3	1	3	4	0	5	1	1	0	2	0	1	0	3	1					
		1.69%	2.08%	3.03%	3.16%	1.14%	0.64%	1.09%	2.51%	1.66%	0.0%	1.65%	2.63%	0.57%	1.07%	2.25%	0.0%	2.26%	0.64%	0.30%	0.0%	0.86%	0.0%	0.53%	0.0%	1.12%	0.52%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	196	27	13	28	9	3	19	20	4	2	4	2	4	6	6	1	7	3	13	2	7	1	2	5	1	7					
		2.40%	2.68%	2.18%	2.46%	1.71%	0.64%	3.45%	3.59%	1.32%	2.89%	1.65%	1.75%	2.31%	2.15%	3.38%	1.44%	3.16%	1.93%	3.96%	4.25%	3.04%	1.49%	1.06%	2.71%	0.37%	3.68%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	119	18	5	23	9	7	11	14	0	0	2	0	1	1	6	3	5	3	4	0	0	0	1	0	5	1					
		1.46%	1.78%	0.84%	2.02%	1.71%	1.49%	2.0%	2.51%	0.0%	0.0%	0.82%	0.0%	0.57%	0.35%	3.38%	4.34%	2.26%	1.93%	1.21%	0.0%	0.0%	0.0%	0.53%	0.0%	1.87%	0.52%					
22	"5. ""За Русь Святую"""	64	9	3	3	7	5	8	7	2	1	2	0	0	1	2	3	0	1	1	1	0	0	2	4	2	0					
		0.78%	0.89%	0.50%	0.26%	1.33%	1.06%	1.45%	1.25%	0.66%	1.44%	0.82%	0.0%	0.0%	0.35%	1.12%	4.34%	0.0%	0.64%	0.30%	2.12%	0.0%	0.0%	1.06%	2.17%	0.75%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	21	2	1	1	0	2	5	1	0	0	0	0	0	0	0	0	0	1	3	1	1	0	1	0	1	1					
		0.25%	0.19%	0.16%	0.08%	0.0%	0.42%	0.90%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.91%	2.12%	0.43%	0.0%	0.53%	0.0%	0.37%	0.52%					
24	"7. ""Новый курс - Автомобильная Россия"""	74	9	5	13	13	5	7	2	2	0	1	2	0	1	1	1	0	0	1	0	5	0	1	1	2	2					
		0.90%	0.89%	0.84%	1.14%	2.48%	1.06%	1.27%	0.35%	0.66%	0.0%	0.41%	1.75%	0.0%	0.35%	0.56%	1.44%	0.0%	0.0%	0.30%	0.0%	2.17%	0.0%	0.53%	0.54%	0.75%	1.05%					
25	"8. ""Народно-республиканская партия России"""	21	2	0	1	1	0	1	2	0	2	0	0	1	2	0	2	0	0	2	0	1	1	0	3	0	0					
		0.25%	0.19%	0.0%	0.08%	0.19%	0.0%	0.18%	0.35%	0.0%	2.89%	0.0%	0.0%	0.57%	0.71%	0.0%	2.89%	0.0%	0.0%	0.60%	0.0%	0.43%	1.49%	0.0%	1.63%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	27	1	1	7	0	0	0	0	1	1	3	1	1	2	1	0	0	1	2	0	1	2	0	2	0	0					
		0.33%	0.09%	0.16%	0.61%	0.0%	0.0%	0.0%	0.0%	0.33%	1.44%	1.23%	0.87%	0.57%	0.71%	0.56%	0.0%	0.0%	0.64%	0.60%	0.0%	0.43%	2.98%	0.0%	1.08%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	765	75	48	66	33	23	34	53	31	9	26	18	26	37	23	6	23	38	56	7	25	22	24	21	26	15					
		9.40%	7.45%	8.08%	5.80%	6.29%	4.91%	6.18%	9.51%	10.29%	13.04%	10.74%	15.78%	15.02%	13.26%	12.99%	8.69%	10.40%	24.51%	17.07%	14.89%	10.86%	32.83%	12.76%	11.41%	9.77%	7.89%					
28	"11. ""Истинные патриоты России"""	7	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0					
		0.08%	0.09%	0.16%	0.0%	0.0%	0.0%	0.18%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	68	7	5	6	5	4	2	3	2	0	5	5	0	3	0	1	3	1	1	0	7	1	2	1	2	2					
		0.83%	0.69%	0.84%	0.52%	0.95%	0.85%	0.36%	0.53%	0.66%	0.0%	2.06%	4.38%	0.0%	1.07%	0.0%	1.44%	1.35%	0.64%	0.30%	0.0%	3.04%	1.49%	1.06%	0.54%	0.75%	1.05%					
30	"13. ""Демократическая партия России"""	12	2	0	1	3	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	2					
		0.14%	0.19%	0.0%	0.08%	0.57%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.35%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.05%					
31	"14. ""Великая Россия - Евразийский Союз"""	18	2	1	1	4	0	0	1	1	0	2	0	1	0	1	1	0	0	0	0	2	0	0	1	0	0					
		0.22%	0.19%	0.16%	0.08%	0.76%	0.0%	0.0%	0.17%	0.33%	0.0%	0.82%	0.0%	0.57%	0.0%	0.56%	1.44%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.54%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	12	1	0	2	0	2	2	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	1	0	0	0					
		0.14%	0.09%	0.0%	0.17%	0.0%	0.42%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.56%	0.0%	0.0%	1.29%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	341	62	44	64	17	27	10	23	18	1	9	4	3	6	7	2	9	0	11	0	6	1	3	3	8	3					
		4.19%	6.16%	7.40%	5.63%	3.24%	5.76%	1.81%	4.12%	5.98%	1.44%	3.71%	3.50%	1.73%	2.15%	3.95%	2.89%	4.07%	0.0%	3.35%	0.0%	2.60%	1.49%	1.59%	1.63%	3.00%	1.57%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	33	3	3	4	2	0	0	4	3	0	1	1	2	1	0	0	0	2	2	0	2	0	1	0	0	2					
		0.40%	0.29%	0.50%	0.35%	0.38%	0.0%	0.0%	0.71%	0.99%	0.0%	0.41%	0.87%	1.15%	0.35%	0.0%	0.0%	0.0%	1.29%	0.60%	0.0%	0.86%	0.0%	0.53%	0.0%	0.0%	1.05%					
35	"18. ""ЛДПР"""	957	146	90	177	89	60	58	82	36	7	7	12	15	29	12	5	10	10	29	4	9	7	22	13	22	6					
		11.76%	14.51%	15.15%	15.58%	16.98%	12.82%	10.54%	14.72%	11.96%	10.14%	2.89%	10.52%	8.67%	10.39%	6.77%	7.24%	4.52%	6.45%	8.84%	8.51%	3.91%	10.44%	11.70%	7.06%	8.27%	3.15%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	93	6	8	12	5	4	9	10	1	5	5	1	1	1	1	2	2	2	4	0	2	1	2	3	6	0					
		1.14%	0.59%	1.34%	1.05%	0.95%	0.85%	1.63%	1.79%	0.33%	7.24%	2.06%	0.87%	0.57%	0.35%	0.56%	2.89%	0.90%	1.29%	1.21%	0.0%	0.86%	1.49%	1.06%	1.63%	2.25%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	3790	435	221	502	226	233	281	204	149	36	117	48	90	140	86	28	131	68	146	24	112	26	101	97	158	131					
		46.58%	43.24%	37.20%	44.19%	43.12%	49.78%	51.09%	36.62%	49.50%	52.17%	48.34%	42.10%	52.02%	50.17%	48.58%	40.57%	59.27%	43.87%	44.51%	51.06%	48.69%	38.80%	53.72%	52.71%	59.39%	68.94%					
38	"21. ""Российская Конституционно-демократическая партия"""	30	4	0	4	3	0	2	2	0	1	0	1	1	0	1	1	0	1	4	1	2	0	0	1	1	0					
		0.36%	0.39%	0.0%	0.35%	0.57%	0.0%	0.36%	0.35%	0.0%	1.44%	0.0%	0.87%	0.57%	0.0%	0.56%	1.44%	0.0%	0.64%	1.21%	2.12%	0.86%	0.0%	0.0%	0.54%	0.37%	0.0%					
39	"22. ""Развитие предпринимательства"""	26	4	3	5	2	2	2	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0					
		0.31%	0.39%	0.50%	0.44%	0.38%	0.42%	0.36%	0.53%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.53%	0.54%	0.37%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	810	92	86	112	54	50	70	90	23	4	27	12	13	23	13	6	22	11	29	5	23	3	10	10	14	8					
		9.95%	9.14%	14.47%	9.85%	10.30%	10.68%	12.72%	16.15%	7.64%	5.79%	11.15%	10.52%	7.51%	8.24%	7.34%	8.69%	9.95%	7.09%	8.84%	10.63%	9.99%	4.47%	5.31%	5.43%	5.26%	4.21%					
																																
41	Против всех	255	40	31	37	16	23	9	8	14	0	16	1	6	9	5	1	1	4	6	0	9	0	5	5	8	1					
