Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Даниловская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325					
1	"Число избирателей, внесенных в список избирателей"	14768	2342	2509	194	116	490	708	126	495	730	191	175	994	152	116	1504	189	511	578	101	106	1299	101	202	704	135					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	14770	2370	2415	195	120	500	725	120	495	735	190	170	980	140	115	1520	195	505	605	95	115	1305	95	200	730	135					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	6677	1010	1052	104	80	262	303	57	273	297	107	69	414	60	61	632	107	210	256	60	68	650	72	98	304	71					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1497	136	169	11	4	40	113	14	53	73	32	16	116	24	19	141	13	62	88	8	15	211	6	41	74	18					
6	Число погашенных избирательных бюллетеней	6596	1224	1194	80	36	198	309	49	169	365	51	85	450	56	35	747	75	233	261	27	32	444	17	61	352	46					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1497	136	169	11	4	40	113	14	53	73	32	16	116	24	19	141	13	62	88	8	15	211	6	41	74	18					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6677	1010	1052	104	80	262	303	57	273	297	107	69	414	60	61	632	107	210	256	60	68	650	72	98	304	71					
9	Число недействительных избирательных бюллетеней	83	14	10	1	0	0	7	0	4	3	2	0	10	1	0	10	0	3	1	1	0	8	0	0	6	2					
10	Число действительных избирательных бюллетеней	8091	1132	1211	114	84	302	409	71	322	367	137	85	520	83	80	763	120	269	343	67	83	853	78	139	372	87					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	197	44	35	3	2	6	8	2	5	8	3	3	10	3	2	16	5	2	7	2	2	14	2	3	8	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	141	41	35	1	0	6	8	0	2	2	3	0	4	0	0	16	5	2	1	0	2	5	0	0	8	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	74	7	8	2	1	4	3	1	1	3	2	3	3	0	1	4	2	1	2	3	0	10	2	2	5	4					
14	Число погашенных неиспользованных открепительных удостоверений	56	3	0	2	2	0	0	2	3	6	0	3	6	3	2	0	0	0	6	2	0	9	2	3	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1886	316	342	37	16	54	63	11	62	90	21	28	107	12	21	185	39	39	75	15	19	153	21	31	106	23					
		23.07%	27.57%	28.01%	32.17%	19.05%	17.88%	15.14%	15.49%	19.02%	24.32%	15.11%	32.94%	20.19%	14.29%	26.25%	23.93%	32.50%	14.34%	21.80%	22.06%	22.89%	17.77%	26.92%	22.30%	28.04%	25.84%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1174	166	156	13	16	27	59	5	38	68	52	7	96	12	7	130	20	45	56	8	9	100	9	22	43	10					
		14.36%	14.49%	12.78%	11.30%	19.05%	8.94%	14.18%	7.04%	11.66%	18.38%	37.41%	8.24%	18.11%	14.29%	8.75%	16.82%	16.67%	16.54%	16.28%	11.76%	10.84%	11.61%	11.54%	15.83%	11.38%	11.24%					
