Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Демидовская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130					
1	"Число избирателей, внесенных в список избирателей"	12908	1307	1874	1844	1808	366	273	138	324	191	342	355	192	1251	496	166	176	434	282	461	214	414					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12969	1291	1898	1884	1841	377	278	154	316	191	348	318	188	1248	448	174	179	425	288	485	217	421					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	5785	639	873	865	736	177	140	66	175	92	118	101	115	498	355	46	47	154	137	231	118	102					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1787	65	54	81	110	123	58	45	69	53	68	136	41	138	10	76	100	163	68	110	53	166					
6	Число погашенных избирательных бюллетеней	5397	587	971	938	995	77	80	43	72	46	162	81	32	612	83	52	32	108	83	144	46	153					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1787	65	54	81	110	123	58	45	69	53	68	136	41	138	10	76	100	163	68	110	53	166					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5785	639	873	865	736	177	140	66	175	92	118	101	115	498	355	46	47	154	137	231	118	102					
9	Число недействительных избирательных бюллетеней	98	20	14	11	10	4	2	0	1	0	5	0	1	11	8	1	0	7	1	1	1	0					
10	Число действительных избирательных бюллетеней	7474	684	913	935	836	296	196	111	243	145	181	237	155	625	357	121	147	310	204	340	170	268					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	413	25	25	27	25	35	5	20	30	12	12	10	10	60	16	10	3	13	10	30	5	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	144	6	15	27	12	12	2	20	0	1	5	2	1	4	14	1	1	0	2	18	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	208	8	4	6	9	10	4	5	4	1	6	3	6	12	103	2	3	9	3	8	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	269	19	10	0	13	23	3	0	30	11	7	8	9	56	2	9	2	13	8	12	5	29					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1291	137	146	178	135	42	32	16	45	20	34	17	14	161	103	19	15	51	29	64	12	21					
		17.05%	19.46%	15.75%	18.82%	15.96%	14.00%	16.16%	14.41%	18.44%	13.79%	18.28%	7.17%	8.97%	25.31%	28.22%	15.57%	10.20%	16.09%	14.15%	18.77%	7.02%	7.84%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1010	120	161	131	139	45	30	8	37	18	20	20	6	66	30	10	20	35	17	49	21	27					
		13.34%	17.05%	17.37%	13.85%	16.43%	15.00%	15.15%	7.21%	15.16%	12.41%	10.75%	8.44%	3.85%	10.38%	8.22%	8.20%	13.61%	11.04%	8.29%	14.37%	12.28%	10.07%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	63	7	7	15	6	0	1	2	1	2	2	1	0	3	6	0	0	1	1	2	5	1					
		0.83%	0.99%	0.76%	1.59%	0.71%	0.00%	0.51%	1.80%	0.41%	1.38%	1.08%	0.42%	0.00%	0.47%	1.64%	0.00%	0.00%	0.32%	0.49%	0.59%	2.92%	0.37%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1510	176	246	234	211	38	27	9	14	14	31	39	23	134	102	26	14	41	32	27	30	42					
		19.94%	25.00%	26.54%	24.74%	24.94%	12.67%	13.64%	8.11%	5.74%	9.66%	16.67%	16.46%	14.74%	21.07%	27.95%	21.31%	9.52%	12.93%	15.61%	7.92%	17.54%	15.67%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	106	12	16	16	13	1	3	3	2	0	2	1	0	7	16	1	1	4	2	1	3	2					
		1.40%	1.70%	1.73%	1.69%	1.54%	0.33%	1.52%	2.70%	0.82%	0.00%	1.08%	0.42%	0.00%	1.10%	4.38%	0.82%	0.68%	1.26%	0.98%	0.29%	1.75%	0.75%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3468	229	332	359	327	169	102	73	142	91	92	159	111	250	100	65	97	177	123	197	98	175					
