Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																								
Дата голосования: 04.12.2011																								
																								
Наименование Избирательной комиссии:    Локнянская																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441					
1	"Число избирателей, внесенных в список избирателей"	8735	1222	1186	1241	693	559	305	239	367	233	617	607	80	192	430	431	174	159					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	9040	1240	1230	1290	740	580	320	240	380	240	640	610	80	200	450	450	180	170					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	3651	591	476	668	365	170	122	69	103	66	171	251	51	87	157	153	98	53					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1255	57	65	29	124	99	40	71	111	79	232	102	22	42	73	44	21	44					
6	Число погашенных избирательных бюллетеней	4134	592	689	593	251	311	158	100	166	95	237	257	7	71	220	253	61	73					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1255	57	65	29	124	99	40	71	111	79	232	102	22	42	73	44	21	44					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	3651	591	476	668	365	170	122	69	103	66	171	251	51	87	157	153	98	53					
9	Число недействительных избирательных бюллетеней	62	8	14	5	4	0	2	1	1	1	6	8	0	1	3	5	0	3					
10	Число действительных избирательных бюллетеней	4844	640	527	692	485	269	160	139	213	144	397	345	73	128	227	192	119	94					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	168	10	17	25	20	10	5	5	10	5	10	10	5	5	10	10	5	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	89	9	14	19	14	5	2	0	3	2	1	1	1	1	7	4	4	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	50	9	2	4	2	4	1	3	4	6	2	2	1	1	3	2	3	1					
14	Число погашенных неиспользованных открепительных удостоверений	79	1	3	6	6	5	3	5	7	3	9	9	4	4	3	6	1	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	912	159	126	178	67	42	32	19	28	12	71	77	10	6	30	32	12	11					
		18.59%	24.54%	23.29%	25.54%	13.70%	15.61%	19.75%	13.57%	13.08%	8.28%	17.62%	21.81%	13.70%	4.65%	13.04%	16.24%	10.08%	11.34%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	692	87	104	66	51	34	23	20	56	24	66	45	9	23	32	26	14	12					
		14.11%	13.43%	19.22%	9.47%	10.43%	12.64%	14.20%	14.29%	26.17%	16.55%	16.38%	12.75%	12.33%	17.83%	13.91%	13.20%	11.76%	12.37%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	40	7	4	3	2	2	1	0	2	0	5	4	1	0	1	5	3	0					
		0.82%	1.08%	0.74%	0.43%	0.41%	0.74%	0.62%	0.00%	0.93%	0.00%	1.24%	1.13%	1.37%	0.00%	0.43%	2.54%	2.52%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	721	124	75	108	83	37	13	13	17	15	66	43	8	7	53	22	18	19					
		14.70%	19.14%	13.86%	15.49%	16.97%	13.75%	8.02%	9.29%	7.94%	10.34%	16.38%	12.18%	10.96%	5.43%	23.04%	11.17%	15.13%	19.59%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	269	50	37	56	21	23	10	3	11	10	12	12	1	1	3	6	2	11					
		5.48%	7.72%	6.84%	8.03%	4.29%	8.55%	6.17%	2.14%	5.14%	6.90%	2.98%	3.40%	1.37%	0.78%	1.30%	3.05%	1.68%	11.34%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2196	212	179	280	259	131	81	84	99	82	177	159	44	91	107	100	70	41					
		44.76%	32.72%	33.09%	40.17%	52.97%	48.70%	50.00%	60.00%	46.26%	56.55%	43.92%	45.04%	60.27%	70.54%	46.52%	50.76%	58.82%	42.27%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	14	1	2	1	2	0	0	0	0	1	0	5	0	0	1	1	0	0					
		0.29%	0.15%	0.37%	0.14%	0.41%	0.00%	0.00%	0.00%	0.00%	0.69%	0.00%	1.42%	0.00%	0.00%	0.43%	0.51%	0.00%	0.00%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
