Выборы Президента Российской Федерации																																
Дата голосования: 18.03.2018																																
																																
Наименование Избирательной комиссии:    Сортавальская городская																																
																																
Сводная таблица итогов голосования																																
																																
	Число участковых избирательных комиссий	21																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	21																														
																																
		Сумма	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151									
1	"Число избирателей, включенных в список избирателей"	25115	1996	841	1185	1883	2269	2307	2059	621	649	1801	2225	539	1028	450	261	299	733	454	1016	2139	360									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	25650	2100	900	1180	1920	2320	2320	2250	590	650	1830	2270	510	1050	440	250	380	740	400	1050	2100	400									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	10	3	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	14211	1180	572	605	1169	1303	1295	1239	325	371	992	1204	309	476	239	87	167	306	211	617	1264	280									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	671	21	2	12	24	37	35	53	17	13	22	54	14	129	17	41	40	37	11	31	49	12									
6	Число погашенных избирательных бюллетеней	10737	899	326	563	727	980	990	958	248	266	816	1012	187	445	184	122	173	379	168	399	787	108									
7	Число избирательных бюллетеней в переносных ящиках для голосования	702	21	2	12	24	37	35	53	17	13	22	54	14	129	17	41	40	55	21	34	49	12									
8	Число бюллетеней в стационарных ящиках для голосования	14203	1180	572	605	1169	1303	1287	1239	325	371	992	1204	309	476	239	87	167	306	211	617	1264	280									
9	Число недействительных избирательных бюллетеней	175	25	9	2	11	17	18	13	3	3	13	13	8	7	2	1	3	4	2	4	15	2									
10	Число действительных избирательных бюллетеней	14730	1176	565	615	1182	1323	1304	1279	339	381	1001	1245	315	598	254	127	204	357	230	647	1298	290									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																
13	Бабурин Сергей Николаевич	101	9	3	2	13	8	9	4	2	6	8	12	0	5	1	0	1	3	0	4	10	1									
		0.68%	0.75%	0.52%	0.32%	1.09%	0.60%	0.68%	0.31%	0.58%	1.56%	0.79%	0.95%	0.00%	0.83%	0.39%	0.00%	0.48%	0.83%	0.00%	0.61%	0.76%	0.34%									
14	Грудинин Павел Николаевич	1439	123	78	60	116	159	133	124	34	35	101	131	35	49	20	13	14	18	27	44	106	19									
		9.65%	10.24%	13.59%	9.72%	9.72%	11.87%	10.06%	9.60%	9.94%	9.11%	9.96%	10.41%	10.84%	8.10%	7.81%	10.16%	6.76%	4.99%	11.64%	6.76%	8.07%	6.51%									
15	Жириновский Владимир Вольфович	1199	84	47	60	85	95	113	81	23	35	75	96	23	53	26	11	30	49	34	57	109	13									
		8.04%	6.99%	8.19%	9.72%	7.12%	7.09%	8.55%	6.27%	6.73%	9.11%	7.40%	7.63%	7.12%	8.76%	10.16%	8.59%	14.49%	13.57%	14.66%	8.76%	8.30%	4.45%									
16	Путин Владимир Владимирович	11327	893	407	473	920	988	972	996	267	289	766	947	241	478	196	100	152	278	160	520	1029	255									
		75.99%	74.35%	70.91%	76.66%	77.12%	73.73%	73.52%	77.09%	78.07%	75.26%	75.54%	75.28%	74.61%	79.01%	76.56%	78.13%	73.43%	77.01%	68.97%	79.88%	78.37%	87.33%									
17	Собчак Ксения Анатольевна	296	29	18	9	21	30	30	33	7	9	25	25	9	7	6	1	6	3	3	7	18	0									
		1.99%	2.41%	3.14%	1.46%	1.76%	2.24%	2.27%	2.55%	2.05%	2.34%	2.47%	1.99%	2.79%	1.16%	2.34%	0.78%	2.90%	0.83%	1.29%	1.08%	1.37%	0.00%									
18	Сурайкин Максим Александрович	87	10	1	1	7	10	6	8	3	3	10	7	1	1	3	0	0	0	2	6	8	0									
		0.58%	0.83%	0.17%	0.16%	0.59%	0.75%	0.45%	0.62%	0.88%	0.78%	0.99%	0.56%	0.31%	0.17%	1.17%	0.00%	0.00%	0.00%	0.86%	0.92%	0.61%	0.00%									
19	Титов Борис Юрьевич	127	10	5	4	6	12	21	9	2	3	9	17	3	2	2	2	0	3	3	5	8	1									
		0.85%	0.83%	0.87%	0.65%	0.50%	0.90%	1.59%	0.70%	0.58%	0.78%	0.89%	1.35%	0.93%	0.33%	0.78%	1.56%	0.00%	0.83%	1.29%	0.77%	0.61%	0.34%									
20	Явлинский Григорий Алексеевич	154	18	6	6	14	21	20	24	1	1	7	10	3	3	0	0	1	3	1	4	10	1									
		1.03%	1.50%	1.05%	0.97%	1.17%	1.57%	1.51%	1.86%	0.29%	0.26%	0.69%	0.79%	0.93%	0.50%	0.00%	0.00%	0.48%	0.83%	0.43%	0.61%	0.76%	0.34%									
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
